ST,east,north,up,azimuth,distance
741009607.0,-354.1705901922338,353.8472990832689,-0.15685759489954876,-45.026162071737204,500.6443028994134
741009627.0,-325.41964815175584,353.30477072155776,0.44276207034627646,-42.64734882599714,480.3355165067695
741009647.0,-297.0719880344897,353.60690840078223,0.7132906097455702,-40.034266619465896,461.8328829171037
741009667.0,-269.0164770921901,354.24216313900297,0.8444782557650399,-37.21354738852473,444.8116175331899
741009687.0,-240.80814906788294,352.89425626519846,-0.5130452742486113,-34.30886409980395,427.22701314695365
741009707.0,-212.35790336947102,354.05248799626224,-0.2568754822891606,-30.9549992099509,412.854748525218
741009727.0,-183.25341859605817,353.3107543922765,0.27504774581197466,-27.41463622892337,398.0079202684058
741009747.0,-155.55111867250469,353.3202822871979,0.017247094197045953,-23.76174726261969,386.0458164464069
741009767.0,-126.4487770611461,352.7683732027715,0.1624920853878109,-19.72006757154658,374.74633867776384
741009787.0,-99.33974740043575,353.56364977360465,0.4915665617481011,-15.69361502256325,367.25418970355474
741009807.0,-71.3010339004602,353.4966045185598,0.025695109609017663,-11.403678078094204,360.6157052062842
741009827.0,-42.22631353574772,353.49802032042675,0.35191699834166457,-6.811861864932712,356.01111208118226
741009847.0,-14.976981188080046,354.094896789895,0.4635551477673516,-2.4219683630841593,354.4114923336354
741009867.0,14.163967004489933,352.9700042218283,0.46461810521441294,2.2979299900280776,353.25407547778093
741009887.0,42.17456321139399,352.854429358292,0.7127825726047945,6.815884725359825,355.3659270383667
741009907.0,70.0961387626234,353.7191736052671,-0.36555277722305846,11.209017784896695,360.5977293958214
741009927.0,98.76078024586215,353.76611438653197,-0.026970164148366393,15.59812284970768,367.2930102832292
741009947.0,126.67043470927192,353.56033383226975,0.9487839531028612,19.711132337508698,375.5666501288712
741009967.0,156.91743450049847,354.07694183526314,-0.8701013686182364,23.901640817052147,387.29002309591004
741009987.0,184.7483413651625,353.93172638209523,-0.5680093952450989,27.56404753755751,399.24881537330697
741010007.0,212.8359716696092,353.2426267663042,-0.4095840282037386,31.069830898327357,412.40696429777375
741010027.0,239.8517378443339,353.9266387036557,0.7150695473112023,34.125011344842626,427.54288876206925
741010047.0,268.3476526400122,354.73363412244237,0.1302658635980265,37.10664846685579,444.79929614953244
741010067.0,296.8449557785465,352.8478373251809,0.26836822747779365,40.07333806223847,461.1057623541746
741010087.0,325.6371298111748,353.8187976904756,0.01648639759534376,42.624914896099305,480.8609798172374
741010107.0,353.31591481335045,353.5255518111832,0.22919195268852377,44.983007059686535,499.8124162561353
741010127.0,353.60491712443127,325.13972056959267,-0.2167244212022581,47.401463498396225,480.3668132861061
741010147.0,353.1479597336937,296.23205675741747,0.23246025511025437,50.008976066348865,460.9413334848594
741010167.0,353.77179723439735,268.7544587202517,-0.4873444956639048,52.77667673196042,444.2785653173818
741010187.0,353.29072694437593,240.1979324042058,-0.7374487631333437,55.78870762060413,427.21117082321365
741010207.0,353.53570119422926,211.91717704942164,0.4456206182047424,59.060588464937084,412.1848880629799
741010227.0,354.5204111406837,184.7005308051415,0.29449964471082524,62.48107140246152,399.7486810423024
741010247.0,353.2515927870379,155.4080589134577,0.309514402163515,66.253582334069,385.9253199542989
741010267.0,353.8967754011724,127.40075143882586,-1.0632300841087101,70.20142286602382,376.1301358659332
741010287.0,353.3591872035542,98.60992631984345,0.5733388570155569,74.407480877712,366.86050857234744
741010307.0,353.73803909325886,70.01122312390117,-0.5094814216582435,78.80479979922097,360.5997388585419
741010327.0,353.58268995394246,43.22157032248875,1.0445547481732902,83.03079996353532,356.21457406485723
741010347.0,353.1161804375017,14.350277807334361,-0.35695527836694385,87.67283910273859,353.40765039811737
741010367.0,354.12388074525046,-14.312606492511897,0.3552081346800291,92.31446084592153,354.4129986593125
741010387.0,354.57621163152317,-42.55496471117442,0.7053610213360955,96.84370040220261,357.120728713039
741010407.0,353.5374698008111,-70.50499817217982,0.6338145030419966,101.27837388096793,360.4992334533022
741010427.0,353.58802047330175,-99.421612569629,-0.4256652797751599,105.70488095495432,367.299802978675
741010447.0,354.03729043699207,-127.14144152650735,0.6314563482645852,109.75416664897804,376.17462590319053
741010467.0,353.8356609000717,-155.82384022758424,-0.4139824448213574,113.76796234725921,386.6273969959478
741010487.0,353.69399451295357,-183.4932962681557,-0.04296488923564823,117.41988253006693,398.4585694019924
741010507.0,353.0738983619018,-211.40357542301916,-0.012661568102572573,120.91113506433625,411.5247858952201
741010527.0,353.78865632655607,-240.52980795166908,-0.7307985436641928,124.21055471030817,427.80953923284227
741010547.0,353.94923310607237,-269.42717850313966,0.08674003479953285,127.27849554749406,444.8270047249149
741010567.0,353.6318118798311,-297.08974080553617,0.033819254550621736,130.0339656073313,461.86336991074853
741010587.0,353.691294496104,-326.3604712771273,-0.2935894757179369,132.6985596938747,481.25740411401296
741010607.0,353.64073838835,-354.29232843276134,0.7002238507490688,135.0527357044399,500.5844842123705
741010627.0,326.1931646060515,-352.9830578332408,0.17186795083395623,137.25884305222573,480.62357386318
741010647.0,297.9473637632484,-353.14239626886524,0.06123332513143964,139.845567323959,462.04132241173596
741010667.0,268.89544160089343,-353.5485372263274,0.2754462523872121,142.74477512198558,444.18613968539734
741010687.0,240.4406529012885,-353.335675025656,-0.3939689760955787,145.7651864770894,427.38484626087745
741010707.0,212.36999700748288,-354.0476533644784,0.6427535285603199,149.04321638265745,412.85682322307827
741010727.0,183.58450094313753,-353.6199561756184,0.2494172154842147,152.5635725208495,398.4348659344299
741010747.0,155.60632682353418,-353.7872633023518,0.5325978218711498,156.25865629188053,386.4954807271103
