lat,long
44.8319,-125.1204
44.831942543214915,-125.12021796199453
44.83206167645178,-125.12009141237787
44.832233182999616,-125.12006657359137
44.832420774051606,-125.12017243286783
44.83258162568968,-125.12041520012701
44.83267306088476,-125.12077601112625
44.8326594691026,-125.12121227332335
44.83251850699245,-125.12166257441288
44.832245696607224,-125.12205459816242
44.83185672534643,-125.12231507860477
44.83138703283092,-125.1223805247887
44.83088861093474,-125.12220730381664
44.83042430303194,-125.12177970106492
44.83006022296287,-125.12111478328798
44.82985718137459,-125.12026325121529
44.82986217238942,-125.11930594263644
44.83010101404241,-125.11834617984475
44.83057314308828,-125.11749868372034
44.83124934577232,-125.11687623701349
44.83207288323645,-125.11657561443096
44.83296407846629,-125.11666446293006
44.833828015238936,-125.11717078649075
44.834564606845376,-125.11807646155775
44.835079970737524,-125.11931580120614
44.83529783537712,-125.12077963845354
44.83516963658651,-125.12232477059369
44.834682046382646,-125.12378796755189
44.83386091380912,-125.12500317285878
44.832770963068704,-125.12582008610768
44.83151105183,-125.12612206757757
44.830205292490554,-125.12584128524048
44.828990825465745,-125.12496924210176
44.82800345013282,-125.12356126072595
44.827362616119906,-125.12173411899842
44.82715741755195,-125.1196567626489
44.82743519457883,-125.11753478779087
44.828194128128324,-125.11559010712638
44.829380833188885,-125.11403780621796
44.83089344909869,-125.11306259258355
44.832590143202964,-125.11279739026892
44.834302347648396,-125.11330651016577
44.835851502642754,-125.114575433604
44.837067644957735,-125.11650861457092
44.83780790987571,-125.11893589267854
44.83797294446117,-125.1216271960335
44.83751937567073,-125.12431429715504
44.83646683074831,-125.1267175679144
44.83489853838407,-125.12857505641648
44.83295519509463,-125.12967085665527
44.83082249436966,-125.12985970893322
44.828713410117736,-125.12908506847064
44.82684692477511,-125.12738848696576
44.82542532876113,-125.12490900798278
44.82461244068381,-125.12187229505173
44.824515077636065,-125.11857028647849
44.82516983799788,-125.1153331917542
44.82653676696553,-125.11249650445127
44.828500802851565,-125.11036631370239
44.830881114864134,-125.10918648202926
44.83344761896082,-125.10911118227766
44.83594318212244,-125.11018584564113
44.8381093797316,-125.1123387973936
44.839713228045326,-125.1153848138751
44.84057212802204,-125.11904062209217
44.84057435689505,-125.12295110442129
44.8396928291529,-125.12672379968895
44.837990487182076,-125.12996833971519
44.83561651302369,-125.13233683945417
44.832793492667065,-125.13356104734247
44.829796615050945,-125.1334822936323
44.82692684821456,-125.13207093175349
44.82448071173388,-125.12943298663727
44.822719683101774,-125.12580300034774
44.821842387991296,-125.12152346840972
44.82196251366271,-125.1170126471482
44.82309486718224,-125.11272374332192
44.82515122260273,-125.10909944827219
44.82794663718431,-125.10652635170416
44.8312158591845,-125.10529390079542
44.834638403203584,-125.10556223356114
44.837869940027765,-125.10734242907165
44.84057693482401,-125.11049154306163
44.84247105076316,-125.11472333966475
44.843339767714845,-125.11963402821681
44.84306996603061,-125.12474073224463
44.84166187342038,-125.12952902727072
44.83923170985971,-125.13350484344701
44.836002499124554,-125.13624546310213
44.83228372964494,-125.13744432556113
44.82844171445131,-125.13694489341779
44.82486349598807,-125.13475988318605
44.82191785986001,-125.13107360973979
44.81991738458736,-125.12622688724517
44.8190854214519,-125.1206856957149
44.81953146902535,-125.11499648491797
44.82123761985626,-125.10973238313674
44.82405768586951,-125.10543557137288
44.827729355974895,-125.10256157494051
44.83189842470783,-125.10143115796323
44.8319,-125.1204
44.831942543214915,-125.12021796199453
44.83206167645178,-125.12009141237787
44.832233182999616,-125.12006657359137
44.832420774051606,-125.12017243286783
44.83258162568968,-125.12041520012701
44.83267306088476,-125.12077601112625
44.8326594691026,-125.12121227332335
44.83251850699245,-125.12166257441288
44.832245696607224,-125.12205459816242
44.83185672534643,-125.12231507860477
44.83138703283092,-125.1223805247887
44.83088861093474,-125.12220730381664
44.83042430303194,-125.12177970106492
44.83006022296287,-125.12111478328798
44.82985718137459,-125.12026325121529
44.82986217238942,-125.11930594263644
44.83010101404241,-125.11834617984475
44.83057314308828,-125.11749868372034
44.83124934577232,-125.11687623701349
44.83207288323645,-125.11657561443096
44.83296407846629,-125.11666446293006
44.833828015238936,-125.11717078649075
44.834564606845376,-125.11807646155775
44.835079970737524,-125.11931580120614
44.83529783537712,-125.12077963845354
44.83516963658651,-125.12232477059369
44.834682046382646,-125.12378796755189
44.83386091380912,-125.12500317285878
44.832770963068704,-125.12582008610768
44.83151105183,-125.12612206757757
44.830205292490554,-125.12584128524048
44.828990825465745,-125.12496924210176
44.82800345013282,-125.12356126072595
44.827362616119906,-125.12173411899842
44.82715741755195,-125.1196567626489
44.82743519457883,-125.11753478779087
44.828194128128324,-125.11559010712638
44.829380833188885,-125.11403780621796
44.83089344909869,-125.11306259258355
44.832590143202964,-125.11279739026892
44.834302347648396,-125.11330651016577
44.835851502642754,-125.114575433604
44.837067644957735,-125.11650861457092
44.83780790987571,-125.11893589267854
44.83797294446117,-125.1216271960335
44.83751937567073,-125.12431429715504
44.83646683074831,-125.1267175679144
44.83489853838407,-125.12857505641648
44.83295519509463,-125.12967085665527
44.83082249436966,-125.12985970893322
44.828713410117736,-125.12908506847064
44.82684692477511,-125.12738848696576
44.82542532876113,-125.12490900798278
44.82461244068381,-125.12187229505173
44.824515077636065,-125.11857028647849
44.82516983799788,-125.1153331917542
44.82653676696553,-125.11249650445127
44.828500802851565,-125.11036631370239
44.830881114864134,-125.10918648202926
44.83344761896082,-125.10911118227766
44.83594318212244,-125.11018584564113
44.8381093797316,-125.1123387973936
44.839713228045326,-125.1153848138751
44.84057212802204,-125.11904062209217
44.84057435689505,-125.12295110442129
44.8396928291529,-125.12672379968895
44.837990487182076,-125.12996833971519
44.83561651302369,-125.13233683945417
44.832793492667065,-125.13356104734247
44.829796615050945,-125.1334822936323
44.82692684821456,-125.13207093175349
44.82448071173388,-125.12943298663727
44.822719683101774,-125.12580300034774
44.821842387991296,-125.12152346840972
44.82196251366271,-125.1170126471482
44.82309486718224,-125.11272374332192
44.82515122260273,-125.10909944827219
44.82794663718431,-125.10652635170416
44.8312158591845,-125.10529390079542
44.834638403203584,-125.10556223356114
44.837869940027765,-125.10734242907165
44.84057693482401,-125.11049154306163
44.84247105076316,-125.11472333966475
44.843339767714845,-125.11963402821681
44.84306996603061,-125.12474073224463
44.84166187342038,-125.12952902727072
44.83923170985971,-125.13350484344701
44.836002499124554,-125.13624546310213
44.83228372964494,-125.13744432556113
44.82844171445131,-125.13694489341779
44.82486349598807,-125.13475988318605
44.82191785986001,-125.13107360973979
44.81991738458736,-125.12622688724517
44.8190854214519,-125.1206856957149
44.81953146902535,-125.11499648491797
44.82123761985626,-125.10973238313674
44.82405768586951,-125.10543557137288
44.827729355974895,-125.10256157494051
44.83189842470783,-125.10143115796323
44.8319,-125.1204
44.831942543214915,-125.12021796199453
44.83206167645178,-125.12009141237787
44.832233182999616,-125.12006657359137
44.832420774051606,-125.12017243286783
44.83258162568968,-125.12041520012701
44.83267306088476,-125.12077601112625
44.8326594691026,-125.12121227332335
44.83251850699245,-125.12166257441288
44.832245696607224,-125.12205459816242
44.83185672534643,-125.12231507860477
44.83138703283092,-125.1223805247887
44.83088861093474,-125.12220730381664
44.83042430303194,-125.12177970106492
44.83006022296287,-125.12111478328798
44.82985718137459,-125.12026325121529
44.82986217238942,-125.11930594263644
44.83010101404241,-125.11834617984475
44.83057314308828,-125.11749868372034
44.83124934577232,-125.11687623701349
44.83207288323645,-125.11657561443096
44.83296407846629,-125.11666446293006
44.833828015238936,-125.11717078649075
44.834564606845376,-125.11807646155775
44.835079970737524,-125.11931580120614
44.83529783537712,-125.12077963845354
44.83516963658651,-125.12232477059369
44.834682046382646,-125.12378796755189
44.83386091380912,-125.12500317285878
44.832770963068704,-125.12582008610768
44.83151105183,-125.12612206757757
44.830205292490554,-125.12584128524048
44.828990825465745,-125.12496924210176
44.82800345013282,-125.12356126072595
44.827362616119906,-125.12173411899842
44.82715741755195,-125.1196567626489
44.82743519457883,-125.11753478779087
44.828194128128324,-125.11559010712638
44.829380833188885,-125.11403780621796
44.83089344909869,-125.11306259258355
44.832590143202964,-125.11279739026892
44.834302347648396,-125.11330651016577
44.835851502642754,-125.114575433604
44.837067644957735,-125.11650861457092
44.83780790987571,-125.11893589267854
44.83797294446117,-125.1216271960335
44.83751937567073,-125.12431429715504
44.83646683074831,-125.1267175679144
44.83489853838407,-125.12857505641648
44.83295519509463,-125.12967085665527
