# cfgfile = prep/Shapes_garpos.shapes-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
965,S01,L01,M13,3.8371203,-2.8918430264381773e-08,49.448070813299864,-1.1738299600629243e-05,False,10630,468.40326,-174.92394,0.0,-1.18,-0.75,-0.23,10633.8371203,468.40326,-174.92394,0.0,-3.58,0.3,1.33,-0.016315248703474037,0.000100627638948055,0.00017227700200616244,2.086728584181583e-05,-0.0008614483185223124,-0.017407975635835862,-7.536493040749548e-09
966,S01,L01,M11,2.9916601,2.0746301383418906e-08,33.39654174640697,-1.10764598101179e-05,False,10660,467.34407,-177.73441,0.0,-0.13,-3.33,-3.73,10662.9916601,467.34407,-177.73441,0.0,2.63,-0.61,1.91,-0.01631442026803655,0.00010087526246865124,0.00017153045348906608,2.134807994515837e-05,-0.0008635411037764612,-0.016426462866522107,6.934711999084797e-09
967,S01,L01,M12,3.2865451,1.9547147747087464e-08,40.656326858396255,-1.015260508375995e-05,False,10660,467.34407,-177.73441,0.0,-0.13,-3.33,-3.73,10663.2865451,467.34407,-177.73441,0.0,2.69,-1.1,-1.91,-0.016314416142256843,0.00010087649695112897,0.0001715267329383051,2.1350461494099206e-05,-0.0008635514896777361,-0.015056380221278592,5.947628112235037e-09
968,S01,L01,M13,3.8382718,4.958747374432964e-08,49.46272120261747,-1.1740139618751948e-05,False,10660,467.34407,-177.73441,0.0,-0.13,-3.33,-3.73,10663.8382718,467.34407,-177.73441,0.0,0.15,3.2,-0.49,-0.016314408423174363,0.00010087880665843362,0.0001715197718730128,2.1354916608181113e-05,-0.0008635709193482373,-0.017410704394833276,1.2919218972395896e-08
969,S01,L01,M11,2.9930649,-1.0455465875395418e-08,33.437379725586965,-1.1075859123282179e-05,False,10690,466.26802,-180.53846,0.0,-1.34,2.0,-0.94,10692.9930649,466.26802,-180.53846,0.0,5.81,0.21,1.69,-0.01631358154370479,0.00010112645555060843,0.00017077358345479418,2.1830101218731858e-05,-0.000865646648462261,-0.016425572043987605,-3.4932306214319198e-09
970,S01,L01,M12,3.2840325,-7.545250987803198e-09,40.605273039962356,-1.0150367610307125e-05,False,10690,466.26802,-180.53846,0.0,-1.34,2.0,-0.94,10693.2840325,466.26802,-180.53846,0.0,0.29,-1.32,-2.51,-0.016313577481335294,0.00010112767370822626,0.00017076991413239394,2.183242308767907e-05,-0.0008656568123217854,-0.015053062033408305,-2.2975567004479558e-09
971,S01,L01,M13,3.8393632,5.821157683817411e-09,49.47669201800264,-1.174195955927657e-05,False,10690,466.26802,-180.53846,0.0,-1.34,2.0,-0.94,10693.8393632,466.26802,-180.53846,0.0,-2.33,-0.09,-3.25,-0.01631356972829231,0.0001011299986419891,0.00017076291104168933,2.1836853759543384e-05,-0.0008656762084403231,-0.017413403378620466,1.5161779054473357e-09
972,S01,L01,M11,2.9944795,-1.270952642852299e-08,33.47836885693255,-1.1075261899003928e-05,False,10720,465.17514,-183.336,0.0,0.01,1.24,-1.66,10722.9944795,465.17514,-183.336,0.0,-3.04,0.49,1.51,-0.01631274473432663,0.00010137765706594193,0.00017001708824295692,2.230626812622375e-05,-0.000867734835355036,-0.01642468635644864,-4.244319035118238e-09
973,S01,L01,M12,3.2814768,-9.474493872921058e-09,40.55317170962607,-1.0148144403908727e-05,False,10720,465.17514,-183.336,0.0,0.01,1.24,-1.66,10723.2814768,465.17514,-183.336,0.0,1.47,-1.48,2.46,-0.016312740737389957,0.00010137885860027953,0.00017001347080072474,2.2308529885621604e-05,-0.0008677447773803786,-0.015049765003673719,-2.8872652602096593e-09
974,S01,L01,M13,3.8404206,1.7552125536612628e-08,49.49017261054931,-1.1743759493818047e-05,False,10720,465.17514,-183.336,0.0,0.01,1.24,-1.66,10723.8404206,465.17514,-183.336,0.0,-0.24,3.72,0.58,-0.01631273295341888,0.00010138119865726841,0.00017000642567160265,2.2312934002425104e-05,-0.0008677641377672548,-0.01741607269340286,4.570365419453992e-09
975,S01,L01,M11,2.995909,1.7446374821345e-08,33.51964343104541,-1.1074668532893335e-05,False,10750,464.06548,-186.12692,0.0,0.74,-4.45,-0.63,10752.995909,464.06548,-186.12692,0.0,-3.34,1.43,-2.05,-0.016311910156270353,0.00010162885160614613,0.000169260974096203,2.277642065735598e-05,-0.0008698056198359375,-0.016423806390597723,5.823399512605576e-09
976,S01,L01,M12,3.2789159,2.76792785466083e-09,40.500810294906955,-1.0145935678897073e-05,False,10750,464.06548,-186.12692,0.0,0.74,-4.45,-0.63,10753.2789159,464.06548,-186.12692,0.0,0.24,-0.89,0.99,-0.016311906226259103,0.0001016300363610171,0.00016925740876487782,2.2778622183806786e-05,-0.0008698153414316858,-0.015046489449931075,8.441594645525186e-10
977,S01,L01,M13,3.8415461,8.56619946332602e-09,49.50452854305692,-1.1745539489294474e-05,False,10750,464.06548,-186.12692,0.0,0.74,-4.45,-0.63,10753.8415461,464.06548,-186.12692,0.0,1.82,0.34,0.1,-0.016311898413561534,0.00010163239170322115,0.00016925032077913066,2.2782998098846132e-05,-0.000869834666089612,-0.017418712438420435,2.2298832780265343e-09
978,S01,L01,M11,2.9973579,-6.451010996023637e-09,33.56149265130932,-1.1074079420722844e-05,False,10780,462.93908,-188.91112,0.0,0.79,-0.46,-3.04,10782.9973579,462.93908,-188.91112,0.0,-0.65,-0.18,1.51,-0.01631107812590915,0.00010188002376156168,0.00016850524726070974,2.3240398797574805e-05,-0.0008718589572711759,-0.016422932733368006,-2.1522325033274115e-09
979,S01,L01,M12,3.2764127,2.0425716861253382e-08,40.44948952170657,-1.0143741648734784e-05,False,10780,462.93908,-188.91112,0.0,0.79,-0.46,-3.04,10783.2764127,462.93908,-188.91112,0.0,-1.8,1.27,3.96,-0.01631107426344392,0.00010188119182776893,0.00016850173353571464,2.3242540452841977e-05,-0.0008718684618527115,-0.015043235688746841,6.234170901731062e-09
980,S01,L01,M13,3.8426284,1.0039631073248397e-08,49.51831328403941,-1.1747299607826263e-05,False,10780,462.93908,-188.91112,0.0,0.79,-0.46,-3.04,10783.8426284,462.93908,-188.91112,0.0,-3.56,-3.33,-0.3,-0.016311066426701173,0.0001018835618846435,0.0001684946040725391,2.32468851300704e-05,-0.0008718877447761119,-0.017421322705798166,2.612698946080627e-09
981,S01,L01,M11,2.9988116,4.475709845480659e-09,33.60333149420097,-1.1073494958732473e-05,False,10810,461.79597,-191.68851,0.0,1.98,-0.79,-4.06,10812.9988116,461.79597,-191.68851,0.0,-0.69,0.23,0.73,-0.016310248959882853,0.00010213115804201227,0.0001677499142248,2.3698042384566325e-05,-0.0008738948023720834,-0.016422065972386043,1.4924945168637294e-09
982,S01,L01,M12,3.273883,-5.045163093404973e-10,40.397539411312806,-1.014156253339651e-05,False,10810,461.79597,-191.68851,0.0,1.98,-0.79,-4.06,10813.273883,461.79597,-191.68851,0.0,1.32,-0.82,0.18,-0.016310245166489046,0.00010213230922136756,0.0001677464524790811,2.3700124022100444e-05,-0.0008739040909743606,-0.015040004046344879,-1.54103341198919e-10
983,S01,L01,M13,3.8436778,2.1318673768365006e-08,49.53166148314733,-1.1749039914541104e-05,False,10810,461.79597,-191.68851,0.0,1.98,-0.79,-4.06,10813.8436778,461.79597,-191.68851,0.0,1.29,-2.73,0.78,-0.016310237309118104,0.0001021346938164873,0.00016773928172382057,2.3704435145757943e-05,-0.0008739233294388317,-0.01742390359212085,5.5464258741366734e-09
984,S01,L01,M11,3.000298,-1.1321785630699806e-08,33.646070259987,-1.107291554262211e-05,False,10840,460.63619,-194.45899,0.0,-0.56,0.84,0.33,10843.000298,460.63619,-194.45899,0.0,2.31,2.29,-0.73,-0.01630942297424592,0.0001023822391348525,0.00016699498094280144,2.4149191578524012e-05,-0.000875913111287195,-0.01642120669447737,-3.7735537194993896e-09
985,S01,L01,M12,3.2713101,6.108027479763474e-08,40.34445410779156,-1.0139398550041076e-05,False,10840,460.63619,-194.45899,0.0,-0.56,0.84,0.33,10843.2713101,460.63619,-194.45899,0.0,0.47,-1.02,6.78,-0.01630941925199168,0.0001023833730463328,0.00016699157210653208,2.4151212762229363e-05,-0.000875922183493603,-0.01503679484477315,1.8671502677314322e-08
986,S01,L01,M13,3.8446653,-2.671088207793827e-09,49.5442421025534,-1.1750760473837913e-05,False,10840,460.63619,-194.45899,0.0,-0.56,0.84,0.33,10843.8446653,460.63619,-194.45899,0.0,-0.6,2.54,-1.8,-0.016309411377634794,0.00010238577194884662,0.00016698436040089458,2.415548789788169e-05,-0.000875941374358905,-0.017426455192892504,-6.947518116362517e-10
987,S01,L01,M11,3.0018197,-9.796684021034669e-09,33.689698648414605,-1.1072341568655018e-05,False,10870,459.4598,-197.22244,0.0,2.08,0.44,1.78,10873.0018197,459.4598,-197.22244,0.0,1.76,-2.59,0.92,-0.01630860048540439,0.00010263325162188102,0.00016624045368660663,2.459368634193241e-05,-0.000877913839296136,-0.016420355487303015,-3.2635817659443234e-09
988,S01,L01,M12,3.2688185,-3.028320779996025e-09,40.29307476699981,-1.013724990999903e-05,False,10870,459.4598,-197.22244,0.0,2.08,0.44,1.78,10873.2688185,459.4598,-197.22244,0.0,2.07,2.3,-2.24,-0.01630859683461367,0.00010263436839784497,0.00016623709715427054,2.459564758878048e-05,-0.0008779226988116329,-0.015033608397436253,-9.264267131214865e-10
989,S01,L01,M13,3.845726,4.6923661326017454e-08,49.557682868709634,-1.1752461353844568e-05,False,10870,459.4598,-197.22244,0.0,2.08,0.44,1.78,10873.845726,459.4598,-197.22244,0.0,5.13,-0.24,-5.48,-0.01630858894682561,0.00010263678141729168,0.0001662298447112447,2.4599884355000057e-05,-0.0008779418392868979,-0.017428977609147217,1.2201509358433782e-08
990,S01,L01,M11,3.0032915,1.349980883682283e-08,33.731766656919774,-1.1071773434639857e-05,False,10900,458.26683,-199.97878,0.0,-0.49,2.55,-0.57,10903.0032915,458.26683,-199.97878,0.0,0.97,-2.91,-2.67,-0.016307781810961687,0.0001028841797174298,0.00016548633983224287,2.5031366000153732e-05,-0.0008798969387853258,-0.01641951294081585,4.495004563009886e-09
991,S01,L01,M12,3.2662883,-1.0965020002333012e-08,40.24068786840846,-1.013511683513115e-05,False,10900,458.26683,-199.97878,0.0,-0.49,2.55,-0.57,10903.2662883,458.26683,-199.97878,0.0,-1.33,0.75,-1.35,-0.016307778232375992,0.00010288527934791837,0.0001654830354344328,2.5033267592646984e-05,-0.000879905588141199,-0.015030445033355183,-3.3570276003480615e-09
992,S01,L01,M13,3.8467285,9.380421589598537e-09,49.57044665748859,-1.175414261699078e-05,False,10900,458.26683,-199.97878,0.0,-0.49,2.55,-0.57,10903.8467285,458.26683,-199.97878,0.0,-6.2,-2.52,-2.1,-0.016307770334917558,0.00010288770624457562,0.00016547574260784186,2.5037463502161895e-05,-0.0008799246750694726,-0.017431470933468668,2.438545254612734e-09
993,S01,L01,M11,3.0048195,-6.8090090965076405e-09,33.77543012700218,-1.1071211535462291e-05,False,10930,457.05732,-202.72791,0.0,0.46,1.36,0.57,10933.0048195,457.05732,-202.72791,0.0,2.19,2.28,-1.17,-0.016306967265906858,0.00010313500843643167,0.00016473264434953858,2.5462071279791837e-05,-0.000881862368480957,-0.016418679640633912,-2.2660293363951922e-09
994,S01,L01,M12,3.2637275,8.456694204710364e-09,40.18748925969345,-1.0132999541980653e-05,False,10930,457.05732,-202.72791,0.0,0.46,1.36,0.57,10933.2637275,457.05732,-202.72791,0.0,-3.24,-2.95,-3.37,-0.016306963761536238,0.00010313609050398096,0.0001647293931493378,2.5463912829802178e-05,-0.0008818708070057216,-0.015027305073664959,2.5911153223034944e-09
995,S01,L01,M13,3.8477044,-2.2991304154992965e-08,49.58285841451573,-1.1755804329426307e-05,False,10930,457.05732,-202.72791,0.0,0.46,1.36,0.57,10933.8477044,457.05732,-202.72791,0.0,3.42,-1.26,0.17,-0.016306955857903354,0.0001031385311333463,0.00016472205999970056,2.546806554024979e-05,-0.0008818898380022232,-0.017433935263957374,-5.975330175100879e-09
996,S01,L01,M11,3.0063756,-1.2990185108636948e-09,33.819753563759264,-1.1070656268353755e-05,False,10960,455.83132,-205.46972,0.0,-2.12,-0.4,1.36,10963.0063756,455.83132,-205.46972,0.0,-0.99,-3.59,-1.36,-0.01630615716717708,0.00010338572222684436,0.00016397937389878224,2.5885641941168937e-05,-0.0008838100826495213,-0.016417856175854034,-4.32087893242894e-10
997,S01,L01,M12,3.2611636,-2.622515955714577e-08,40.13415812012303,-1.0130898246513355e-05,False,10960,455.83132,-205.46972,0.0,-2.12,-0.4,1.36,10963.2611636,455.83132,-205.46972,0.0,0.19,-1.76,-0.2,-0.016306153738214715,0.00010338678654997743,0.00016397617625583152,2.5887423518116618e-05,-0.0008838183115613264,-0.015024188838644302,-8.041657062474172e-09
998,S01,L01,M13,3.8486947,-2.450775745266054e-08,49.5954203008794,-1.1757446557757817e-05,False,10960,455.83132,-205.46972,0.0,-2.12,-0.4,1.36,10963.8486947,455.83132,-205.46972,0.0,-1.34,0.09,-1.13,-0.016306145831827566,0.00010338924081875975,0.0001639688026767273,2.58915307617957e-05,-0.0008838372846660173,-0.017436370699391468,-6.36781016805088e-09
999,S01,L01,M11,3.0079201,-2.204002539440436e-08,33.86369540110397,-1.107010806440311e-05,False,10990,454.58888,-208.20411,0.0,1.72,0.34,-0.58,10993.0079201,454.58888,-208.20411,0.0,2.19,0.59,1.18,-0.016305351904507485,0.00010363630207674953,0.0001632265365348859,2.6301933097197888e-05,-0.0008857400375586208,-0.016417043185783835,-7.3273307699128765e-09
1000,S01,L01,M12,3.2586506,-1.052680736013246e-08,40.08167936438028,-1.0128813217440106e-05,False,10990,454.58888,-208.20411,0.0,1.72,0.34,-0.58,10993.2586506,454.58888,-208.20411,0.0,-1.56,-1.49,-3.11,-0.016305348551674072,0.00010363734882804228,0.00016322339164781546,2.6303655638203778e-05,-0.0008857480611342478,-0.01502109672679318,-3.2304191543985894e-09
1001,S01,L01,M13,3.8496875,-1.845796972673834e-08,49.60799784700018,-1.1759069434113185e-05,False,10990,454.58888,-208.20411,0.0,1.72,0.34,-0.58,10993.8496875,454.58888,-208.20411,0.0,-0.76,-1.59,-1.84,-0.016305340648932895,0.00010363981626951979,0.00016321597839502822,2.630771509341505e-05,-0.0008857669723230725,-0.01743877743571746,-4.794667052276935e-09
1002,S01,L01,M11,3.0094866,-2.1447107896562684e-08,33.90812793458713,-1.1069567450568254e-05,False,11020,453.33003,-210.931,0.0,-1.42,0.75,0.46,11023.0094866,453.33003,-210.931,0.0,-0.53,1.04,0.37,-0.016304552076435278,0.00010388671943059678,0.00016247414299591658,2.67108449053429e-05,-0.0008876521986180379,-0.01641624145190536,-7.1265006118537144e-09
1003,S01,L01,M12,3.2561005,-2.9665297858639853e-08,40.028331494085535,-1.0126744882288835e-05,False,11020,453.33003,-210.931,0.0,-1.42,0.75,0.46,11023.2561005,453.33003,-210.931,0.0,-0.14,0.39,0.51,-0.016304548802438937,0.00010388774825828236,0.00016247105159477215,2.6712508626323057e-05,-0.0008876600172468294,-0.015018029372138326,-9.1106824307019e-09
1004,S01,L01,M13,3.8506144,-2.2664560099793263e-08,49.619741359909085,-1.1760673273355484e-05,False,11020,453.33003,-210.931,0.0,-1.42,0.75,0.46,11023.8506144,453.33003,-210.931,0.0,1.69,1.1,-0.76,-0.016304540910643185,0.00010389022843292311,0.0001624635991969624,2.671651833095511e-05,-0.0008876788631903796,-0.017441155939879365,-5.885959386553452e-09
1005,S01,L01,M11,3.0110732,2.227997453648596e-08,33.952956751896835,-1.1069034972224657e-05,False,11050,452.05482,-213.65027,0.0,-0.24,2.28,3.59,11053.0110732,452.05482,-213.65027,0.0,-2.53,2.19,-1.14,-0.016303758320383957,0.00010413694378092438,0.00016172220512649039,2.7112285422305705e-05,-0.0008895465313189907,-0.01641545178301401,7.399346579894939e-09
1006,S01,L01,M12,3.2535545,7.140580054971713e-09,39.97485247641086,-1.0124693691063266e-05,False,11050,452.05482,-213.65027,0.0,-0.24,2.28,3.59,11053.2535545,452.05482,-213.65027,0.0,3.41,-0.75,-0.89,-0.01630375512721814,0.0001041379545193288,0.00016171916739871848,2.7113890864803953e-05,-0.0008895541468008039,-0.015014987442038226,2.1947011985545828e-09
1007,S01,L01,M13,3.8515581,3.3214633883061026e-08,49.63164103858895,-1.176225842601973e-05,False,11050,452.05482,-213.65027,0.0,-0.24,2.28,3.59,11053.8515581,452.05482,-213.65027,0.0,-1.22,-2.63,-1.62,-0.016303747253224643,0.00010414044715514145,0.00016171167586725917,2.7117849125360802e-05,-0.0008895729254891336,-0.01744350673172291,8.623687541842173e-09
1008,S01,L01,M11,3.0126608,-1.3386146608266122e-08,33.997852666011994,-1.106851117512415e-05,False,11080,450.76331,-216.36183,0.0,-2.52,-0.16,-1.94,11083.0126608,450.76331,-216.36183,0.0,0.57,-1.92,1.22,-0.016302971274005686,0.0001043869445474444,0.00016097073499002617,2.750616259200106e-05,-0.0008914230006110471,-0.01641467498846335,-4.443296980349842e-09
1009,S01,L01,M12,3.2510302,-1.2918364984430672e-08,39.92176132168291,-1.0122660094879748e-05,False,11080,450.76331,-216.36183,0.0,-2.52,-0.16,-1.94,11083.2510302,450.76331,-216.36183,0.0,-0.79,2.06,1.0,-0.016302968163046307,0.00010438793719073583,0.00016096775065915425,2.7507710561778673e-05,-0.0008914304159129373,-0.015011971605501398,-3.973621987007903e-09
1010,S01,L01,M13,3.8525234,-1.4505017393212196e-08,49.64388903399674,-1.1763825241137664e-05,False,11080,450.76331,-216.36183,0.0,-2.52,-0.16,-1.94,11083.8525234,450.76331,-216.36183,0.0,1.66,-2.13,-0.39,-0.016302960313993323,0.00010439044195726294,0.0001609602201671498,2.751161558128766e-05,-0.0008914491249227675,-0.017445830328864476,-3.765069256367326e-09
1011,S01,L01,M11,3.0142607,2.884016118858901e-08,34.04285923371032,-1.1067996604655083e-05,False,11110,449.45552,-219.06559,0.0,1.21,-5.01,-1.62,11113.0142607,449.45552,-219.06559,0.0,1.95,-0.8,-2.49,-0.016302191574545506,0.00010463669127842127,0.0001602197442635498,2.7892384564376406e-05,-0.0008932815724168189,-0.016413911877067904,9.567905301377522e-09
1012,S01,L01,M12,3.2484639,2.892366063086394e-08,39.8675610002023,-1.0120644548211707e-05,False,11110,449.45552,-219.06559,0.0,1.21,-5.01,-1.62,11113.2484639,449.45552,-219.06559,0.0,0.75,-0.11,-2.66,-0.016302188548014063,0.00010463766551477367,0.0001602168139896351,2.7893875400755057e-05,-0.0008932887881834634,-0.015008982536514927,8.903796144821285e-09
1013,S01,L01,M13,3.8534838,6.285159650513572e-08,49.65596597552479,-1.1765374067243247e-05,False,11110,449.45552,-219.06559,0.0,1.21,-5.01,-1.62,11113.8534838,449.45552,-219.06559,0.0,1.43,-1.21,-3.81,-0.016302180730672376,0.00010464018223030325,0.00016020924424885812,2.7897725602037297e-05,-0.0008933074262267711,-0.01744812724818222,1.631033125226722e-08
1014,S01,L01,M11,3.0158905,4.1259692461855204e-09,34.08872340872537,-1.1067491806229692e-05,False,11140,448.13152,-221.76144,0.0,-3.81,1.64,-1.88,11143.0158905,448.13152,-221.76144,0.0,2.19,1.63,2.5,-0.016301419859178684,0.00010488615354666179,0.00015946924454990837,2.8270859520572445e-05,-0.0008951222128270849,-0.0164131632576776,1.368076596452994e-09
1015,S01,L01,M12,3.2459847,4.3581784775811e-08,39.815092680252064,-1.0118647497954983e-05,False,11140,448.13152,-221.76144,0.0,-3.81,1.64,-1.88,11143.2459847,448.13152,-221.76144,0.0,-1.79,5.04,-1.68,-0.01630141691771925,0.00010488710953409023,0.00015946636759661133,2.827229429737231e-05,-0.0008951292331570381,-0.015006020897828288,1.3426368017377399e-08
1016,S01,L01,M13,3.8543228,-6.427595859798628e-09,49.666620731712044,-1.1766905251298353e-05,False,11140,448.13152,-221.76144,0.0,-3.81,1.64,-1.88,11143.8543228,448.13152,-221.76144,0.0,0.06,0.62,-1.52,-0.016301409142120797,0.00010488963699215641,0.00015945876138805137,2.827608654404214e-05,-0.0008951477914253205,-0.01745039800422288,-1.667632976154465e-09
1017,S01,L01,M11,3.0175172,-1.475787927805172e-08,34.13438509793241,-1.1066997326105932e-05,False,11170,446.79136,-224.44929,0.0,-3.49,1.12,0.32,11173.0175172,446.79136,-224.44929,0.0,-0.55,0.37,-2.13,-0.016300656765729865,0.00010513530071498903,0.00015871924808361665,2.8641495324107033e-05,-0.0008969448863857541,-0.01641242994039659,-4.890735816331926e-09
1018,S01,L01,M12,3.2433793,-1.8102588162181522e-08,39.759909632187544,-1.0116669404669155e-05,False,11170,446.79136,-224.44929,0.0,-3.49,1.12,0.32,11173.2433793,446.79136,-224.44929,0.0,-2.41,-0.49,2.38,-0.016300653912154465,0.0001051362378697056,0.00015871642596371638,2.8642874012630778e-05,-0.000896951709893145,-0.01500308737245437,-5.581397233278551e-09
1019,S01,L01,M13,3.855211,-2.0635755650365114e-08,49.6778446973527,-1.1768419145849027e-05,False,11170,446.79136,-224.44929,0.0,-3.49,1.12,0.32,11173.855211,446.79136,-224.44929,0.0,-0.36,-1.57,-0.89,-0.016300646183505837,0.00010513877645304058,0.00015870878127366146,2.8646607574411846e-05,-0.0008969701913428823,-0.01745264311981458,-5.352691623272676e-09
1020,S01,L01,M11,3.0191808,-2.2733280800993645e-08,34.180959431259566,-1.106651370956196e-05,False,11200,445.43507,-227.12904,0.0,-0.52,0.34,-0.99,11203.0191808,445.43507,-227.12904,0.0,1.68,0.13,1.15,-0.016299902931091275,0.00010538410245021919,0.00015796976618407603,2.9004200292921282e-05,-0.0008987495598658688,-0.01641171273387597,-7.5296188450924e-09
1021,S01,L01,M12,3.2408299,-1.0226463510167243e-08,39.70567200772953,-1.0114710713374974e-05,False,11200,445.43507,-227.12904,0.0,-0.52,0.34,-0.99,11203.2408299,445.43507,-227.12904,0.0,-2.92,-1.79,2.89,-0.016299900166251886,0.00010538502078486907,0.00015796699863286005,2.900552377965014e-05,-0.0008987561895269275,-0.015000182620361877,-3.1555076884792754e-09
1022,S01,L01,M13,3.8560827,-1.3880646679742139e-08,49.68883708526266,-1.1769916099002288e-05,False,11200,445.43507,-227.12904,0.0,-0.52,0.34,-0.99,11203.8560827,445.43507,-227.12904,0.0,-3.82,-1.59,2.09,-0.016299892493038287,0.0001053875698419832,0.00015795931654612324,2.9009196362740114e-05,-0.0008987745895447981,-0.017454863111202305,-3.5996755576306327e-09
1023,S01,L01,M11,3.0208598,-1.8618791755157946e-08,34.22783306073865,-1.10660415028708e-05,False,11230,444.0627,-229.8006,0.0,2.35,-0.36,-0.11,11233.0208598,444.0627,-229.8006,0.0,0.05,-1.95,1.62,-0.016299158992943513,0.00010563252816222864,0.00015722081094396906,2.935888236227914e-05,-0.0009005361981603796,-0.016411012448242238,-6.163408089454592e-09
1024,S01,L01,M12,3.238307,-2.8190707206455523e-08,39.651889066421006,-1.0112771877567985e-05,False,11230,444.0627,-229.8006,0.0,2.35,-0.36,-0.11,11233.238307,444.0627,-229.8006,0.0,0.59,1.26,0.51,-0.016299156317661854,0.00010563342766362725,0.00015721809779098151,2.936015150049935e-05,-0.0009005426367131668,-0.014997307314087693,-8.705384468843391e-09
1025,S01,L01,M13,3.8569518,1.2166319042130953e-08,49.69977382324177,-1.1771396460465187e-05,False,11230,444.0627,-229.8006,0.0,2.35,-0.36,-0.11,11233.8569518,444.0627,-229.8006,0.0,2.25,-3.83,2.46,-0.016299148707911104,0.00010563598671787757,0.0001572103788533431,2.9363761076424498e-05,-0.0009005609520245683,-0.017457058497003925,3.1543871403805213e-09
1026,S01,L01,M11,3.0225403,-4.9833883257207125e-09,34.274623946358815,-1.1065581252222911e-05,False,11260,442.67432,-232.46386,0.0,2.79,0.91,1.61,11263.0225403,442.67432,-232.46386,0.0,-2.3,-3.26,0.27,-0.01629842558880465,0.000105880547296307,0.00015647239435581363,2.9705449526208027e-05,-0.0009023047664189394,-0.016410329893499435,-1.6487417264787751e-09
1027,S01,L01,M12,3.2357988,3.619893719463177e-08,39.59816376359109,-1.0110853350075286e-05,False,11260,442.67432,-232.46386,0.0,2.79,0.91,1.61,11263.2357988,442.67432,-232.46386,0.0,-3.48,4.71,-2.44,-0.016298423003738453,0.00010588142796599275,0.00015646973540402542,2.970666519557349e-05,-0.0009023110166552759,-0.014994462125177384,1.1187017423530676e-08
1028,S01,L01,M13,3.8577785,-1.6801190037657573e-08,49.71021500534641,-1.1772860578981571e-05,False,11260,442.67432,-232.46386,0.0,2.79,0.91,1.61,11263.8577785,442.67432,-232.46386,0.0,2.77,-1.49,0.82,-0.016298415465861256,0.00010588399642353873,0.00015646198050768383,2.9710209575964017e-05,-0.0009023292431923276,-0.017459229794408858,-4.355146354662054e-09
1029,S01,L01,M11,3.0242312,-1.2123639035917134e-08,34.321630471376096,-1.1065133408976427e-05,False,11290,441.26996,-235.11874,0.0,0.7,-2.3,1.24,11293.0242312,441.26996,-235.11874,0.0,-2.72,1.46,0.61,-0.016297703228205323,0.00010612813507601934,0.0001557245252264899,3.0043815618061537e-05,-0.0009040552300775546,-0.016409665739014652,-4.008833459634431e-09
1030,S01,L01,M12,3.2331923,-1.726881396183668e-08,39.54234296642369,-1.010895550070161e-05,False,11290,441.26996,-235.11874,0.0,0.7,-2.3,1.24,11293.2331923,441.26996,-235.11874,0.0,-1.35,-0.58,1.7,-0.016297700733977225,0.00010612899648017315,0.00015572192176336366,3.004497809541465e-05,-0.000904061291247431,-0.014991647602053808,-5.341103337386244e-09
1031,S01,L01,M13,3.8586154,-8.489082238569719e-09,49.72074782471904,-1.1774308717225248e-05,False,11290,441.26996,-235.11874,0.0,0.7,-2.3,1.24,11293.8586154,441.26996,-235.11874,0.0,2.53,1.27,1.29,-0.016297693270333098,0.00010613157461000724,0.00015571412964563808,3.004845620535947e-05,-0.0009040794297730249,-0.017461377392964095,-2.20003326667495e-09
1032,S01,L01,M11,3.0259252,1.4885731060819987e-08,34.36855707528298,-1.1064698100797338e-05,False,11320,439.84968,-237.76513,0.0,4.25,2.88,0.78,11323.0259252,439.84968,-237.76513,0.0,-0.26,-3.81,-0.88,-0.01629699198344421,0.0001063752861300042,0.00015497720261789825,3.0373913923824385e-05,-0.0009057875527787091,-0.016409020174117394,4.919398222114069e-09
1033,S01,L01,M12,3.2307048,-1.5683119726017693e-09,39.4888355658957,-1.010707839262392e-05,False,11320,439.84968,-237.76513,0.0,4.25,2.88,0.78,11323.2307048,439.84968,-237.76513,0.0,0.76,0.19,-2.28,-0.016296989577019548,0.00010637612880411216,0.00015497465311174836,3.0375024804968605e-05,-0.0009057934306790356,-0.014988863838408816,-4.85439577424529e-10
1034,S01,L01,M13,3.8594274,8.648947496047645e-10,49.730960777643986,-1.1775740849177871e-05,False,11320,439.84968,-237.76513,0.0,4.25,2.88,0.78,11323.8594274,439.84968,-237.76513,0.0,-4.55,0.77,-1.26,-0.016296982190331342,0.00010637871595260288,0.00015496682559360637,3.0378434264222905e-05,-0.0009058114746008361,-0.017463501254084256,2.2409923916555385e-10
1035,S01,L01,M11,3.0276446,-1.666761821173465e-08,34.416176749507514,-1.1064275384238187e-05,False,11350,438.41353,-240.40295,0.0,0.97,1.37,1.66,11353.0276446,438.41353,-240.40295,0.0,-4.07,-0.24,-1.05,-0.016296291830893005,0.00010662199946189524,0.00015423042305499917,3.0695682158606054e-05,-0.0009075016987145101,-0.016408393282675456,-5.505143646500343e-09
