time,iso_string,NDP1-1,NDP1-2,NDP1-3
741009607.0,2023-06-26T00:00:07.000,-0.6366320392858782,-4.2338731142677055,-2.8939852926734844
741009627.0,2023-06-26T00:00:27.000,-0.8662554950689128,-2.967960583599716,-3.9046498383599193
741009647.0,2023-06-26T00:00:47.000,-2.326806797869896,-3.3576549096747677,-2.2099375233786134
741009667.0,2023-06-26T00:01:07.000,-2.8510210870469344,-3.4698347022632525,-2.690082420053752
741009687.0,2023-06-26T00:01:27.000,-1.2474901752601575,-2.8015660853863977,-3.9006377723804775
741009707.0,2023-06-26T00:01:47.000,-2.3908568657526885,-3.282095663348361,-3.526612191673273
741009727.0,2023-06-26T00:02:07.000,-1.0999176004666822,-3.111370690189741,-3.957160627743317
741009747.0,2023-06-26T00:02:27.000,-2.220318108969721,-4.307993172425473,-3.7324768746405113
741009767.0,2023-06-26T00:02:47.000,-0.9148710449879971,-6.0021846126634415,-4.733057606609581
741009787.0,2023-06-26T00:03:07.000,-1.7173428621175546,-1.8319021814483527,-2.6797851310988996
741009807.0,2023-06-26T00:03:27.000,-1.9015946105094272,-3.9480757488941087,-3.50511813264065
741009827.0,2023-06-26T00:03:47.000,-2.7657987138218765,-2.9537765653731007,-3.709101591098385
741009847.0,2023-06-26T00:04:07.000,-0.918376725833614,-3.3438289633203055,-2.7778225100805187
741009867.0,2023-06-26T00:04:27.000,-3.1737924489183555,-4.620173432068331,-1.607866674901981
741009887.0,2023-06-26T00:04:47.000,-1.994515001657593,-3.2995967026661077,-1.988057802682075
741009907.0,2023-06-26T00:05:07.000,-2.3774813853627563,-4.1545577777690745,-3.6158820555409754
741009927.0,2023-06-26T00:05:27.000,-2.1848758657960765,-2.0239203269989403,-3.4617203863107626
741009947.0,2023-06-26T00:05:47.000,-2.6433812445936233,-3.672454543435233,-3.0952224177371868
741009967.0,2023-06-26T00:06:07.000,-2.062192965257559,-2.438196115439606,-4.288363858084843
741009987.0,2023-06-26T00:06:27.000,-1.8162272313770877,-4.044932117819311,-2.6717675800758123
741010007.0,2023-06-26T00:06:47.000,-0.5809264555067806,-4.027069354417545,-4.200353832084502
741010027.0,2023-06-26T00:07:07.000,-2.0889785934063987,-3.8151870053182435,-2.315681092546207
741010047.0,2023-06-26T00:07:27.000,-2.4031667241519727,-3.061873836174289,-3.109301459536251
741010067.0,2023-06-26T00:07:47.000,-1.988081309511891,-4.021474006099535,-3.7385274768264587
741010087.0,2023-06-26T00:08:07.000,-2.2707243264363797,-4.031483412503256,-1.9426042585202197
741010107.0,2023-06-26T00:08:27.000,-1.9624445882993058,-3.2598604463141,-2.2717006490591274
741010127.0,2023-06-26T00:08:47.000,-2.121117506070913,-3.4519950393829824,-3.136700208672405
741010147.0,2023-06-26T00:09:07.000,-1.4619379619218442,-2.601058013040891,-3.2083614487810053
741010167.0,2023-06-26T00:09:27.000,-2.632190697504644,-2.4888343221340925,-2.3346734801754643
741010187.0,2023-06-26T00:09:47.000,-3.0758457358115443,-2.8469390770835545,-3.393403619600388
741010207.0,2023-06-26T00:10:07.000,-3.043903564570183,-3.9530808974896914,-3.157265212805349
741010227.0,2023-06-26T00:10:27.000,-3.1225494548037247,-3.7458551922942007,-3.267389252592512
741010247.0,2023-06-26T00:10:47.000,-2.674059979745902,-2.29404655351928,-3.8203435992034684
741010267.0,2023-06-26T00:11:07.000,-3.769565226130478,-2.790672044417075,-1.142954340338509
741010287.0,2023-06-26T00:11:27.000,-1.3420564491051223,-1.9634114275746128,-2.7949367968682637
741010307.0,2023-06-26T00:11:47.000,-1.8790943512869696,-3.7776205787820594,-2.801040262867538
741010327.0,2023-06-26T00:12:07.000,-2.44093326861039,-1.9181082791419612,-2.8832617096852253
741010347.0,2023-06-26T00:12:27.000,-2.464254812839517,-4.909780406969766,-3.162190697558742
741010367.0,2023-06-26T00:12:47.000,-3.142409208345409,-2.2311496466032033,-3.255804854618294
741010387.0,2023-06-26T00:13:07.000,-3.1314850638564096,-1.745269369757274,-2.7600192497478915
741010407.0,2023-06-26T00:13:27.000,-0.9540144563668917,-1.2928682919244316,-1.3396490580186438
741010427.0,2023-06-26T00:13:47.000,-1.2670450856844262,-2.2263798088451026,-2.9236229801110625
741010447.0,2023-06-26T00:14:07.000,-1.0385340942220544,-3.3685323726051486,-3.3949255785259425
741010467.0,2023-06-26T00:14:27.000,-2.6712704623288452,-3.1070935284649437,-3.2691179565391693
741010487.0,2023-06-26T00:14:47.000,-4.033669012970531,-1.9931042705922941,-4.508798064639663
