# cfgfile = res//lambda/Shapes_garpos.shapes_L-02.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
704,S01,L01,M13,3.6930648,4.683967079465384e-09,47.50622528040947,-1.1755542169462764e-05,False,8020,493.19365,82.21933,0.0,2.06,-0.74,0.22,8023.6930648,493.19365,82.21933,0.0,-0.17,0.19,4.16,-0.016803127605798412,-5.326565365493961e-05,0.0003464641150609255,-0.0003264958417299659,-0.0007965233786660079,-0.017433546479004414,1.2683143424396803e-09
705,S01,L01,M11,2.9340775,1.74525266401143e-08,31.64982620336329,-1.1790476382568925e-05,False,8050,493.67863,79.25532,0.0,1.24,-1.18,-0.6,8052.9340775,493.67863,79.25532,0.0,0.5,-0.57,0.74,-0.01680263253079117,-5.2909394769105715e-05,0.0003454853383922864,-0.0003265978460529849,-0.0007993199825475448,-0.017485354147176092,5.9482159475710006e-09
706,S01,L01,M12,3.4922591,-1.9610027959356954e-08,44.444870203760644,-1.043946520492886e-05,False,8050,493.67863,79.25532,0.0,1.24,-1.18,-0.6,8053.4922591,493.67863,79.25532,0.0,-0.68,2.56,-0.72,-0.016802627851887356,-5.290603688471869e-05,0.00034547611643785876,-0.00032659876637121203,-0.0007993463256571324,-0.015481795670713333,-5.615284404125731e-09
707,S01,L01,M13,3.6952068,-5.5021722802551216e-09,47.53666923614955,-1.1758174840220972e-05,False,8050,493.67863,79.25532,0.0,1.24,-1.18,-0.6,8053.6952068,493.67863,79.25532,0.0,-1.1,3.12,0.4,-0.016802626150578377,-5.290481599117593e-05,0.0003454727634550275,-0.00032659910064665145,-0.0007993559036138305,-0.017437450747082018,-1.4890025323843759e-09
708,S01,L01,M11,2.9339597,2.491936766524329e-08,31.646078020450176,-1.1791240812640133e-05,False,8080,494.1458,76.28844,0.0,-0.42,-1.65,0.11,8082.9339597,494.1458,76.28844,0.0,-0.74,0.57,-1.77,-0.01680212835618641,-5.2548351923283516e-05,0.0003444940802099176,-0.00032669326520407005,-0.0008021509709167795,-0.01748648780200751,8.493425324163084e-09
709,S01,L01,M12,3.4901229,-1.6326898846471856e-08,44.40908369960178,-1.0436964275099964e-05,False,8080,494.1458,76.28844,0.0,-0.42,-1.65,0.11,8083.4901229,494.1458,76.28844,0.0,2.54,-2.17,-2.55,-0.01680212366830587,-5.254500411861585e-05,0.00034448489213552284,-0.0003266941085955167,-0.0008021772041795919,-0.015478086775301766,-4.678029796867378e-09
710,S01,L01,M13,3.6973166,-9.588999758016186e-09,47.56660163982701,-1.1760806255819699e-05,False,8080,494.1458,76.28844,0.0,-0.42,-1.65,0.11,8083.6973166,494.1458,76.28844,0.0,-1.2,2.4,1.42,-0.016802121921753413,-5.254375691345681e-05,0.00034448146920133143,-0.000326694422444619,-0.0008021869770779856,-0.01744135315374984,-2.593502468339892e-09
711,S01,L01,M11,2.9338697,5.5307356505041715e-08,31.643163182934757,-1.1791990139587314e-05,False,8110,494.59514,73.31882,0.0,-0.34,-3.86,-2.9,8112.9338697,494.59514,73.31882,0.0,0.78,-1.6,0.34,-0.016801621371283763,-5.21870856595253e-05,0.0003435028796869979,-0.00032678074105908154,-0.0008049802860171124,-0.017487599058806504,1.8851333882796695e-08
712,S01,L01,M12,3.4880042,1.231358401830152e-08,44.373497483576955,-1.0434461465477456e-05,False,8110,494.59514,73.31882,0.0,-0.34,-3.86,-2.9,8113.4880042,494.59514,73.31882,0.0,1.45,-1.98,-1.29,-0.01680161667436096,-5.218374799581433e-05,0.00034349372567042116,-0.0003267815079795052,-0.0008050064069534278,-0.01547437509214389,3.5302664125325123e-09
713,S01,L01,M13,3.6994858,3.586602358810165e-08,47.59728166630529,-1.176343618757736e-05,False,8110,494.59514,73.31882,0.0,-0.34,-3.86,-2.9,8113.6994858,494.59514,73.31882,0.0,-0.05,-3.42,0.77,-0.016801614881684565,-5.218247418932102e-05,0.0003434902321057068,-0.0003267818003118102,-0.000805016375742698,-0.017445253359871588,9.694867186826883e-09
714,S01,L01,M11,2.9338086,2.3247273502301613e-08,31.64129291325372,-1.1792724283567297e-05,False,8140,495.02663,70.34654,0.0,2.1,-1.65,0.82,8142.9338086,495.02663,70.34654,0.0,0.14,-1.16,-1.19,-0.01680111153920521,-5.182559428870669e-05,0.0003425117381209297,-0.00032686026665799934,-0.000807807700296778,-0.01748868779916512,7.923922934471861e-09
715,S01,L01,M12,3.4859029,-2.35275417595774e-08,44.338206659973935,-1.0431956957731437e-05,False,8140,495.02663,70.34654,0.0,2.1,-1.65,0.82,8143.4859029,495.02663,70.34654,0.0,-0.24,1.96,-0.97,-0.016801106833191626,-5.182226683584307e-05,0.0003425026183627265,-0.0003268609575662006,-0.0008078337063854792,-0.015470660890657661,-6.749339476197491e-09
716,S01,L01,M13,3.7015155,-7.3198739381144245e-09,47.62601946808982,-1.1766064397820688e-05,False,8140,495.02663,70.34654,0.0,2.1,-1.65,0.82,8143.7015155,495.02663,70.34654,0.0,-1.18,2.63,0.91,-0.016801104995191156,-5.182096733525302e-05,0.00034249905677154115,-0.000326861227024839,-0.0008078438626010081,-0.017449151012976238,-1.977534302977091e-09
717,S01,L01,M11,2.9337605,3.171184474708889e-08,31.639750951298197,-1.1793443165060417e-05,False,8170,495.44026,67.37173,0.0,1.02,2.39,0.43,8172.9337605,495.44026,67.37173,0.0,0.96,0.74,0.67,-0.01680059882322117,-5.146387622638509e-05,0.00034152065709590037,-0.00032693183502066864,-0.0008106329853860067,-0.017489753905155173,1.0809281969503814e-08
718,S01,L01,M12,3.4837879,-2.0748323309895863e-08,44.3025795904982,-1.042945093551118e-05,False,8170,495.44026,67.37173,0.0,1.02,2.39,0.43,8173.4837879,495.44026,67.37173,0.0,1.15,-0.3,-1.55,-0.01680059410820165,-5.1460559144544086e-05,0.00034151157204289967,-0.00032693245036415536,-0.0008106588734281433,-0.01546694444319616,-5.955679283076165e-09
719,S01,L01,M13,3.7036209,-8.707264051107893e-09,47.65574188460687,-1.1768690662489187e-05,False,8170,495.44026,67.37173,0.0,1.02,2.39,0.43,8173.7036209,495.44026,67.37173,0.0,-0.43,-0.88,-1.82,-0.016800592223582024,-5.1459233374350914e-05,0.00034150794096419687,-0.00032693269592801947,-0.0008106692201571132,-0.017453045780780597,-2.351013883572506e-09
720,S01,L01,M11,2.9337311,4.0957139558820883e-08,31.638799371402683,-1.1794146704889062e-05,False,8200,495.83601,64.39449,0.0,-1.56,0.25,1.34,8202.9337311,495.83601,64.39449,0.0,4.3,3.08,0.69,-0.016800083186416792,-5.1101929756504165e-05,0.00034052963783515015,-0.00032699543919703666,-0.0008134559139445483,-0.017490797259355748,1.3960768152632141e-08
721,S01,L01,M12,3.4816191,-2.2626222044574707e-08,44.26598220364349,-1.0426943583281883e-05,False,8200,495.83601,64.39449,0.0,-1.56,0.25,1.34,8203.4816191,495.83601,64.39449,0.0,0.51,0.41,2.58,-0.016800078462879748,-5.109862348344706e-05,0.000340520588692399,-0.0003269959793893767,-0.0008134816786082872,-0.01546322602332249,-6.498764359985643e-09
722,S01,L01,M13,3.7056813,1.1564833067326328e-09,47.684773654743196,-1.1771314747080593e-05,False,8200,495.83601,64.39449,0.0,-1.56,0.25,1.34,8203.7056813,495.83601,64.39449,0.0,-0.66,-2.69,2.79,-0.016800076531017977,-5.1097271351664265e-05,0.00034051688799279184,-0.0003269961999213586,-0.000813492215101299,-0.01745693731551627,3.120838587555852e-10
723,S01,L01,M11,2.9337278,3.093890094698123e-08,31.638713943982395,-1.1794834824199362e-05,False,8230,496.21387,61.41492,0.0,-0.16,0.94,1.73,8232.9337278,496.21387,61.41492,0.0,0.1,-0.33,1.99,-0.016799564591861427,-5.073975315277047e-05,0.00033953868153419444,-0.00032705107223541955,-0.0008162762587097625,-0.017491817744826027,1.0545934570060922e-08
724,S01,L01,M12,3.4795075,-5.821283967701951e-10,44.23025854530559,-1.0424435077758995e-05,False,8230,496.21387,61.41492,0.0,-0.16,0.94,1.73,8233.4795075,496.21387,61.41492,0.0,-0.54,3.57,-0.05,-0.016799559859411235,-5.0736457501490126e-05,0.0003395296677948526,-0.0003270515378080617,-0.0008163018995652312,-0.01545950589310683,-1.6730195007141901e-10
725,S01,L01,M13,3.7077485,-1.0051256275575763e-08,47.71387427902988,-1.1773936422950294e-05,False,8230,496.21387,61.41492,0.0,-0.16,0.94,1.73,8233.7077485,496.21387,61.41492,0.0,0.12,1.64,-1.41,-0.016799557880189827,-5.073507927404457e-05,0.0003395258983214176,-0.0003270517321154347,-0.0008163126222354667,-0.017460825278101784,-2.71087868819464e-09
726,S01,L01,M11,2.9337054,4.235420569217436e-08,31.637981790676065,-1.1795507445608367e-05,False,8260,496.57383,58.43314,0.0,0.77,0.84,2.19,8262.9337054,496.57383,58.43314,0.0,1.75,0.1,-2.91,-0.016799043003444068,-5.037734502438469e-05,0.0003385477902543201,-0.0003270987278912174,-0.0008190937903296997,-0.017492815246806594,1.4437102680009417e-08
727,S01,L01,M12,3.4773273,-2.975012212282812e-08,44.193359547776055,-1.0421925608256307e-05,False,8260,496.57383,58.43314,0.0,0.77,0.84,2.19,8263.4773273,496.57383,58.43314,0.0,3.58,-0.28,-0.31,-0.01679903826240671,-5.037406029645238e-05,0.0003385388127447484,-0.0003270991193434444,-0.00081911930319662,-0.015455784333302773,-8.555456287862029e-09
728,S01,L01,M13,3.7097785,3.4293142739071275e-09,47.74238471504603,-1.1776555458711457e-05,False,8260,496.57383,58.43314,0.0,0.77,0.84,2.19,8263.7097785,496.57383,58.43314,0.0,1.71,1.1,2.85,-0.016799036235001716,-5.037265574501407e-05,0.0003385349739920496,-0.0003270992863276766,-0.0008191302122687796,-0.017464709325388947,9.243986687224037e-10
729,S01,L01,M11,2.9337159,2.3520634783052468e-08,31.638353800504348,-1.179616450637092e-05,False,8290,496.91587,55.44925,0.0,1.7,-0.34,-1.88,8292.9337159,496.91587,55.44925,0.0,-1.16,-0.22,-0.75,-0.01679851838884136,-5.001470362281287e-05,0.0003375569644200871,-0.0003271384095645335,-0.0008219082888688894,-0.017493789672245963,8.017352587375015e-09
730,S01,L01,M12,3.4751739,-3.3882732867754815e-08,44.15681765150313,-1.0419415347841659e-05,False,8290,496.91587,55.44925,0.0,1.7,-0.34,-1.88,8293.4751739,496.91587,55.44925,0.0,1.68,0.22,0.78,-0.016798513639226263,-5.001142986047006e-05,0.00033754802324846133,-0.00032713872755137216,-0.0008219336716914352,-0.01545206160057107,-9.74993874525154e-09
731,S01,L01,M13,3.7118959,-1.9570385699570466e-08,47.77210958451988,-1.1779171628704215e-05,False,8290,496.91587,55.44925,0.0,1.7,-0.34,-1.88,8293.7118959,496.91587,55.44925,0.0,0.67,-1.23,-1.26,-0.01679851156256859,-5.000999858055885e-05,0.0003375441142289738,-0.00032713886616569785,-0.0008219447687315804,-0.017468589122722682,-5.272342284978748e-09
732,S01,L01,M11,2.9337614,3.682393148526723e-08,31.63976950308563,-1.1796805954123749e-05,False,8320,497.23998,52.46336,0.0,-2.31,2.3,-1.22,8322.9337614,497.23998,52.46336,0.0,0.26,-2.04,-0.44,-0.016797990719406505,-4.965182766109744e-05,0.0003365662052574903,-0.0003271701273107474,-0.0008247195354473809,-0.017494740943489056,1.255178136427837e-08
733,S01,L01,M12,3.4729926,5.302739053128943e-09,44.11968451573412,-1.0416904474666977e-05,False,8320,497.23998,52.46336,0.0,-2.31,2.3,-1.22,8323.4729926,497.23998,52.46336,0.0,0.34,-4.02,1.01,-0.016797985961731043,-4.964856525007915e-05,0.00033655730146821484,-0.00032717037247016094,-0.000824744783542772,-0.0154483379591122,1.5268500908049987e-09
734,S01,L01,M13,3.7139029,-5.01106690950284e-09,47.80020682891569,-1.1781784697247336e-05,False,8320,497.23998,52.46336,0.0,-2.31,2.3,-1.22,8323.7139029,497.23998,52.46336,0.0,-0.8,1.28,-1.16,-0.016797983836001354,-4.964710770276451e-05,0.00033655332355959704,-0.0003271704815838993,-0.0008247560633566725,-0.01747246432058618,-1.3492724715291615e-09
735,S01,L01,M11,2.9338029,4.4711817844503616e-08,31.64106878980914,-1.1797431737098138e-05,False,8350,497.54615,49.47558,0.0,2.39,-0.82,-3.78,8352.9338029,497.54615,49.47558,0.0,2.27,-0.81,-1.03,-0.016797459966926512,-4.928871610398662e-05,0.00033557551466911804,-0.00032719389131635886,-0.0008275273093401761,-0.017495668983762532,1.524022577581441e-08
736,S01,L01,M12,3.4708401,-1.1108668855550074e-08,44.08303161007254,-1.041439316120468e-05,False,8350,497.54615,49.47558,0.0,2.39,-0.82,-3.78,8353.4708401,497.54615,49.47558,0.0,-2.32,0.08,-0.86,-0.016797455200871652,-4.928546485158888e-05,0.00033556664772630345,-0.0003271940643409931,-0.0008275524225353514,-0.015444613664703897,-3.2005706418480884e-09
737,S01,L01,M13,3.7160041,6.628106265098835e-08,47.829528797152875,-1.1784394441901438e-05,False,8350,497.54615,49.47558,0.0,2.39,-0.82,-3.78,8353.7160041,497.54615,49.47558,0.0,1.55,-0.9,-5.34,-0.016797453024943503,-4.9283980602507305e-05,0.00033556259986225185,-0.00032719414290574664,-0.0008275638868185213,-0.017476334589100362,1.7836649324198817e-08
738,S01,L01,M11,2.9339121,4.6614359733833606e-08,31.64452675085613,-1.1798041803740461e-05,False,8380,497.83436,46.48601,0.0,-1.96,3.48,0.4,8382.9339121,497.83436,46.48601,0.0,0.76,-1.44,1.01,-0.016796926102208093,-4.892536724611252e-05,0.0003345848927294556,-0.00032720971180967996,-0.0008303313950019037,-0.017496573716612018,1.5888124427210215e-08
739,S01,L01,M12,3.4687043,6.473310273474408e-08,44.046494364167586,-1.041188158393245e-05,False,8380,497.83436,46.48601,0.0,-1.96,3.48,0.4,8383.4687043,497.83436,46.48601,0.0,-0.9,5.64,-1.0,-0.01679692132820143,-4.892212746741449e-05,0.00033457606348171403,-0.0003272098133620186,-0.0008303563692256351,-0.015440888979063724,1.8662041412209618e-08
740,S01,L01,M13,3.7179168,1.0455317509192774e-08,47.856285012852624,-1.1787000624934833e-05,False,8380,497.83436,46.48601,0.0,-1.96,3.48,0.4,8383.7179168,497.83436,46.48601,0.0,-1.93,0.51,1.9,-0.016796919103349475,-4.892061772146446e-05,0.00033457194906662713,-0.0003272098602547565,-0.0008303680069712104,-0.017480199575707574,2.8121440176498425e-09
741,S01,L01,M11,2.9339932,2.8377285414917436e-08,31.647134400209524,-1.1798636103032414e-05,False,8410,498.10461,43.49476,0.0,3.54,-0.94,1.12,8412.9339932,498.10461,43.49476,0.0,-1.11,0.15,-2.18,-0.016796389097547562,-4.856178039680854e-05,0.00033359434227977006,-0.0003272175989712211,-0.0008331315690535078,-0.017497455066377034,9.671898976160165e-09
742,S01,L01,M12,3.4664563,-2.9417752318914393e-08,44.0081528745458,-1.0409369925870424e-05,False,8410,498.10461,43.49476,0.0,3.54,-0.94,1.12,8413.4664563,498.10461,43.49476,0.0,0.05,1.34,-1.65,-0.01679638431632429,-4.8558552607686205e-05,0.00033358555212015457,-0.0003272176297312116,-0.0008331563987301932,-0.015437164173611755,-8.486404967644745e-09
743,S01,L01,M13,3.7199439,-2.110997656861775e-08,47.8845756118651,-1.1789603027713839e-05,False,8410,498.10461,43.49476,0.0,3.54,-0.94,1.12,8413.7199439,498.10461,43.49476,0.0,0.94,-0.11,1.82,-0.01679638203997148,-4.8557015954103736e-05,0.0003335813674289272,-0.0003272176439365559,-0.0008331682190632409,-0.01748405895617262,-5.674810454880941e-09
744,S01,L01,M11,2.9341283,3.6665053212395277e-08,31.65140077769081,-1.1799214584050647e-05,False,8440,498.35689,40.50194,0.0,-0.5,0.02,-0.21,8442.9341283,498.35689,40.50194,0.0,-2.14,-1.87,2.95,-0.01679584892365402,-4.819795378744099e-05,0.0003326038632232523,-0.0003272175630191482,-0.0008359276164276363,-0.01749831295753792,1.2496063378497624e-08
745,S01,L01,M12,3.4642715,-2.265176067491025e-08,43.970708314088796,-1.0406858354180973e-05,False,8440,498.35689,40.50194,0.0,-0.5,0.02,-0.21,8443.4642715,498.35689,40.50194,0.0,1.65,2.86,0.35,-0.016795844135124752,-4.81947379400791e-05,0.000332595112007301,-0.00032721752369164407,-0.0008359523003594538,-0.015433439496250879,-6.538679320211571e-09
746,S01,L01,M13,3.7219229,1.7333903962593646e-08,47.912091194659894,-1.179220141702998e-05,False,8440,498.35689,40.50194,0.0,-0.5,0.02,-0.21,8443.7219229,498.35689,40.50194,0.0,1.19,3.01,3.24,-0.016795841807703556,-4.819317501420466e-05,0.000332590858891979,-0.0003272175041322393,-0.0008359642965848245,-0.017487912384645803,4.657244256911497e-09
747,S01,L01,M11,2.934245,6.252164353085614e-08,31.65504728854728,-1.1799777196447517e-05,False,8470,498.59119,37.50767,0.0,-0.37,2.98,1.46,8472.934245,498.59119,37.50767,0.0,1.54,3.22,-0.3,-0.01679530555262372,-4.7833886586484154e-05,0.00033161345801534735,-0.000327209614159966,-0.0008387193148461406,-0.017499147315428783,2.1307574260553963e-08
748,S01,L01,M12,3.4620505,-1.3494120489175179e-08,43.932566306405676,-1.0404347050977155e-05,False,8470,498.59119,37.50767,0.0,-0.37,2.98,1.46,8473.4620505,498.59119,37.50767,0.0,-1.36,-0.76,1.31,-0.01679530075694497,-4.7830682796092826e-05,0.0003316047460416732,-0.00032720950545077007,-0.0008387438506106645,-0.015429715217055969,-3.897724865087326e-09
749,S01,L01,M13,3.7239282,3.2954216770235608e-09,47.93997875221066,-1.1794795567593734e-05,False,8470,498.59119,37.50767,0.0,-0.37,2.98,1.46,8473.7239282,498.59119,37.50767,0.0,-1.16,0.23,-1.46,-0.016795298377320057,-4.7829093179176064e-05,0.00033160042348491373,-0.00032720945105933584,-0.0008387560240918723,-0.017491759527021273,8.84931572464609e-10
750,S01,L01,M11,2.9343858,4.673494888847686e-08,31.659539274339267,-1.18003238900131e-05,False,8500,498.8075,34.51204,0.0,-1.83,3.6,-0.97,8502.9343858,498.8075,34.51204,0.0,0.87,0.26,0.22,-0.01679475895551755,-4.746957726518631e-05,0.00033062312721342344,-0.0003271937625997051,-0.0008415064473884296,-0.017499958065587982,1.5926654495235226e-08
751,S01,L01,M12,3.4598564,-9.37106187231861e-09,43.89481678355361,-1.0401836190069485e-05,False,8500,498.8075,34.51204,0.0,-1.83,3.6,-0.97,8503.4598564,498.8075,34.51204,0.0,0.44,-0.51,0.77,-0.016794754152664366,-4.746638552266744e-05,0.00033061445444167474,-0.0003271935852133976,-0.0008415308335452265,-0.015425991593789158,-2.7085118037284417e-09
752,S01,L01,M13,3.7259251,1.6248277243743627e-08,47.96768219377773,-1.1797385250951351e-05,False,8500,498.8075,34.51204,0.0,-1.83,3.6,-0.97,8503.7259251,498.8075,34.51204,0.0,-1.32,-0.41,-2.15,-0.01679475172057955,-4.74647693898009e-05,0.0003306100630430227,-0.00032719349493328433,-0.0008415431810406488,-0.01749560004450061,4.36087060906587e-09
753,S01,L01,M11,2.9345612,1.8211567729375487e-08,31.665150076709494,-1.1800854614913123e-05,False,8530,499.00581,31.51516,0.0,-1.59,0.09,-0.08,8532.9345612,499.00581,31.51516,0.0,-1.87,-1.02,0.32,-0.016794209103681658,-4.71050244887874e-05,0.0003296328719036695,-0.0003271700185370115,-0.0008442887956365577,-0.01750074513411096,6.205891356358961e-09
754,S01,L01,M12,3.4576318,-3.476484186141749e-08,43.85650081891427,-1.0399325951994438e-05,False,8530,499.00581,31.51516,0.0,-1.59,0.09,-0.08,8533.4576318,499.00581,31.51516,0.0,0.03,1.31,-1.52,-0.016794204294254877,-4.7101845196909295e-05,0.0003296242394113509,-0.00032716977320771675,-0.0008443130276318456,-0.01542226889418723,-1.0054523935654203e-08
755,S01,L01,M13,3.7278764,-2.488414653245395e-08,47.99476069852611,-1.1799970238920332e-05,False,8530,499.00581,31.51516,0.0,-1.59,0.09,-0.08,8533.7278764,499.00581,31.51516,0.0,0.34,0.1,1.61,-0.016794201809267724,-4.710020260040944e-05,0.00032961977943667326,-0.0003271696459889075,-0.0008443255467993173,-0.01749943359868767,-6.675153318980165e-09
756,S01,L01,M11,2.9347359,2.913038166107288e-08,31.670659563795994,-1.1801369323035309e-05,False,8560,499.18611,28.51715,0.0,-1.58,1.21,0.46,8562.9347359,499.18611,28.51715,0.0,-0.59,0.09,-2.03,-0.016793655969583328,-4.6740227235315515e-05,0.0003286426939245379,-0.0003271383928632876,-0.0008470661394505143,-0.01750150844964689,9.926065969168008e-09
757,S01,L01,M12,3.4553769,-7.0174185111978586e-09,43.81752585129897,-1.0396816514441468e-05,False,8560,499.18611,28.51715,0.0,-1.58,1.21,0.46,8563.4553769,499.18611,28.51715,0.0,0.86,-0.46,3.99,-0.016793651153908754,-4.673706058495148e-05,0.0003286341022060988,-0.00032713808036420567,-0.0008470902144262318,-0.015418547381764817,-2.0308691950354785e-09
758,S01,L01,M13,3.7298721,3.9045288631366225e-08,48.022320939791484,-1.1802550308027158e-05,False,8560,499.18611,28.51715,0.0,-1.58,1.21,0.46,8563.7298721,499.18611,28.51715,0.0,0.6,-0.19,-5.31,-0.01679364861476268,-4.673539103153532e-05,0.0003286295724385486,-0.0003271379151303174,-0.0008471029070482128,-0.017503259858169747,1.0468264755036927e-08
759,S01,L01,M11,2.9349684,5.0871011150506836e-08,31.677975266934368,-1.18018679867584e-05,False,8590,499.3484,25.5181,0.0,-0.37,1.07,-0.73,8592.9349684,499.3484,25.5181,0.0,-5.66,0.76,3.93,-0.016793099536061933,-4.6375184474259675e-05,0.0003276525935367156,-0.0003270989071759708,-0.0008498382693651334,-0.017502247971233273,1.7332729002061953e-08
760,S01,L01,M12,3.4531815,-2.6893177743570035e-08,43.779556419233245,-1.039430804866188e-05,False,8590,499.3484,25.5181,0.0,-0.37,1.07,-0.73,8593.4531815,499.3484,25.5181,0.0,-2.78,2.24,-0.26,-0.01679309471431619,-4.6372030472356866e-05,0.00032764404256766915,-0.0003270985283966415,-0.0008498621860229723,-0.015414827310488731,-7.78794206901523e-09
761,S01,L01,M13,3.7317833,-1.7452526408615353e-08,48.04877828473383,-1.1805125233134297e-05,False,8590,499.3484,25.5181,0.0,-0.37,1.07,-0.73,8593.7317833,499.3484,25.5181,0.0,0.67,-1.03,1.74,-0.01679309212184566,-4.6370334802937874e-05,0.0003276394454011968,-0.00032709832427463953,-0.0008498750437596742,-0.017507078489066408,-4.676725617880351e-09
762,S01,L01,M11,2.9352033,5.051885529967158e-08,31.685410289191935,-1.1802350595797245e-05,False,8620,499.49268,22.51814,0.0,-0.89,0.15,3.25,8622.9352033,499.49268,22.51814,0.0,-0.94,-2.67,1.62,-0.01679253979620242,-4.600989632652296e-05,0.0003266625728535357,-0.00032705159194013934,-0.0008526049758368258,-0.01750296368361715,1.7211364888858327e-08
763,S01,L01,M12,3.4509343,1.2837173502200898e-08,43.740546688817744,-1.0391800735285799e-05,False,8620,499.49268,22.51814,0.0,-0.89,0.15,3.25,8623.4509343,499.49268,22.51814,0.0,-1.4,3.32,-2.01,-0.01679253496909963,-4.600675532187843e-05,0.00032665406353361837,-0.0003270511478260509,-0.0008526287303297325,-0.015411108948234638,3.719912433641781e-09
764,S01,L01,M13,3.7336868,5.5279837377886174e-08,48.07497847831769,-1.1807694799913821e-05,False,8620,499.49268,22.51814,0.0,-0.89,0.15,3.25,8623.7336868,499.49268,22.51814,0.0,-2.43,-2.12,4.88,-0.016792532322405317,-4.600503323286319e-05,0.00032664939825578635,-0.00032705090384900666,-0.0008526417535112853,-0.017510889173527912,1.4805697612363389e-08
765,S01,L01,M11,2.9353975,4.2102051991351005e-08,31.691570944937553,-1.1802817140720333e-05,False,8650,499.61893,19.51737,0.0,0.86,1.46,-3.21,8652.9353975,499.61893,19.51737,0.0,1.73,0.21,0.58,-0.016791976743267947,-4.564436285373193e-05,0.00032567263378639174,-0.0003269964779063567,-0.0008553660500599204,-0.017503655572811534,1.4342879051110202e-08
766,S01,L01,M12,3.4487053,6.2047256848331e-09,43.70182591266155,-1.0389294745625811e-05,False,8650,499.61893,19.51737,0.0,0.86,1.46,-3.21,8653.4487053,499.61893,19.51737,0.0,1.61,-0.38,-3.41,-0.016791971910466216,-4.5641234505874394e-05,0.0003256641651472106,-0.0003269959693081916,-0.0008553896437851335,-0.01540739254906023,1.799146387426731e-09
767,S01,L01,M13,3.735664,1.2058505138601935e-08,48.10225815007925,-1.1810258794614867e-05,False,8650,499.61893,19.51737,0.0,0.86,1.46,-3.21,8653.735664,499.61893,19.51737,0.0,0.36,1.72,-1.0,-0.016791969208533118,-4.56394856239379e-05,0.00032565943085883186,-0.00032699568448694034,-0.0008554028332079014,-0.017514691594560327,3.227941580696836e-09
768,S01,L01,M11,2.9356674,4.5333843074629996e-08,31.700098282326934,-1.180326761189005e-05,False,8680,499.72715,16.51589,0.0,1.93,1.81,1.73,8682.9356674,499.72715,16.51589,0.0,-0.65,-1.51,-2.65,-0.01679141036902001,-4.527858314500278e-05,0.00032468277561384883,-0.00032693359566895254,-0.0008581212905651698,-0.017504323624523782,1.5442431361423203e-08
769,S01,L01,M12,3.4464162,-3.0901934018312257e-08,43.66201363887291,-1.038679025916792e-05,False,8680,499.72715,16.51589,0.0,1.93,1.81,1.73,8683.4464162,499.72715,16.51589,0.0,-0.5,-0.56,0.35,-0.016791405532012256,-4.5275468300058836e-05,0.0003246743498987716,-0.000326933023628755,-0.0008581447159988586,-0.015403678379144435,-8.966396514153985e-09
770,S01,L01,M13,3.7375593,2.7446391725854335e-08,48.128319979098706,-1.1812816996319611e-05,False,8680,499.72715,16.51589,0.0,1.93,1.81,1.73,8683.7375593,499.72715,16.51589,0.0,-0.02,-4.31,1.39,-0.016791402774546937,-4.527369272263305e-05,0.0003246695469764772,-0.0003269326970458513,-0.000858158068854217,-0.017518485424541062,7.343399610615364e-09
771,S01,L01,M11,2.935926,1.0063106900153882e-07,31.708161214525546,-1.1803702000684854e-05,False,8710,499.81734,13.51381,0.0,0.67,1.26,-2.53,8712.935926,499.81734,13.51381,0.0,-0.56,-5.74,-2.96,-0.01679084066713147,-4.491255752863774e-05,0.0003236930009697845,-0.0003268629760159406,-0.0008608704865295517,-0.01750496782596809,3.4275750598888877e-08
772,S01,L01,M12,3.4441538,-1.3130916872471094e-08,43.622525303938744,-1.0384287447018324e-05,False,8710,499.81734,13.51381,0.0,0.67,1.26,-2.53,8713.4441538,499.81734,13.51381,0.0,-2.99,-1.95,2.19,-0.016790835825778637,-4.490945597387972e-05,0.00032368461755482864,-0.00032686234140744293,-0.0008608937441674947,-0.01539996669223887,-3.812523408086577e-09
773,S01,L01,M13,3.7394635,2.272525301321522e-09,48.154501151387194,-1.1815369192245061e-05,False,8710,499.81734,13.51381,0.0,0.67,1.26,-2.53,8713.7394635,499.81734,13.51381,0.0,3.11,0.96,1.92,-0.016790833012452863,-4.490765377499961e-05,0.0003236797463115704,-0.0003268619721553595,-0.0008609072577870604,-0.017522270347911543,6.077142677973768e-10
774,S01,L01,M11,2.93622,4.6414995799614604e-08,31.717554193703222,-1.1804120298351098e-05,False,8740,499.8895,10.51125,0.0,-2.66,-0.74,-1.21,8742.93622,499.8895,10.51125,0.0,2.14,1.77,-3.25,-0.016790267630014684,-4.454628551864807e-05,0.00032270331028438806,-0.00032678464959638666,-0.0008636134332640761,-0.017505588164162738,1.580773803522284e-08
