# cfgfile = res//lambda/Shapes_garpos.shapes_L-02.0_T0.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
13,S01,L01,M12,3.6789617,-1.0161233264888927e-07,47.337568572052135,-1.0705364524537683e-05,False,1120,12.01258,499.85568,0.0,1.79,3.02,0.52,1123.6789617,12.01258,499.85568,0.0,-0.81,-0.44,-2.22,-0.016914023659148306,-6.078782990762644e-05,0.0005539158225436791,-0.0002052040995922638,-0.0004558944356854158,-0.015876126113351513,-2.7619840026193998e-08
14,S01,L01,M13,3.1169267,5.5101752298531594e-08,36.828638236404004,-1.1449223935420725e-05,False,1120,12.01258,499.85568,0.0,1.79,3.02,0.52,1123.1169267,12.01258,499.85568,0.0,1.04,0.25,1.73,-0.01691403026164144,-6.079044326350917e-05,0.000553925345882153,-0.00020520410037343136,-0.0004558938118752277,-0.0169792745199951,1.767823168408178e-08
15,S01,L01,M11,3.3379874,8.002167283774184e-08,41.56308134081013,-1.1503024761900965e-05,False,1150,15.01492,499.7745,0.0,-0.18,-0.63,0.89,1153.3379874,15.01492,499.7745,0.0,-0.95,-4.46,2.64,-0.01691332283030609,-6.051042675104558e-05,0.0005529049361622312,-0.00020520408336847478,-0.0004559607843942642,-0.017059061500087656,2.3973030394142114e-08
16,S01,L01,M12,3.6796055,-1.249419400339155e-07,47.346836857087766,-1.0705316867864377e-05,False,1150,15.01492,499.7745,0.0,-0.18,-0.63,0.89,1153.6796055,15.01492,499.7745,0.0,-0.22,0.41,1.64,-0.016913318817344133,-6.050883829131089e-05,0.0005528991476423359,-0.00020520408379941696,-0.00045596116535734957,-0.015876055438191053,-3.395525394189747e-08
17,S01,L01,M13,3.1190089,4.3142665624625296e-08,36.87971892810245,-1.1449298243105591e-05,False,1150,15.01492,499.7745,0.0,-0.18,-0.63,0.89,1153.1190089,15.01492,499.7745,0.0,-4.96,1.53,-2.26,-0.01691332540263084,-6.051144495963697e-05,0.0005529086466249337,-0.00020520408309835953,-0.00045596054020763627,-0.016979384718781274,1.3832171491534595e-08
18,S01,L01,M11,3.3352836,5.1458189775519697e-08,41.51068004836026,-1.1503056554960308e-05,False,1180,18.01671,499.67529,0.0,2.85,0.7,-3.18,1183.3352836,18.01671,499.67529,0.0,1.55,-0.8,-1.0,-0.016912618063277166,-6.023145065813748e-05,0.0005518883162107276,-0.0002052042437415634,-0.0004560278593953055,-0.017059108649404103,1.5428429978037173e-08
19,S01,L01,M12,3.6802883,-1.0330788417875392e-07,47.35661743344755,-1.0705274281189707e-05,False,1180,18.01671,499.67529,0.0,2.85,0.7,-3.18,1183.6802883,18.01671,499.67529,0.0,-1.07,0.35,0.27,-0.016912614010757287,-6.022984645152543e-05,0.0005518824702974053,-0.000205204245331122,-0.00045602824641979525,-0.015875992281871972,-2.8070595736728876e-08
20,S01,L01,M13,3.1210933,4.52285078092567e-08,36.93070530994018,-1.1449378185543752e-05,False,1180,18.01671,499.67529,0.0,2.85,0.7,-3.18,1183.1210933,18.01671,499.67529,0.0,-0.75,-0.14,-0.52,-0.016912620579216674,-6.023244660255837e-05,0.0005518919455466341,-0.00020520424276208808,-0.00045602761913231314,-0.0169795032739437,1.4491238431446618e-08
21,S01,L01,M11,3.3326385,5.4290225484123475e-08,41.45924238300313,-1.1503094078296189e-05,False,1210,21.01785,499.55805,0.0,-2.89,-3.02,-2.48,1213.3326385,21.01785,499.55805,0.0,-2.64,1.02,-0.12,-0.01691191333680328,-5.995247423534917e-05,0.0005508716932018493,-0.00020520462335934888,-0.00045609536814627237,-0.017059164296758408,1.6290463422663493e-08
22,S01,L01,M12,3.6809088,-8.545050770329981e-08,47.36550458306928,-1.0705236631221877e-05,False,1210,21.01785,499.55805,0.0,-2.89,-3.02,-2.48,1213.6809088,21.01785,499.55805,0.0,2.95,0.49,1.92,-0.016911909246181286,-5.995085484347574e-05,0.000550865791940178,-0.0002052046263740755,-0.00045609576162163284,-0.015875936446721653,-2.3214513422686878e-08
23,S01,L01,M13,3.123183,5.218848976166434e-08,36.98168249533967,-1.1449463762174024e-05,False,1210,21.01785,499.55805,0.0,-2.89,-3.02,-2.48,1213.123183,21.01785,499.55805,0.0,-1.33,0.7,-1.26,-0.01691191579697185,-5.995344816413323e-05,0.0005508752423171611,-0.00020520462155480498,-0.0004560951315206647,-0.016979630184650145,1.671003257985859e-08
24,S01,L01,M11,3.3300113,3.408548192657034e-08,41.408048803249784,-1.1503137350180894e-05,False,1240,24.01823,499.42279,0.0,-1.31,0.9,1.13,1243.3300113,24.01823,499.42279,0.0,-0.16,1.48,-0.8,-0.0169112086569684,-5.967349765735453e-05,0.0005498550675446319,-0.000205205264402162,-0.0004561633934506801,-0.017059228469248486,1.0235845782080588e-08
25,S01,L01,M12,3.6815745,-8.545099221924085e-08,47.37505019005857,-1.070520378381716e-05,False,1240,24.01823,499.42279,0.0,-1.31,0.9,1.13,1243.6815745,24.01823,499.42279,0.0,-0.12,1.89,2.84,-0.016911204527962763,-5.967186295375044e-05,0.0005498491104721924,-0.00020520526911601495,-0.0004561637939455868,-0.015875887733804068,-2.3210447619437247e-08
26,S01,L01,M13,3.1252337,2.8472246182591326e-08,37.03163132589023,-1.144955497234875e-05,False,1240,24.01823,499.42279,0.0,-1.31,0.9,1.13,1243.1252337,24.01823,499.42279,0.0,0.22,-1.2,0.96,-0.016911211062022022,-5.967444983505496e-05,0.0005498585374038787,-0.00020520526166613483,-0.00045616316019061716,-0.016979765449940128,9.110437487747092e-09
27,S01,L01,M11,3.327359,2.1326012642387368e-08,41.35622214127693,-1.1503186388745472e-05,False,1270,27.01775,499.26951,0.0,6.2,-1.11,0.53,1273.327359,27.01775,499.26951,0.0,-2.46,-0.9,0.76,-0.016910504029883207,-5.939452110945029e-05,0.0005488384396868272,-0.00020520620904965024,-0.0004562320181081506,-0.017059301193762803,6.409291208875345e-09
28,S01,L01,M12,3.6821877,-9.84680017611641e-08,47.38385032235573,-1.0705175605379467e-05,False,1270,27.01775,499.26951,0.0,6.2,-1.11,0.53,1273.6821877,27.01775,499.26951,0.0,-1.04,2.06,1.24,-0.016910499862854575,-5.939287122151399e-05,0.0005488324272662887,-0.0002052062157428865,-0.0004562324261428929,-0.015875845944995342,-2.6741711955935443e-08
29,S01,L01,M13,3.1273639,1.1101013651207955e-07,37.08322126248365,-1.1449651815056207e-05,False,1270,27.01775,499.26951,0.0,6.2,-1.11,0.53,1273.1273639,27.01775,499.26951,0.0,-1.82,4.01,-5.39,-0.016910506378582962,-5.939545104988372e-05,0.000548841828518704,-0.00020520620528781763,-0.0004562317881452181,-0.016979909068313252,3.5496393019363026e-08
30,S01,L01,M11,3.3246932,2.8453384159560556e-08,41.303971254187616,-1.1503241211860739e-05,False,1300,30.01629,499.09821,0.0,-0.19,0.29,0.72,1303.3246932,30.01629,499.09821,0.0,-2.66,1.0,-2.0,-0.016909799461016,-5.911554452272923e-05,0.0005478218091498515,-0.00020520749948248342,-0.0004563013249815835,-0.0170593824968039,8.558198316688248e-09
31,S01,L01,M12,3.6828027,-1.0181040279644656e-07,47.392665125788795,-1.0705151961647525e-05,False,1300,30.01629,499.09821,0.0,-0.19,0.29,0.72,1303.6828027,30.01629,499.09821,0.0,-1.46,1.38,1.01,-0.016909795255823326,-5.9113879378955005e-05,0.0005478157411190256,-0.00020520750844342043,-0.0004563017411402592,-0.015875810881185115,-2.7644815603355966e-08
32,S01,L01,M13,3.1294581,1.8553983893413288e-08,37.13407815254067,-1.144975428945312e-05,False,1300,30.01629,499.09821,0.0,-0.19,0.29,0.72,1303.1294581,30.01629,499.09821,0.0,-2.69,-0.48,-0.34,-0.016909801753617122,-5.911645233067932e-05,0.0005478251173365525,-0.00020520749460893777,-0.00045630109812231626,-0.016980061038518946,5.928816909639423e-09
33,S01,L01,M11,3.3220243,5.7484751768660534e-08,41.251491002394204,-1.1503301847819453e-05,False,1330,33.01375,498.9089,0.0,-2.11,1.93,-0.61,1333.3220243,33.01375,498.9089,0.0,-2.12,1.34,-3.76,-0.016909094952197966,-5.883656783059055e-05,0.0005468051756631572,-0.00020520918699062815,-0.00045637142100014773,-0.017059472420330127,1.730413357048377e-08
34,S01,L01,M12,3.6834257,-7.301696936318575e-08,47.40155972492815,-1.0705132688720197e-05,False,1330,33.01375,498.9089,0.0,-2.11,1.93,-0.61,1333.6834257,33.01375,498.9089,0.0,-0.92,1.64,-2.53,-0.01690909070867714,-5.883488737891258e-05,0.0005467990518346656,-0.00020520919869750962,-0.0004563718463591994,-0.01587578229930692,-1.9823114261185992e-08
35,S01,L01,M13,3.1315738,2.807411006523758e-08,37.18517061769347,-1.1449862405149909e-05,False,1330,33.01375,498.9089,0.0,-2.11,1.93,-0.61,1333.1315738,33.01375,498.9089,0.0,-2.26,0.5,0.85,-0.01690909718843993,-5.8837453391053684e-05,0.0005468084027838063,-0.00020520918083567692,-0.00045637119687478157,-0.016980221374809513,8.964856662574405e-09
36,S01,L01,M11,3.3194213,9.049372573731869e-08,41.20016787927841,-1.1503368366764199e-05,False,1360,36.01001,498.70159,0.0,0.26,-0.17,-1.3,1363.3194213,36.01001,498.70159,0.0,-3.08,-3.6,5.26,-0.016908390489993378,-5.855759067358621e-05,0.0005457885386851145,-0.00020521135919240337,-0.0004564425091415519,-0.01705957106836339,2.7261898460917422e-08
37,S01,L01,M12,3.6840001,-4.8720999255733176e-08,47.409757538344735,-1.0705117506908566e-05,False,1360,36.01001,498.70159,0.0,0.26,-0.17,-1.3,1363.6840001,36.01001,498.70159,0.0,1.95,1.99,-4.21,-0.016908386209397195,-5.855589544686725e-05,0.0005457823610064594,-0.00020521137427811757,-0.00045644294504448136,-0.01587575978458026,-1.3225026740393275e-08
38,S01,L01,M13,3.1337243,3.388337637218955e-08,37.236977533236484,-1.1449976215337e-05,False,1360,36.01001,498.70159,0.0,0.26,-0.17,-1.3,1363.1337243,36.01001,498.70159,0.0,-1.27,2.51,-1.01,-0.01690839267030147,-5.8558454131594164e-05,0.0005457916852648662,-0.00020521135152521346,-0.0004564422871508528,-0.016980390156066713,1.0812494372069992e-08
39,S01,L01,M11,3.3167233,4.347840496145132e-08,41.146933799903735,-1.1503440849973388e-05,False,1390,39.00498,498.47629,0.0,-2.54,-1.94,-1.05,1393.3167233,39.00498,498.47629,0.0,-1.55,2.37,-2.66,-0.016907686059938323,-5.827861375771272e-05,0.0005447719017605199,-0.00020521411299523524,-0.00045651481667635484,-0.017059678561440115,1.3108842900066975e-08
40,S01,L01,M12,3.6845451,-7.088076647395266e-08,47.417575804796485,-1.0705106106900157e-05,False,1390,39.00498,498.47629,0.0,-2.54,-1.94,-1.05,1393.6845451,39.00498,498.47629,0.0,0.08,0.81,-2.89,-0.01690768174139902,-5.8276903450103475e-05,0.0005447656691229624,-0.0002052141321143435,-0.00045651526471607437,-0.01587574287829269,-1.9237318016340765e-08
41,S01,L01,M13,3.1358844,2.2844610383087103e-08,37.28890652225161,-1.1450095784387333e-05,False,1390,39.00498,498.47629,0.0,-2.54,-1.94,-1.05,1393.1358844,39.00498,498.47629,0.0,0.07,-1.77,0.3,-0.016907688183141128,-5.827945462749854e-05,0.0005447749660260293,-0.0002052141036142141,-0.000456514596438641,-0.016980567477756038,7.284902042714592e-09
42,S01,L01,M11,3.3140895,1.0756971968289011e-08,41.09481112078413,-1.1503519377907552e-05,False,1420,41.99854,498.233,0.0,2.93,-0.57,0.42,1423.3140895,41.99854,498.233,0.0,-1.15,-1.23,-1.43,-0.016906981643810687,-5.799963630077343e-05,0.0005437552630109761,-0.00020521754532078332,-0.0004565885712603945,-0.017059795018883793,3.2458302157145624e-09
43,S01,L01,M12,3.6851072,-8.778008647507644e-08,47.42562918528725,-1.0705098179146835e-05,False,1420,41.99854,498.233,0.0,2.93,-0.57,0.42,1423.6851072,41.99854,498.233,0.0,0.34,1.0,-1.48,-0.01690697728778319,-5.799791113128384e-05,0.0005437489762186054,-0.00020521756913841895,-0.00045658903293069677,-0.015875731121382287,-2.3820225902859704e-08
44,S01,L01,M13,3.1380168,6.886826492196158e-08,37.3399547783236,-1.1450221176556967e-05,False,1420,41.99854,498.233,0.0,2.93,-0.57,0.42,1423.1380168,41.99854,498.233,0.0,-0.02,4.94,-1.67,-0.016906983711037445,-5.800045500924419e-05,0.0005437582465150626,-0.00020521753403861942,-0.0004565883522120699,-0.016980753435169648,2.1946429645813836e-08
45,S01,L01,M11,3.3114599,3.805579777010156e-08,41.0425568229704,-1.1503604031364423e-05,False,1450,44.99059,497.97173,0.0,1.12,-3.11,2.86,1453.3114599,44.99059,497.97173,0.0,0.61,-1.19,-1.09,-0.016906277225962073,-5.7720658539848036e-05,0.0005427386242724936,-0.00020522175308149978,-0.00045666400028714354,-0.017059920560518003,1.149215134166326e-08
46,S01,L01,M12,3.6856222,-5.496046158954799e-08,47.43296049614173,-1.0705093414363262e-05,False,1450,44.99059,497.97173,0.0,1.12,-3.11,2.86,1453.6856222,44.99059,497.97173,0.0,-0.98,0.79,0.14,-0.01690627283294622,-5.7718918746301326e-05,0.0005427322841981106,-0.0002052217822762305,-0.0004566644771092811,-0.01587572405517686,-1.4912125756438854e-08
47,S01,L01,M13,3.1401936,4.387846934025634e-08,37.39204124480929,-1.145035245582248e-05,False,1450,44.99059,497.97173,0.0,1.12,-3.11,2.86,1453.1401936,44.99059,497.97173,0.0,3.38,0.61,-1.32,-0.01690627923678749,-5.772145489979895e-05,0.0005427415263302871,-0.00020522173974090658,-0.0004566637820798735,-0.01698094812318523,1.3973173257353366e-08
48,S01,L01,M11,3.3088135,4.2846918671376194e-08,40.98986028856294,-1.1503694890927961e-05,False,1480,47.98101,497.6925,0.0,-2.63,-0.05,-2.63,1483.3088135,47.98101,497.6925,0.0,1.58,1.59,3.29,-0.01690557279028264,-5.744168052926806e-05,0.000541721986715118,-0.0002052268331904189,-0.0004567413311948168,-0.017060055305849284,1.2949330330247477e-08
49,S01,L01,M12,3.6861986,-4.561569504705884e-08,47.44118814335607,-1.0705091502509061e-05,False,1480,47.98101,497.6925,0.0,-2.63,-0.05,-2.63,1483.6861986,47.98101,497.6925,0.0,-2.57,0.91,-3.33,-0.016905568359256933,-5.7439925748014986e-05,0.0005417155920398203,-0.00020522686846602536,-0.0004567418248904298,-0.015875721219884488,-1.2374725244512774e-08
50,S01,L01,M13,3.1423824,3.95315958389714e-08,37.44424785224183,-1.1450489686172649e-05,False,1480,47.98101,497.6925,0.0,-2.63,-0.05,-2.63,1483.1423824,47.98101,497.6925,0.0,2.82,-2.65,2.17,-0.016905574744413867,-5.744245440750454e-05,0.0005417248068388065,-0.00020522681765799077,-0.00045674111352337336,-0.01698115163669856,1.2580135377859847e-08
51,S01,L01,M11,3.3061623,3.990673317024051e-09,40.936982562739786,-1.1503792036985832e-05,False,1510,50.9697,497.39531,0.0,0.29,-0.31,0.56,1513.3061623,50.9697,497.39531,0.0,-0.63,-2.06,0.13,-0.016904868320279196,-5.716270217154066e-05,0.0005407053509556225,-0.00020523288256280275,-0.0004568207914625325,-0.017060199374093074,1.2070409671771642e-09
52,S01,L01,M12,3.6866971,-7.653166923859318e-08,47.44833559234689,-1.07050921343248e-05,False,1510,50.9697,497.39531,0.0,0.29,-0.31,0.56,1513.6866971,50.9697,497.39531,0.0,-0.09,0.39,-1.9,-0.01690486385199577,-5.716093274235608e-05,0.0005406989029240437,-0.00020523292462556954,-0.0004568213035942223,-0.01587572215687139,-2.0758871011050672e-08
53,S01,L01,M13,3.144533,5.900844309892224e-08,37.49537838159958,-1.1450632931492982e-05,False,1510,50.9697,497.39531,0.0,0.29,-0.31,0.56,1513.144533,50.9697,497.39531,0.0,-0.11,4.63,1.79,-0.016904870218147038,-5.716345372299701e-05,0.0005407080897076121,-0.00020523286472305584,-0.00045682057399622027,-0.016981364070452268,1.876540722811626e-08
54,S01,L01,M11,3.3035037,9.10856480927061e-09,40.88375975196371,-1.1503895549832164e-05,False,1540,53.95655,497.08017,0.0,-0.88,0.17,-2.52,1543.3035037,53.95655,497.08017,0.0,-1.51,0.16,0.44,-0.016904163799628134,-5.688372343632621e-05,0.0005396887178554962,-0.00020523999811277376,-0.0004569026085509643,-0.017060352884326092,2.7572437111267334e-09
55,S01,L01,M12,3.6872063,-6.002220324963134e-08,47.455590926239694,-1.0705094999589013e-05,False,1540,53.95655,497.08017,0.0,-0.88,0.17,-2.52,1543.6872063,53.95655,497.08017,0.0,3.29,-0.28,-1.9,-0.01690415929376466,-5.688193927448984e-05,0.0005396822161655014,-0.00020524004769230923,-0.00045690314083556114,-0.015875726406077092,-1.627850410024223e-08
56,S01,L01,M13,3.1467734,1.7226648380473895e-08,37.54859797087019,-1.1450782255306154e-05,False,1540,53.95655,497.08017,0.0,-0.88,0.17,-2.52,1543.1467734,53.95655,497.08017,0.0,-4.02,-0.75,0.49,-0.01690416564012797,-5.688445220948669e-05,0.000539691373588447,-0.00020523997788861526,-0.00045690239119081154,-0.016981585518650897,5.474384723314074e-09
57,S01,L01,M11,3.3008714,2.323770342062521e-08,40.830910574291494,-1.1504005509563892e-05,False,1570,56.94145,496.74709,0.0,3.56,1.95,1.35,1573.3008714,56.94145,496.74709,0.0,1.16,1.05,-2.5,-0.016903459211580343,-5.6604744124814896e-05,0.0005386720876623053,-0.00020524827675961137,-0.0004569870099720999,-0.017060515955332624,7.039869354130701e-09
58,S01,L01,M12,3.6877064,-5.857164306200821e-08,47.46272614180836,-1.070509978835912e-05,False,1570,56.94145,496.74709,0.0,3.56,1.95,1.35,1573.6877064,56.94145,496.74709,0.0,3.39,0.8,1.04,-0.01690345466844141,-5.660294539486123e-05,0.0005386655329202253,-0.00020524833459387973,-0.00045698756408793647,-0.01587573350785471,-1.5882946458045666e-08
59,S01,L01,M13,3.1489424,2.6720359658038885e-08,37.599912536613914,-1.145093772140032e-05,False,1570,56.94145,496.74709,0.0,3.56,1.95,1.35,1573.1489424,56.94145,496.74709,0.0,0.01,0.25,2.32,-0.016903460995891434,-5.660545057408907e-05,0.0005386746620304156,-0.0002052482540740423,-0.00045698679240792686,-0.016981816075892706,8.485502911437237e-09
60,S01,L01,M11,3.2982547,1.2771529276243137e-08,40.778265965878035,-1.1504121996252525e-05,False,1600,59.9243,496.39609,0.0,1.97,2.57,1.05,1603.2982547,59.9243,496.39609,0.0,1.1,0.13,1.15,-0.01690275453990748,-5.632576424442652e-05,0.0005376554613751457,-0.00020525781541787548,-0.00045707422317866264,-0.017060688705859244,3.87220833175661e-09
61,S01,L01,M12,3.6881971,-4.70957088123829e-08,47.46971603592476,-1.0705106190500739e-05,False,1600,59.9243,496.39609,0.0,1.97,2.57,1.05,1603.6881971,59.9243,496.39609,0.0,-4.19,1.38,-0.74,-0.01690274995967183,-5.632395106202144e-05,0.0005376488540093734,-0.00020525788225966276,-0.0004570748008504575,-0.015875743002272905,-1.276930372551277e-08
62,S01,L01,M13,3.1511725,1.9852673807021696e-08,37.65256496505535,-1.1451099393052443e-05,False,1600,59.9243,496.39609,0.0,1.97,2.57,1.05,1603.1511725,59.9243,496.39609,0.0,0.92,0.04,0.54,-0.016902756267521607,-5.632644815759962e-05,0.0005376579536035931,-0.00020525779023575908,-0.0004570740053539614,-0.016982055836017845,6.300091004440844e-09
63,S01,L01,M11,3.2956219,3.602614276307787e-08,40.72511449187104,-1.150424509415569e-05,False,1630,62.90499,496.02718,0.0,0.68,-3.6,2.42,1633.2956219,62.90499,496.02718,0.0,-2.63,2.16,0.98,-0.016902049768861414,-5.604678389282806e-05,0.0005366388403348255,-0.0002052687135911827,-0.0004571644853552395,-0.017060871260860564,1.0931515637135902e-08
64,S01,L01,M12,3.6886072,-2.2360685365932216e-08,47.47554261257207,-1.0705113885561173e-05,False,1630,62.90499,496.02718,0.0,0.68,-3.6,2.42,1633.6886072,62.90499,496.02718,0.0,0.85,1.57,1.59,-0.016902045152175922,-5.604495655752982e-05,0.000536632181444311,-0.00020526879026008457,-0.0004571650885087412,-0.015875754414098223,-6.0620944375422425e-09
65,S01,L01,M13,3.1534351,6.333107200555174e-08,37.705766885978164,-1.145126734005701e-05,False,1630,62.90499,496.02718,0.0,0.68,-3.6,2.42,1633.1534351,62.90499,496.02718,0.0,1.81,1.88,-3.45,-0.0169020514392317,-5.6047445044858605e-05,0.0005366412496021892,-0.00020526868588269018,-0.0004571642671978115,-0.016982304902531997,2.008320132418362e-08
66,S01,L01,M11,3.2929279,6.256533624638985e-08,40.6705742800047,-1.1504374907729245e-05,False,1660,65.88341,495.64037,0.0,0.32,-0.04,-3.26,1663.2929279,65.88341,495.64037,0.0,-2.19,4.07,-2.82,-0.016901344883970677,-5.576780319756736e-05,0.0005356222260522131,-0.0002052810831289449,-0.00045725808016085483,-0.017061063775245317,1.8999910866845937e-08
67,S01,L01,M12,3.6891055,-1.2655250987851477e-08,47.48263654516285,-1.0705122503211768e-05,False,1660,65.88341,495.64037,0.0,0.32,-0.04,-3.26,1663.6891055,65.88341,495.64037,0.0,1.01,1.12,-3.56,-0.016901340228972203,-5.576596101402048e-05,0.0005356155131108652,-0.00020528117056527607,-0.000457258711325357,-0.015875767194130825,-3.430438932916502e-09
68,S01,L01,M13,3.1557064,4.4270513008918734e-08,37.75912690543777,-1.1451441662911707e-05,False,1660,65.88341,495.64037,0.0,0.32,-0.04,-3.26,1663.1557064,65.88341,495.64037,0.0,0.94,-1.83,-3.34,-0.016901346496289917,-5.5768441262819373e-05,0.0005356245511706642,-0.00020528105287659018,-0.00045725786162263866,-0.016982563424473896,1.4028717298941729e-08
69,S01,L01,M11,3.2903153,7.726321106156274e-09,40.617643184366216,-1.1504511547117378e-05,False,1690,68.85945,495.23568,0.0,3.6,-1.67,-0.43,1693.2903153,68.85945,495.23568,0.0,0.52,-3.41,-0.47,-0.016900639868894597,-5.548882140165555e-05,0.0005346056168335578,-0.00020529503968551858,-0.00045735530572294376,-0.017061266412358056,2.348200855983862e-09
70,S01,L01,M12,3.6895217,-3.0829061192903635e-08,47.488585459483716,-1.0705131659747949e-05,False,1690,68.85945,495.23568,0.0,3.6,-1.67,-0.43,1693.6895217,68.85945,495.23568,0.0,2.85,2.47,2.54,-0.016900635177392497,-5.548696512886384e-05,0.0005345988526151736,-0.00020529513878188234,-0.00045735596698333943,-0.0158757807733343,-8.355842129326163e-09
