# cfgfile = res//lambda/Shapes_garpos.shapes_L-01.0_T0.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
14,S01,L01,M13,3.1169267,1.6356980931057572e-08,36.82861857278721,-1.1069220610639574e-05,False,1120,12.01258,499.85568,0.0,1.79,3.02,0.52,1123.1169267,12.01258,499.85568,0.0,1.04,0.25,1.73,-0.016459787967084853,3.245176813049824e-05,0.00041815098829357594,-0.00013150629844736641,-0.0002497423900420879,-0.016415727086006256,5.247791340368124e-09
15,S01,L01,M11,3.3379874,3.192616849037867e-08,41.56304679923528,-1.1133000916757333e-05,False,1150,15.01492,499.7745,0.0,-0.18,-0.63,0.89,1153.3379874,15.01492,499.7745,0.0,-0.95,-4.46,2.64,-0.016459250503346515,3.265149851689772e-05,0.00041738361924398715,-0.00013047565647673516,-0.0002494050068636501,-0.01651031370014282,9.564496472602713e-09
16,S01,L01,M12,3.6796055,-4.808403721833111e-08,47.34683464625098,-1.067056805767087e-05,False,1150,15.01492,499.7745,0.0,-0.18,-0.63,0.89,1153.6796055,15.01492,499.7745,0.0,-0.22,0.41,1.64,-0.016459247456191713,3.265263153542262e-05,0.00041737926607559884,-0.00013046981145121338,-0.000249403095550104,-0.015824522723760216,-1.3067715243231248e-08
17,S01,L01,M13,3.1190089,5.1622822396227975e-09,36.87969926066273,-1.1069574440450159e-05,False,1150,15.01492,499.7745,0.0,-0.18,-0.63,0.89,1153.1190089,15.01492,499.7745,0.0,-4.96,1.53,-2.26,-0.016459252456603825,3.2650772247823456e-05,0.0004173864096401131,-0.000130479403177687,-0.00024940623205262975,-0.01641625181794627,1.6551034154321798e-09
18,S01,L01,M11,3.3352836,5.18482456578828e-09,41.51064549498966,-1.113168579704968e-05,False,1180,18.01671,499.67529,0.0,2.85,0.7,-3.18,1183.3352836,18.01671,499.67529,0.0,1.55,-0.8,-1.0,-0.016458715610708066,3.2850487067572864e-05,0.00041661907281971924,-0.00012944936152118147,-0.0002490697431653337,-0.01650836336895279,1.554537831793823e-09
19,S01,L01,M12,3.6802883,-2.8979282012127148e-08,47.35661522991714,-1.0671092743528979e-05,False,1180,18.01671,499.67529,0.0,2.85,0.7,-3.18,1183.6802883,18.01671,499.67529,0.0,-1.07,0.35,0.27,-0.01645871253699019,3.28516313199671e-05,0.0004166146763156745,-0.0001294434619399161,-0.0002490678185532668,-0.01582530083634425,-7.874188079348698e-09
20,S01,L01,M13,3.1210933,8.014321398957287e-09,36.93068563872373,-1.106993319295009e-05,False,1180,18.01671,499.67529,0.0,2.85,0.7,-3.18,1183.1210933,18.01671,499.67529,0.0,-0.75,-0.14,-0.52,-0.016458717518996455,3.2849776677926654e-05,0.0004166218023134244,-0.0001294530241977066,-0.00024907093806418134,-0.01641678385026701,2.567792922736345e-09
21,S01,L01,M11,3.3326385,9.860272725675909e-09,41.45920781864976,-1.1130376155713169e-05,False,1210,21.01785,499.55805,0.0,-2.89,-3.02,-2.48,1213.3326385,21.01785,499.55805,0.0,-2.64,1.02,-0.12,-0.01645818139843519,3.304947623245548e-05,0.0004158544916007756,-0.00012842371095284706,-0.0002487355533660398,-0.016506421162223252,2.9586985639262764e-09
22,S01,L01,M12,3.6809088,-1.364266335040249e-08,47.36550238669966,-1.0671620796039154e-05,False,1210,21.01785,499.55805,0.0,-2.89,-3.02,-2.48,1213.6809088,21.01785,499.55805,0.0,2.95,0.49,1.92,-0.016458178299925887,3.305063131876746e-05,0.00041585005326570115,-0.00012841775969379325,-0.0002487336174548841,-0.01582608394169548,-3.7063301316919706e-09
23,S01,L01,M13,3.123183,1.5746733508915083e-08,36.9816628203248,-1.1070296995751421e-05,False,1210,21.01785,499.55805,0.0,-2.89,-3.02,-2.48,1213.123183,21.01785,499.55805,0.0,-1.33,0.7,-1.26,-0.016458183261955205,3.3048781544653165e-05,0.0004158571608868669,-0.00012842729016283868,-0.00024873671769675614,-0.016417323372218,5.041886269596674e-09
24,S01,L01,M11,3.3300113,-8.482158543750369e-09,41.40801422782283,-1.112907220987832e-05,False,1240,24.01823,499.42279,0.0,-1.31,0.9,1.13,1243.3300113,24.01823,499.42279,0.0,-0.16,1.48,-0.8,-0.016457647974584454,3.324846599070328e-05,0.0004150898707175633,-0.00012739883414350565,-0.0002484026472810987,-0.0165044874019602,-2.5471861286874287e-09
25,S01,L01,M12,3.6815745,-1.6149927335545315e-08,47.375048000781675,-1.0672152016589997e-05,False,1240,24.01823,499.42279,0.0,-1.31,0.9,1.13,1243.6815745,24.01823,499.42279,0.0,-0.12,1.89,2.84,-0.016457644851754025,3.324963200179727e-05,0.00041508539016946676,-0.00012739283157468638,-0.0002484007012782049,-0.01582687174527189,-4.386690344304611e-09
26,S01,L01,M13,3.1252337,-7.228990683279805e-09,37.03161164721462,-1.1070665976031721e-05,False,1240,24.01823,499.42279,0.0,-1.31,0.9,1.13,1243.1252337,24.01823,499.42279,0.0,0.22,-1.2,0.96,-0.01645764979359078,3.3247786815757596e-05,0.00041509248053358747,-0.000127402330532247,-0.000248403780831208,-0.01641787057240441,-2.3131040416402016e-09
27,S01,L01,M11,3.327359,-1.944692961471193e-08,41.35618755533093,-1.1127774176600396e-05,False,1270,27.01775,499.26951,0.0,6.2,-1.11,0.53,1273.327359,27.01775,499.26951,0.0,-2.46,-0.9,0.76,-0.016457115447230726,3.34474563138957e-05,0.00041432520532970506,-0.00012637486050200985,-0.00024807123473528426,-0.016502562410058017,-5.844554118450418e-09
28,S01,L01,M12,3.6821877,-3.168343502733476e-08,47.38384814031147,-1.0672686204533188e-05,False,1270,27.01775,499.26951,0.0,6.2,-1.11,0.53,1273.6821877,27.01775,499.26951,0.0,-1.04,2.06,1.24,-0.01645711230105244,3.344863315957286e-05,0.0004143206828815242,-0.00012636880794508726,-0.0002480692801851462,-0.015827663949510698,-8.604513934695746e-09
29,S01,L01,M13,3.1273639,7.6107510348046e-08,37.08320158011833,-1.107104026192744e-05,False,1270,27.01775,499.26951,0.0,6.2,-1.11,0.53,1273.1273639,27.01775,499.26951,0.0,-1.82,4.01,-5.39,-0.016457117220569216,3.34467929983337e-05,0.00041432775435426225,-0.00012637827198841065,-0.000248072336447946,-0.016418425640853433,2.4335994747159972e-08
30,S01,L01,M11,3.3246932,-1.0534559147459133e-08,41.30393665740314,-1.1126482271652103e-05,False,1300,30.01629,499.09821,0.0,-0.19,0.29,0.72,1303.3246932,30.01629,499.09821,0.0,-2.66,1.0,-2.0,-0.016456583923959874,3.364644735493449e-05,0.0004135604899002471,-0.00012535191850379922,-0.00024774152525319575,-0.016500646506509047,-3.1685807866388416e-09
31,S01,L01,M12,3.6828027,-3.753359504279712e-08,47.392662950930884,-1.0673223160509324e-05,False,1300,30.01629,499.09821,0.0,-0.19,0.29,0.72,1303.6828027,30.01629,499.09821,0.0,-1.46,1.38,1.01,-0.016456580755042728,3.364763508689118e-05,0.000413555925318967,-0.00012534581657214618,-0.0002477395635015748,-0.0158284602587606,-1.0191584409735555e-08
32,S01,L01,M13,3.1294581,-1.5568749240654152e-08,37.13405846635192,-1.1071419979902244e-05,False,1300,30.01629,499.09821,0.0,-0.19,0.29,0.72,1303.1294581,30.01629,499.09821,0.0,-2.69,-0.48,-0.34,-0.016456585651632608,3.364579982377898e-05,0.0004135629784303598,-0.00012535524520793003,-0.0002477425948250169,-0.016418988765111525,-4.9749026564960275e-09
33,S01,L01,M11,3.3220243,2.0254945793599092e-08,41.25145639501858,-1.1125196711642319e-05,False,1330,33.01375,498.9089,0.0,-2.11,1.93,-0.61,1333.3220243,33.01375,498.9089,0.0,-2.12,1.34,-3.76,-0.016456053478816207,3.384543930722611e-05,0.000412795720590542,-0.00012433015170356645,-0.00024741378763878355,-0.016498740012545688,6.097169713559225e-09
34,S01,L01,M12,3.6834257,-1.1247304548267882e-08,47.40155755734045,-1.0673762596728076e-05,False,1330,33.01375,498.9089,0.0,-2.11,1.93,-0.61,1333.6834257,33.01375,498.9089,0.0,-0.92,1.64,-2.53,-0.0164560502871512,3.384663796415599e-05,0.00041279111372948863,-0.00012432400140619285,-0.0002474118212798845,-0.015829260246226638,-3.0534902384360407e-09
35,S01,L01,M13,3.1315738,-5.259439259169553e-09,37.185150927818995,-1.1071805272922308e-05,False,1330,33.01375,498.9089,0.0,-2.11,1.93,-0.61,1333.1315738,33.01375,498.9089,0.0,-2.26,0.5,0.85,-0.016456055160781892,3.384480764185753e-05,0.0004127981483018516,-0.000124333392813419,-0.00024741482393923476,-0.016419560157198466,-1.6794875767889295e-09
36,S01,L01,M11,3.3194213,5.50402400086882e-08,41.2001332623351,-1.112391771549838e-05,False,1360,36.01001,498.70159,0.0,0.26,-0.17,-1.3,1363.3194213,36.01001,498.70159,0.0,-3.08,-3.6,5.26,-0.01645552405151142,3.4044432741149665e-05,0.00041203089950650403,-0.0001233097626837271,-0.00024708852673829254,-0.016496843252838615,1.658127590786762e-08
37,S01,L01,M12,3.6840001,1.0546882350683698e-08,47.40975537798812,-1.06743038815049e-05,False,1360,36.01001,498.70159,0.0,0.26,-0.17,-1.3,1363.6840001,36.01001,498.70159,0.0,1.95,1.99,-4.21,-0.01645552083765458,3.4045641945241264e-05,0.0004120262518500983,-0.00012330356744174516,-0.00024708656007405515,-0.015830062975116476,2.8628887593917796e-09
38,S01,L01,M13,3.1337243,1.3668043121271136e-09,37.236957839593515,-1.1072196345937816e-05,False,1360,36.01001,498.70159,0.0,0.26,-0.17,-1.3,1363.1337243,36.01001,498.70159,0.0,-1.27,2.51,-1.01,-0.016455525688504655,3.4043816837170005e-05,0.0004120332667733198,-0.0001233129182550628,-0.00024708952853938774,-0.016420140121056727,4.361597194524336e-10
39,S01,L01,M11,3.3167233,9.725618451221468e-09,41.14689917241665,-1.1122645507837478e-05,False,1390,39.00498,498.47629,0.0,-2.54,-1.94,-1.05,1393.3167233,39.00498,498.47629,0.0,-1.55,2.37,-2.66,-0.016454995549535126,3.424342751012874e-05,0.00041126603340217526,-0.00012229097330456297,-0.0002467663091420857,-0.016494956560496606,2.932297182844934e-09
40,S01,L01,M12,3.6845451,-1.4102826741723892e-08,47.417573651587674,-1.0674846297185278e-05,False,1390,39.00498,498.47629,0.0,-2.54,-1.94,-1.05,1393.6845451,39.00498,498.47629,0.0,0.08,0.81,-2.89,-0.016454992312434597,3.424464748187742e-05,0.0004112613441363245,-0.00012228473350536914,-0.00024676434558536264,-0.015830867381143733,-3.827562489178149e-09
41,S01,L01,M13,3.1358844,-8.844683243756006e-09,37.288886824737176,-1.1072593419628495e-05,False,1390,39.00498,498.47629,0.0,-2.54,-1.94,-1.05,1393.1358844,39.00498,498.47629,0.0,0.07,-1.77,0.3,-0.016454997141072777,3.42428277131749e-05,0.00041126833887052323,-0.00012229404114153092,-0.00024676727462172657,-0.016420728983955794,-2.8204749369376003e-09
42,S01,L01,M11,3.3140895,-2.127223158038234e-08,41.094776483624486,-1.1121380306408189e-05,False,1420,41.99854,498.233,0.0,2.93,-0.57,0.42,1423.3140895,41.99854,498.233,0.0,-1.15,-1.23,-1.43,-0.016454467877551962,3.444242452911863e-05,0.00041050112495173013,-0.00012127399998937062,-0.000246447699720481,-0.016493080258442237,-6.418725662094005e-09
43,S01,L01,M12,3.6851072,-3.347757783288894e-08,47.425627039187276,-1.0675389126234604e-05,False,1420,41.99854,498.233,0.0,2.93,-0.57,0.42,1423.6851072,41.99854,498.233,0.0,0.34,1.0,-1.48,-0.016454464617135477,3.4443655114694435e-05,0.000410496394702095,-0.00012126771797283043,-0.0002464457433821707,-0.015831672400199864,-9.084560048666646e-09
44,S01,L01,M13,3.1380168,3.7971500052387674e-08,37.339935077263505,-1.1072996714481774e-05,False,1420,41.99854,498.233,0.0,2.93,-0.57,0.42,1423.1380168,41.99854,498.233,0.0,-0.02,4.94,-1.67,-0.016454469424857537,3.444184053390106e-05,0.00041050336977104624,-0.00012127698128182984,-0.0002464486282466212,-0.016421327072879983,1.2100476981524722e-08
45,S01,L01,M11,3.3114599,7.730535500358488e-09,41.04252217637887,-1.112012233347799e-05,False,1450,44.99059,497.97173,0.0,1.12,-3.11,2.86,1453.3114599,44.99059,497.97173,0.0,0.61,-1.19,-1.09,-0.01645394094215856,3.46414239860252e-05,0.0004097361796238223,-0.00012025906288601076,-0.0002461332645255953,-0.016491214676299635,2.3344796096225195e-09
46,S01,L01,M12,3.6856222,-3.1247791201958237e-09,47.43295835713471,-1.0675931650007555e-05,False,1450,44.99059,497.97173,0.0,1.12,-3.11,2.86,1453.6856222,44.99059,497.97173,0.0,-0.98,0.79,0.14,-0.016453937658372532,3.464266501823041e-05,0.00040973140906851033,-0.0001202527410907912,-0.0002461313196187342,-0.015832476966529122,-8.478294732938707e-10
47,S01,L01,M13,3.1401936,1.3818176596117052e-08,37.39202153987085,-1.1073406451614098e-05,False,1450,44.99059,497.97173,0.0,1.12,-3.11,2.86,1453.1401936,44.99059,497.97173,0.0,3.38,0.61,-1.32,-0.016453942445270514,3.464085592538915e-05,0.0004097383632609578,-0.00012026195663566915,-0.0002461341548964224,-0.016421934715746433,4.400421860228931e-09
48,S01,L01,M11,3.3088135,1.4213712527188433e-08,40.98982563214,-1.1118871810374112e-05,False,1480,47.98101,497.6925,0.0,-2.63,-0.05,-2.63,1483.3088135,47.98101,497.6925,0.0,1.58,1.59,3.29,-0.016453414649604054,3.484042619910551e-05,0.0004089712023861328,-0.00011924638147173121,-0.00024582356939192895,-0.016489360142298543,4.295712840995947e-09
49,S01,L01,M12,3.6861986,3.755611241463227e-09,47.44118601167497,-1.067647315130494e-05,False,1480,47.98101,497.6925,0.0,-2.63,-0.05,-2.63,1483.6861986,47.98101,497.6925,0.0,-2.57,0.91,-3.33,-0.016453411341244402,3.484167793984166e-05,0.0004089663905547812,-0.00011924002018505928,-0.0002458216395455772,-0.015833280016520377,1.0188304089275846e-09
50,S01,L01,M13,3.1423824,1.030847695404989e-08,37.44422814355531,-1.1073822851331271e-05,False,1480,47.98101,497.6925,0.0,-2.63,-0.05,-2.63,1483.1423824,47.98101,497.6925,0.0,2.82,-2.65,2.17,-0.016453416108641483,3.4839874167459776e-05,0.0004089733244571324,-0.00011924918693315107,-0.0002458244206100707,-0.016422552239270107,3.2804654825913104e-09
51,S01,L01,M11,3.3061623,-2.3005105997375105e-08,40.936947897226645,-1.1117628957633195e-05,False,1510,50.9697,497.39531,0.0,0.29,-0.31,0.56,1513.3061623,50.9697,497.39531,0.0,-0.63,-2.06,0.13,-0.016452888905850865,3.503943159491523e-05,0.00040820619779004274,-0.0001182361746712952,-0.00024551917998249736,-0.016487516983496254,-6.958250697852719e-09
52,S01,L01,M12,3.6866971,-2.9598960779447467e-08,47.44833346773771,-1.0677012910610718e-05,False,1510,50.9697,497.39531,0.0,0.29,-0.31,0.56,1513.6866971,50.9697,497.39531,0.0,-0.09,0.39,-1.9,-0.016452885573025638,3.5040693804369706e-05,0.00040820134564189116,-0.00011822977676844112,-0.0002455172696960026,-0.015834080483126605,-8.028584963515328e-09
53,S01,L01,M13,3.144533,3.058411076191849e-08,37.4953586693633,-1.1074246133708246e-05,False,1510,50.9697,497.39531,0.0,0.29,-0.31,0.56,1513.144533,50.9697,497.39531,0.0,-0.11,4.63,1.79,-0.016452890321453747,3.5038895481224266e-05,0.0004082082587021852,-0.00011823889219731148,-0.00024551999150574993,-0.01642317996982361,9.726121602549043e-09
54,S01,L01,M11,3.3035037,-1.626105435647736e-08,40.883725077131714,-1.1116393995992692e-05,False,1540,53.95655,497.08017,0.0,-0.88,0.17,-2.52,1543.3035037,53.95655,497.08017,0.0,-1.51,0.16,0.44,-0.016452363616988295,3.5238440552108076e-05,0.00040744117057106306,-0.00011722866165346828,-0.0002452206620352868,-0.01648568552724786,-4.922366014792345e-09
55,S01,L01,M12,3.6872063,-1.5520792008269715e-08,47.455588808844254,-1.0677550210336813e-05,False,1540,53.95655,497.08017,0.0,-0.88,0.17,-2.52,1543.6872063,53.95655,497.08017,0.0,3.29,-0.28,-1.9,-0.01645236025898998,3.523971329332889e-05,0.0004074362779021128,-0.00011722222850415158,-0.0002452187754277091,-0.01583487730215996,-4.209363579921188e-09
56,S01,L01,M13,3.1467734,-1.0324228489161762e-08,37.5485782547552,-1.1074676519942645e-05,False,1540,53.95655,497.08017,0.0,-0.88,0.17,-2.52,1543.1467734,53.95655,497.08017,0.0,-4.02,-0.75,0.49,-0.016452364988631805,3.523792067803108e-05,0.0004074431690697694,-0.00011723128945849565,-0.0002452214328065098,-0.01642381823544447,-3.280893501322879e-09
57,S01,L01,M11,3.3008714,-5.023263963640133e-10,40.83087589045064,-1.1115167145337469e-05,False,1570,56.94145,496.74709,0.0,3.56,1.95,1.35,1573.3008714,56.94145,496.74709,0.0,1.16,1.05,-2.5,-0.016451838688788738,3.543745356951837e-05,0.0004066761250027045,-0.0001162240609807598,-0.0002449285811127633,-0.01648386609964407,-1.5217993531990714e-10
58,S01,L01,M12,3.6877064,-1.647057312637662e-08,47.462724031429275,-1.0678084331830985e-05,False,1570,56.94145,496.74709,0.0,3.56,1.95,1.35,1573.6877064,56.94145,496.74709,0.0,3.39,0.8,1.04,-0.016451835305364183,3.543873672780259e-05,0.00040667119229324133,-0.00011621759488802044,-0.0002449267226559413,-0.015835669407854438,-4.466346126275056e-09
59,S01,L01,M13,3.1489424,-2.3459398860046906e-11,37.59989281689582,-1.1075114229138215e-05,False,1570,56.94145,496.74709,0.0,3.56,1.95,1.35,1573.1489424,56.94145,496.74709,0.0,0.01,0.25,2.32,-0.016451840017631093,3.5436949610560004e-05,0.00040667806231882886,-0.00011622660060334379,-0.0002449293111796945,-0.01642446736106498,-7.449929562142188e-12
60,S01,L01,M11,3.2982547,-9.353705251257864e-09,40.77823127344848,-1.1113948626380868e-05,False,1600,59.9243,496.39609,0.0,1.97,2.57,1.05,1603.2982547,59.9243,496.39609,0.0,1.1,0.13,1.15,-0.016451314027412896,3.563647099886869e-05,0.0004059110659240093,-0.00011522259196178741,-0.0002446435030010978,-0.016482059028004224,-2.8359560255708516e-09
61,S01,L01,M12,3.6881971,-7.387807797740241e-09,47.4697139327244,-1.0678614556518893e-05,False,1600,59.9243,496.39609,0.0,1.97,2.57,1.05,1603.6881971,59.9243,496.39609,0.0,-4.19,1.38,-0.74,-0.016451310618201827,3.563776449442463e-05,0.0004059060935210835,-0.00011521609508252007,-0.00024464167719429655,-0.01583645573455955,-2.0030946346061285e-09
62,S01,L01,M13,3.1511725,-6.040167961412993e-09,37.65254524162353,-1.1075559482336448e-05,False,1600,59.9243,496.39609,0.0,1.97,2.57,1.05,1603.1511725,59.9243,496.39609,0.0,0.92,0.04,0.54,-0.016451315313334852,3.563598310615964e-05,0.00040591294146150665,-0.00011522504258959373,-0.00024464419184286323,-0.016425127674491148,-1.9168001352820596e-09
63,S01,L01,M11,3.2956219,1.546281961572287e-08,40.72507979122935,-1.1112738648717293e-05,False,1630,62.90499,496.02718,0.0,0.68,-3.6,2.42,1633.2956219,62.90499,496.02718,0.0,-2.63,2.16,0.98,-0.016450789518774926,3.583549332838503e-05,0.0004051459994412805,-0.00011422447530696159,-0.00024436600537041384,-0.016480264623158204,4.691927624200787e-09
64,S01,L01,M12,3.6886072,1.497467385779988e-08,47.475540516459546,-1.067914013853924e-05,False,1630,62.90499,496.02718,0.0,0.68,-3.6,2.42,1633.6886072,62.90499,496.02718,0.0,0.85,1.57,1.59,-0.01645078608326679,3.583679695501603e-05,0.00040514098822103497,-0.00011421795051013396,-0.000244364217249613,-0.01583723517615809,4.059709513004606e-09
65,S01,L01,M13,3.1534351,3.83104321227544e-08,37.70574715876211,-1.1076012494501946e-05,False,1630,62.90499,496.02718,0.0,0.68,-3.6,2.42,1633.1534351,62.90499,496.02718,0.0,1.81,1.88,-3.45,-0.01645079076178184,3.583502166062041e-05,0.0004051478125615372,-0.00011422683613338154,-0.0002443666525086105,-0.016425799494516877,1.2148793582245077e-08
66,S01,L01,M11,3.2929279,4.350639969131071e-08,40.67053957050143,-1.1111537367583219e-05,False,1660,65.88341,495.64037,0.0,0.32,-0.04,-3.26,1663.2929279,65.88341,495.64037,0.0,-2.19,4.07,-2.82,-0.016450264951626575,3.603452198157561e-05,0.000404380936598738,-0.00011322993697482678,-0.0002440967220904804,-0.016478483115322722,1.321207182547468e-08
67,S01,L01,M12,3.6891055,2.2320266156067636e-08,47.482634456389235,-1.0679660210085012e-05,False,1660,65.88341,495.64037,0.0,0.32,-0.04,-3.26,1663.6891055,65.88341,495.64037,0.0,1.01,1.12,-3.56,-0.01645026148692678,3.603583624782656e-05,0.000404375884734571,-0.00011322338363870462,-0.0002440949760973616,-0.015838006445686535,6.050319356631917e-09
68,S01,L01,M13,3.1557064,2.0121298013937008e-08,37.75910717448872,-1.1076473457173769e-05,False,1660,65.88341,495.64037,0.0,0.32,-0.04,-3.26,1663.1557064,65.88341,495.64037,0.0,0.94,-1.83,-3.34,-0.01645026615166597,3.603406676780019e-05,0.0004043826863807521,-0.00011323220688932616,-0.00024409732701990454,-0.016426483105195865,6.3761628754654964e-09
69,S01,L01,M11,3.2903153,-9.809081668043052e-09,40.61760846739281,-1.111034491764312e-05,False,1690,68.85945,495.23568,0.0,3.6,-1.67,-0.43,1693.2903153,68.85945,495.23568,0.0,0.52,-3.41,-0.47,-0.016449740083434885,3.6233559304469414e-05,0.00040361588749446157,-0.0001122392013462404,-0.00024383630331252645,-0.016476714704206082,-2.981198121698725e-09
70,S01,L01,M12,3.6895217,1.8309599278330624e-09,47.4885833776751,-1.0680173863370167e-05,False,1690,68.85945,495.23568,0.0,3.6,-1.67,-0.43,1693.6895217,68.85945,495.23568,0.0,2.85,2.47,2.54,-0.016449736589346457,3.623488368159878e-05,0.0004036107971500017,-0.00011223262406620997,-0.00024383460538704064,-0.0158387681968922,4.962594224444672e-10
