     1628.902516,        0.001201,        0.000000,        0.000000
      198.109504,        0.000542,        0.000000,        0.000000
    -1853.022559,        0.000552,        0.000000,        0.000000
     -494.166574,        0.000593,        0.000000,        0.000000
    -1440.942170,        0.001138,        0.000000,        0.000000
    -1849.819161,        0.000541,        0.000000,        0.000000
    -1139.781703,        0.000918,        0.000000,        0.000000
     1269.403134,        0.000984,        0.000000,        0.000000
    -1850.977959,        0.000560,        0.000000,        0.000000
        0.000000,        0.000000,        0.000000,        0.000000
        0.000000,        0.000000,        0.000000,        0.000000
        0.000000,        0.000000,        0.000000,        0.000000
        0.005300,        0.000000,        0.000000,        0.000000
        0.000000,        0.000000,        0.000000,        0.000000
        0.928130,        0.000000,        0.000000,        0.000000
       -0.277405,        0.007067,        1.000000,      107.000000
       -0.277318,        0.006998,        1.000000,      107.000000
       -0.277232,        0.006934,        1.000000,      107.000000
       -0.277146,        0.006875,        1.000000,      107.000000
       -0.277060,        0.006820,        1.000000,      107.000000
       -0.276971,        0.006767,        1.000000,      107.000000
       -0.276881,        0.006715,        1.000000,      107.000000
       -0.276792,        0.006665,        1.000000,      107.000000
       -0.276707,        0.006616,        1.000000,      107.000000
       -0.276627,        0.006568,        1.000000,      107.000000
       -0.276554,        0.006522,        1.000000,      107.000000
       -0.276491,        0.006477,        1.000000,      107.000000
       -0.276436,        0.006434,        1.000000,      107.000000
       -0.276388,        0.006394,        1.000000,      107.000000
       -0.276346,        0.006356,        1.000000,      107.000000
       -0.276310,        0.006320,        1.000000,      107.000000
       -0.276276,        0.006288,        1.000000,      107.000000
       -0.276237,        0.006258,        1.000000,      107.000000
       -0.276194,        0.006232,        1.000000,      107.000000
       -0.276148,        0.006208,        1.000000,      107.000000
       -0.276099,        0.006187,        1.000000,      107.000000
       -0.276044,        0.006169,        1.000000,      107.000000
       -0.275983,        0.006154,        1.000000,      107.000000
       -0.275913,        0.006141,        1.000000,      107.000000
       -0.275835,        0.006131,        1.000000,      107.000000
       -0.275754,        0.006123,        1.000000,      107.000000
       -0.275666,        0.006117,        1.000000,      107.000000
       -0.275569,        0.006112,        1.000000,      107.000000
       -0.275461,        0.006110,        1.000000,      107.000000
       -0.275346,        0.006109,        1.000000,      107.000000
       -0.275226,        0.006110,        1.000000,      107.000000
       -0.275101,        0.006112,        1.000000,      107.000000
       -0.274972,        0.006114,        1.000000,      107.000000
       -0.274840,        0.006118,        1.000000,      107.000000
       -0.274711,        0.006122,        1.000000,      107.000000
       -0.274585,        0.006127,        1.000000,      107.000000
       -0.274467,        0.006132,        1.000000,      107.000000
       -0.274357,        0.006138,        1.000000,      107.000000
       -0.274252,        0.006143,        1.000000,      107.000000
       -0.274151,        0.006149,        1.000000,      107.000000
       -0.274055,        0.006155,        1.000000,      107.000000
       -0.273965,        0.006160,        1.000000,      107.000000
       -0.273882,        0.006166,        1.000000,      107.000000
       -0.273808,        0.006171,        1.000000,      107.000000
       -0.273746,        0.006176,        1.000000,      107.000000
       -0.273698,        0.006180,        1.000000,      107.000000
       -0.273664,        0.006184,        1.000000,      107.000000
       -0.273644,        0.006187,        1.000000,      107.000000
       -0.273635,        0.006190,        1.000000,      107.000000
       -0.273632,        0.006193,        1.000000,      107.000000
       -0.273631,        0.006194,        1.000000,      107.000000
       -0.273629,        0.006196,        1.000000,      107.000000
       -0.273624,        0.006196,        1.000000,      107.000000
       -0.273614,        0.006196,        1.000000,      107.000000
       -0.273597,        0.006196,        1.000000,      107.000000
       -0.273571,        0.006194,        1.000000,      107.000000
       -0.273540,        0.006192,        1.000000,      107.000000
       -0.273502,        0.006190,        1.000000,      107.000000
       -0.273460,        0.006187,        1.000000,      107.000000
       -0.273409,        0.006183,        1.000000,      107.000000
       -0.273350,        0.006178,        1.000000,      107.000000
       -0.273284,        0.006174,        1.000000,      107.000000
       -0.273210,        0.006168,        1.000000,      107.000000
       -0.273128,        0.006162,        1.000000,      107.000000
       -0.273039,        0.006156,        1.000000,      107.000000
       -0.272942,        0.006149,        1.000000,      107.000000
       -0.272838,        0.006143,        1.000000,      107.000000
       -0.272730,        0.006136,        1.000000,      107.000000
       -0.272624,        0.006128,        1.000000,      107.000000
       -0.272525,        0.006121,        1.000000,      107.000000
       -0.272432,        0.006114,        1.000000,      107.000000
       -0.272345,        0.006108,        1.000000,      107.000000
       -0.272261,        0.006102,        1.000000,      107.000000
       -0.272179,        0.006096,        1.000000,      107.000000
       -0.272098,        0.006091,        1.000000,      107.000000
       -0.272023,        0.006087,        1.000000,      107.000000
       -0.271957,        0.006084,        1.000000,      107.000000
       -0.271900,        0.006082,        1.000000,      107.000000
       -0.271849,        0.006082,        1.000000,      107.000000
       -0.271802,        0.006084,        1.000000,      107.000000
       -0.271761,        0.006087,        1.000000,      107.000000
       -0.271727,        0.006092,        1.000000,      107.000000
       -0.271699,        0.006099,        1.000000,      107.000000
       -0.271674,        0.006109,        1.000000,      107.000000
       -0.271648,        0.006121,        1.000000,      107.000000
       -0.271621,        0.006136,        1.000000,      107.000000
       -0.271590,        0.006153,        1.000000,      107.000000
       -0.271555,        0.006173,        1.000000,      107.000000
       -0.271516,        0.006196,        1.000000,      107.000000
       -0.271475,        0.006222,        1.000000,      107.000000
       -0.271430,        0.006251,        1.000000,      107.000000
       -0.271377,        0.006283,        1.000000,      107.000000
       -0.271318,        0.006318,        1.000000,      107.000000
       -0.271254,        0.006355,        1.000000,      107.000000
       -0.271187,        0.006394,        1.000000,      107.000000
       -0.271118,        0.006436,        1.000000,      107.000000
       -0.271047,        0.006480,        1.000000,      107.000000
       -0.270976,        0.006526,        1.000000,      107.000000
       -0.270908,        0.006573,        1.000000,      107.000000
       -0.270844,        0.006621,        1.000000,      107.000000
       -0.270786,        0.006671,        1.000000,      107.000000
       -0.270733,        0.006721,        1.000000,      107.000000
       -0.270683,        0.006774,        1.000000,      107.000000
       -0.270636,        0.006829,        1.000000,      107.000000
       -0.270590,        0.006887,        1.000000,      107.000000
       -0.270543,        0.006951,        1.000000,      107.000000
       -0.270496,        0.007019,        1.000000,      107.000000
        0.000331,        0.007362,        2.000000,      107.000000
        0.000369,        0.007268,        2.000000,      107.000000
        0.000407,        0.007176,        2.000000,      107.000000
        0.000445,        0.007085,        2.000000,      107.000000
        0.000483,        0.006995,        2.000000,      107.000000
        0.000522,        0.006907,        2.000000,      107.000000
        0.000560,        0.006821,        2.000000,      107.000000
        0.000598,        0.006735,        2.000000,      107.000000
        0.000636,        0.006652,        2.000000,      107.000000
        0.000674,        0.006570,        2.000000,      107.000000
        0.000711,        0.006489,        2.000000,      107.000000
        0.000749,        0.006410,        2.000000,      107.000000
        0.000787,        0.006333,        2.000000,      107.000000
        0.000824,        0.006257,        2.000000,      107.000000
        0.000862,        0.006183,        2.000000,      107.000000
        0.000899,        0.006110,        2.000000,      107.000000
        0.000937,        0.006040,        2.000000,      107.000000
        0.000975,        0.005970,        2.000000,      107.000000
        0.001014,        0.005903,        2.000000,      107.000000
        0.001053,        0.005837,        2.000000,      107.000000
        0.001093,        0.005773,        2.000000,      107.000000
        0.001133,        0.005711,        2.000000,      107.000000
        0.001173,        0.005651,        2.000000,      107.000000
        0.001214,        0.005592,        2.000000,      107.000000
        0.001256,        0.005535,        2.000000,      107.000000
        0.001298,        0.005480,        2.000000,      107.000000
        0.001341,        0.005427,        2.000000,      107.000000
        0.001384,        0.005376,        2.000000,      107.000000
        0.001428,        0.005326,        2.000000,      107.000000
        0.001472,        0.005278,        2.000000,      107.000000
        0.001517,        0.005232,        2.000000,      107.000000
        0.001562,        0.005188,        2.000000,      107.000000
        0.001608,        0.005146,        2.000000,      107.000000
        0.001654,        0.005106,        2.000000,      107.000000
        0.001700,        0.005067,        2.000000,      107.000000
        0.001746,        0.005031,        2.000000,      107.000000
        0.001791,        0.004996,        2.000000,      107.000000
        0.001837,        0.004964,        2.000000,      107.000000
        0.001882,        0.004933,        2.000000,      107.000000
        0.001927,        0.004904,        2.000000,      107.000000
        0.001972,        0.004877,        2.000000,      107.000000
        0.002016,        0.004852,        2.000000,      107.000000
        0.002060,        0.004829,        2.000000,      107.000000
        0.002104,        0.004808,        2.000000,      107.000000
        0.002147,        0.004789,        2.000000,      107.000000
        0.002190,        0.004772,        2.000000,      107.000000
        0.002232,        0.004757,        2.000000,      107.000000
        0.002274,        0.004744,        2.000000,      107.000000
        0.002314,        0.004733,        2.000000,      107.000000
        0.002354,        0.004724,        2.000000,      107.000000
        0.002394,        0.004717,        2.000000,      107.000000
        0.002433,        0.004712,        2.000000,      107.000000
        0.002471,        0.004709,        2.000000,      107.000000
        0.002510,        0.004709,        2.000000,      107.000000
        0.002547,        0.004710,        2.000000,      107.000000
        0.002584,        0.004713,        2.000000,      107.000000
        0.002621,        0.004718,        2.000000,      107.000000
        0.002657,        0.004725,        2.000000,      107.000000
        0.002694,        0.004735,        2.000000,      107.000000
        0.002729,        0.004746,        2.000000,      107.000000
        0.002765,        0.004759,        2.000000,      107.000000
        0.002800,        0.004774,        2.000000,      107.000000
        0.002834,        0.004791,        2.000000,      107.000000
        0.002869,        0.004811,        2.000000,      107.000000
        0.002903,        0.004832,        2.000000,      107.000000
        0.002937,        0.004855,        2.000000,      107.000000
        0.002971,        0.004880,        2.000000,      107.000000
        0.003005,        0.004907,        2.000000,      107.000000
        0.003039,        0.004936,        2.000000,      107.000000
        0.003074,        0.004967,        2.000000,      107.000000
        0.003109,        0.005000,        2.000000,      107.000000
        0.003144,        0.005035,        2.000000,      107.000000
        0.003179,        0.005072,        2.000000,      107.000000
        0.003215,        0.005110,        2.000000,      107.000000
        0.003251,        0.005151,        2.000000,      107.000000
        0.003287,        0.005193,        2.000000,      107.000000
        0.003323,        0.005238,        2.000000,      107.000000
        0.003360,        0.005284,        2.000000,      107.000000
        0.003398,        0.005332,        2.000000,      107.000000
        0.003436,        0.005381,        2.000000,      107.000000
        0.003474,        0.005433,        2.000000,      107.000000
        0.003512,        0.005486,        2.000000,      107.000000
        0.003551,        0.005542,        2.000000,      107.000000
        0.003590,        0.005599,        2.000000,      107.000000
        0.003629,        0.005657,        2.000000,      107.000000
        0.003668,        0.005718,        2.000000,      107.000000
        0.003707,        0.005780,        2.000000,      107.000000
        0.003745,        0.005844,        2.000000,      107.000000
        0.003784,        0.005910,        2.000000,      107.000000
        0.003822,        0.005978,        2.000000,      107.000000
        0.003860,        0.006047,        2.000000,      107.000000
        0.003898,        0.006118,        2.000000,      107.000000
        0.003935,        0.006190,        2.000000,      107.000000
        0.003973,        0.006265,        2.000000,      107.000000
        0.004010,        0.006340,        2.000000,      107.000000
        0.004046,        0.006418,        2.000000,      107.000000
        0.004083,        0.006497,        2.000000,      107.000000
        0.004119,        0.006578,        2.000000,      107.000000
        0.004156,        0.006660,        2.000000,      107.000000
        0.004192,        0.006744,        2.000000,      107.000000
        0.004229,        0.006829,        2.000000,      107.000000
        0.004265,        0.006916,        2.000000,      107.000000
        0.004302,        0.007004,        2.000000,      107.000000
        0.004338,        0.007094,        2.000000,      107.000000
        0.004375,        0.007185,        2.000000,      107.000000
        0.004411,        0.007277,        2.000000,      107.000000
        0.004448,        0.007371,        2.000000,      107.000000
        0.007631,        0.008681,        3.000000,      107.000000
        0.007498,        0.008578,        3.000000,      107.000000
        0.007365,        0.008477,        3.000000,      107.000000
        0.007231,        0.008377,        3.000000,      107.000000
        0.007098,        0.008279,        3.000000,      107.000000
        0.006965,        0.008183,        3.000000,      107.000000
        0.006832,        0.008088,        3.000000,      107.000000
        0.006699,        0.007995,        3.000000,      107.000000
        0.006566,        0.007904,        3.000000,      107.000000
        0.006432,        0.007814,        3.000000,      107.000000
        0.006298,        0.007727,        3.000000,      107.000000
        0.006164,        0.007641,        3.000000,      107.000000
        0.006029,        0.007557,        3.000000,      107.000000
        0.005894,        0.007475,        3.000000,      107.000000
        0.005758,        0.007395,        3.000000,      107.000000
        0.005623,        0.007317,        3.000000,      107.000000
        0.005487,        0.007240,        3.000000,      107.000000
        0.005351,        0.007166,        3.000000,      107.000000
        0.005215,        0.007093,        3.000000,      107.000000
        0.005079,        0.007022,        3.000000,      107.000000
        0.004943,        0.006953,        3.000000,      107.000000
        0.004807,        0.006886,        3.000000,      107.000000
        0.004671,        0.006821,        3.000000,      107.000000
        0.004535,        0.006758,        3.000000,      107.000000
        0.004400,        0.006697,        3.000000,      107.000000
        0.004265,        0.006637,        3.000000,      107.000000
        0.004130,        0.006580,        3.000000,      107.000000
        0.003995,        0.006524,        3.000000,      107.000000
        0.003861,        0.006471,        3.000000,      107.000000
        0.003727,        0.006419,        3.000000,      107.000000
        0.003593,        0.006370,        3.000000,      107.000000
        0.003460,        0.006323,        3.000000,      107.000000
        0.003327,        0.006277,        3.000000,      107.000000
        0.003195,        0.006234,        3.000000,      107.000000
        0.003063,        0.006193,        3.000000,      107.000000
        0.002932,        0.006153,        3.000000,      107.000000
        0.002801,        0.006116,        3.000000,      107.000000
        0.002671,        0.006081,        3.000000,      107.000000
        0.002542,        0.006048,        3.000000,      107.000000
        0.002413,        0.006017,        3.000000,      107.000000
        0.002284,        0.005989,        3.000000,      107.000000
        0.002156,        0.005962,        3.000000,      107.000000
        0.002029,        0.005938,        3.000000,      107.000000
        0.001902,        0.005915,        3.000000,      107.000000
        0.001776,        0.005895,        3.000000,      107.000000
        0.001651,        0.005877,        3.000000,      107.000000
        0.001527,        0.005861,        3.000000,      107.000000
        0.001403,        0.005848,        3.000000,      107.000000
        0.001280,        0.005836,        3.000000,      107.000000
        0.001157,        0.005827,        3.000000,      107.000000
        0.001035,        0.005819,        3.000000,      107.000000
        0.000912,        0.005814,        3.000000,      107.000000
        0.000789,        0.005811,        3.000000,      107.000000
        0.000666,        0.005810,        3.000000,      107.000000
        0.000542,        0.005812,        3.000000,      107.000000
        0.000418,        0.005815,        3.000000,      107.000000
        0.000294,        0.005821,        3.000000,      107.000000
        0.000169,        0.005829,        3.000000,      107.000000
        0.000044,        0.005839,        3.000000,      107.000000
       -0.000081,        0.005851,        3.000000,      107.000000
       -0.000207,        0.005865,        3.000000,      107.000000
       -0.000334,        0.005882,        3.000000,      107.000000
       -0.000461,        0.005900,        3.000000,      107.000000
       -0.000589,        0.005921,        3.000000,      107.000000
       -0.000717,        0.005944,        3.000000,      107.000000
       -0.000845,        0.005969,        3.000000,      107.000000
       -0.000974,        0.005996,        3.000000,      107.000000
       -0.001104,        0.006025,        3.000000,      107.000000
       -0.001234,        0.006056,        3.000000,      107.000000
       -0.001364,        0.006090,        3.000000,      107.000000
       -0.001494,        0.006125,        3.000000,      107.000000
       -0.001623,        0.006163,        3.000000,      107.000000
       -0.001753,        0.006202,        3.000000,      107.000000
       -0.001884,        0.006244,        3.000000,      107.000000
       -0.002014,        0.006288,        3.000000,      107.000000
       -0.002144,        0.006334,        3.000000,      107.000000
       -0.002274,        0.006382,        3.000000,      107.000000
       -0.002405,        0.006432,        3.000000,      107.000000
       -0.002535,        0.006483,        3.000000,      107.000000
       -0.002665,        0.006537,        3.000000,      107.000000
       -0.002795,        0.006593,        3.000000,      107.000000
       -0.002925,        0.006651,        3.000000,      107.000000
       -0.003054,        0.006711,        3.000000,      107.000000
       -0.003184,        0.006772,        3.000000,      107.000000
       -0.003313,        0.006836,        3.000000,      107.000000
       -0.003442,        0.006902,        3.000000,      107.000000
       -0.003571,        0.006969,        3.000000,      107.000000
       -0.003700,        0.007038,        3.000000,      107.000000
       -0.003828,        0.007109,        3.000000,      107.000000
       -0.003957,        0.007182,        3.000000,      107.000000
       -0.004085,        0.007257,        3.000000,      107.000000
       -0.004212,        0.007334,        3.000000,      107.000000
       -0.004340,        0.007413,        3.000000,      107.000000
       -0.004467,        0.007493,        3.000000,      107.000000
       -0.004594,        0.007575,        3.000000,      107.000000
       -0.004721,        0.007659,        3.000000,      107.000000
       -0.004848,        0.007745,        3.000000,      107.000000
       -0.004976,        0.007833,        3.000000,      107.000000
       -0.005103,        0.007923,        3.000000,      107.000000
       -0.005230,        0.008014,        3.000000,      107.000000
       -0.005358,        0.008107,        3.000000,      107.000000
       -0.005486,        0.008202,        3.000000,      107.000000
       -0.005614,        0.008299,        3.000000,      107.000000
       -0.005742,        0.008397,        3.000000,      107.000000
       -0.005871,        0.008497,        3.000000,      107.000000
       -0.005999,        0.008599,        3.000000,      107.000000
       -0.006127,        0.008701,        3.000000,      107.000000
       -0.002755,        0.004850,        4.000000,      107.000000
       -0.002595,        0.004853,        4.000000,      107.000000
       -0.002434,        0.004856,        4.000000,      107.000000
       -0.002276,        0.004859,        4.000000,      107.000000
       -0.002121,        0.004862,        4.000000,      107.000000
       -0.001975,        0.004866,        4.000000,      107.000000
       -0.001840,        0.004870,        4.000000,      107.000000
       -0.001718,        0.004874,        4.000000,      107.000000
       -0.001611,        0.004878,        4.000000,      107.000000
       -0.001519,        0.004882,        4.000000,      107.000000
       -0.001441,        0.004887,        4.000000,      107.000000
       -0.001375,        0.004891,        4.000000,      107.000000
       -0.001319,        0.004896,        4.000000,      107.000000
       -0.001271,        0.004901,        4.000000,      107.000000
       -0.001230,        0.004905,        4.000000,      107.000000
