# cfgfile = res//lambda/Shapes_garpos.shapes_L-01.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
39,S01,L01,M11,3.3167233,1.7131108436236782e-08,41.1469000552068,-1.1144515082992662e-05,False,1390,39.00498,498.47629,0.0,-2.54,-1.94,-1.05,1393.3167233,39.00498,498.47629,0.0,-1.55,2.37,-2.66,-0.016465948360323314,2.4864587400094146e-05,0.0004350991474614019,-0.0001417943495809243,-0.0002530070897169512,-0.016527389284521396,5.1650700938488114e-09
40,S01,L01,M12,3.6845451,-2.0230591265482893e-08,47.41757352568641,-1.0661896656115603e-05,False,1390,39.00498,498.47629,0.0,-2.54,-1.94,-1.05,1393.6845451,39.00498,498.47629,0.0,0.08,0.81,-2.89,-0.01646594524577631,2.486596612057527e-05,0.0004350943232197314,-0.0001417885951179926,-0.0002530059206070639,-0.01581166297812938,-5.490661814100406e-09
41,S01,L01,M13,3.1358844,-2.0855328227970592e-09,37.28888535759799,-1.1062559395112099e-05,False,1390,39.00498,498.47629,0.0,-2.54,-1.94,-1.05,1393.1358844,39.00498,498.47629,0.0,0.07,-1.77,0.3,-0.016465949891588026,2.486390955457812e-05,0.000435101519291364,-0.00014179717879177732,-0.00025300766459435814,-0.016405848459497087,-6.65054122883646e-10
42,S01,L01,M11,3.3140895,-1.4271719633785498e-08,41.09477736637754,-1.1143395991137228e-05,False,1420,41.99854,498.233,0.0,2.93,-0.57,0.42,1423.3140895,41.99854,498.233,0.0,-1.15,-1.23,-1.43,-0.016465440369508144,2.508947840748692e-05,0.00043431223784197806,-0.00014085635545965023,-0.0002528178315392431,-0.016525729663927576,-4.306377199281286e-09
43,S01,L01,M12,3.6851072,-3.917001013398405e-08,47.42562691287819,-1.0662329560574493e-05,False,1420,41.99854,498.233,0.0,2.93,-0.57,0.42,1423.6851072,41.99854,498.233,0.0,0.34,1.0,-1.48,-0.016465437228384852,2.5090869115853117e-05,0.00043430737165992006,-0.0001408505603212905,-0.0002528166731114661,-0.015812304978293747,-1.0629272850781746e-08
44,S01,L01,M13,3.1380168,4.442919831329737e-08,37.33993361325943,-1.1063054798419854e-05,False,1420,41.99854,498.233,0.0,2.93,-0.57,0.42,1423.1380168,41.99854,498.233,0.0,-0.02,4.94,-1.67,-0.0164654418601828,2.508881842325499e-05,0.00043431454717124895,-0.00014085910568370345,-0.0002528183813870616,-0.016406583145866044,1.415836853313479e-08
45,S01,L01,M11,3.3114599,1.4331347915882339e-08,41.042523059058595,-1.1142283249159495e-05,False,1450,44.99059,497.97173,0.0,1.12,-3.11,2.86,1453.3114599,44.99059,497.97173,0.0,0.61,-1.19,-1.09,-0.016464932429221847,2.531437093246097e-05,0.0004335253256249357,-0.00013991994774964793,-0.00025263214369715,-0.016524079460244215,4.327803615478132e-09
46,S01,L01,M12,3.6856222,-8.384035000035248e-09,47.43295823042587,-1.0662762593505923e-05,False,1450,44.99059,497.97173,0.0,1.12,-3.11,2.86,1453.6856222,44.99059,497.97173,0.0,-0.98,0.79,0.14,-0.016464929261568187,2.5315773438287107e-05,0.00043352041819349325,-0.00013991411401651478,-0.0002526309993160622,-0.015812947168983738,-2.2747950190193933e-09
47,S01,L01,M13,3.1401936,1.9986841000988224e-08,37.39202007877722,-1.1063556168953511e-05,False,1450,44.99059,497.97173,0.0,1.12,-3.11,2.86,1453.1401936,44.99059,497.97173,0.0,3.38,0.61,-1.32,-0.01646493387915928,2.531372896008062e-05,0.0004335275719155651,-0.00013992261808470146,-0.0002526326676226933,-0.016407326681670324,6.364843541106779e-09
48,S01,L01,M11,3.3088135,2.0414536279097544e-08,40.989826514837375,-1.1141177040754057e-05,False,1480,47.98101,497.6925,0.0,-2.63,-0.05,-2.63,1483.3088135,47.98101,497.6925,0.0,1.58,1.59,3.29,-0.01646442447615578,2.5539265118042883e-05,0.00043273841425258515,-0.000138985306599924,-0.0002524504830147153,-0.01652243894589161,6.169745270234728e-09
49,S01,L01,M12,3.6861986,-1.0707719910498907e-09,47.44118588454532,-1.066319517659781e-05,False,1480,47.98101,497.6925,0.0,-2.63,-0.05,-2.63,1483.6861986,47.98101,497.6925,0.0,-2.57,0.91,-3.33,-0.016464421280912446,2.5540679715800137e-05,0.00043273346456671364,-0.0001389794343638826,-0.0002524493557205641,-0.015813588692558726,-2.9048136118703383e-10
50,S01,L01,M13,3.1423824,1.6186029358006323e-08,37.44422668545005,-1.1064063684038225e-05,False,1480,47.98101,497.6925,0.0,-2.63,-0.05,-2.63,1483.1423824,47.98101,497.6925,0.0,2.82,-2.65,2.17,-0.01646442588529197,2.5538641264589517e-05,0.0004327405971197593,-0.00013898789637117903,-0.0002524509802774996,-0.0164080793298843,5.150878334969633e-09
51,S01,L01,M11,3.3061623,-1.719161564137991e-08,40.936948779768784,-1.1140077548892114e-05,False,1510,50.9697,497.39531,0.0,0.29,-0.31,0.56,1513.3061623,50.9697,497.39531,0.0,-0.63,-2.06,0.13,-0.0164639164467249,2.576416122964935e-05,0.00043195150673898364,-0.00013805261164976198,-0.00025227330621463494,-0.016520808392217253,-5.199870478644897e-09
52,S01,L01,M12,3.6866971,-3.39968336053683e-08,47.44833334020959,-1.066362672976823e-05,False,1510,50.9697,497.39531,0.0,0.29,-0.31,0.56,1513.6866971,50.9697,497.39531,0.0,-0.09,0.39,-1.9,-0.01646391322410333,2.5765587646783036e-05,0.00043194651577830304,-0.00013804670338774162,-0.0002522721995778927,-0.01581422868875339,-9.221488184163462e-09
53,S01,L01,M13,3.144533,3.616960392679728e-08,37.495357214238595,-1.1064577520750894e-05,False,1510,50.9697,497.39531,0.0,0.29,-0.31,0.56,1513.144533,50.9697,497.39531,0.0,-0.11,4.63,1.79,-0.016463917815505182,2.576355536997206e-05,0.00043195362661140296,-0.00013805512119071682,-0.0002522737763710111,-0.016408841353114177,1.1502376801031389e-08
54,S01,L01,M11,3.3035037,-1.0833938335158448e-08,40.88372595958347,-1.1138984956716945e-05,False,1540,53.95655,497.08017,0.0,-0.88,0.17,-2.52,1543.3035037,53.95655,497.08017,0.0,-1.51,0.16,0.44,-0.016463408277466493,2.5989059478562624e-05,0.00043116460628760486,-0.00013712204276360493,-0.0002521010700637103,-0.016519188070823837,-3.2795296478482783e-09
55,S01,L01,M12,3.6872063,-1.9492471548387846e-08,47.455588680909585,-1.0664056674361354e-05,False,1540,53.95655,497.08017,0.0,-0.88,0.17,-2.52,1543.6872063,53.95655,497.08017,0.0,3.29,-0.28,-1.9,-0.016463405026895146,2.59904977847488e-05,0.00043115957383488664,-0.00013711609955937136,-0.00025209998745191064,-0.015814866299417325,-5.286515003533054e-09
56,S01,L01,M13,3.1467734,-5.020893639510671e-09,37.54857680251499,-1.1065097857489515e-05,False,1540,53.95655,497.08017,0.0,-0.88,0.17,-2.52,1543.1467734,53.95655,497.08017,0.0,-4.02,-0.75,0.49,-0.016463409605216278,2.5988471976443472e-05,0.0004311666618841797,-0.00013712447042736525,-0.0002521015124037025,-0.01640961301592536,-1.595568843715256e-09
57,S01,L01,M11,3.3008714,4.543542007745019e-09,40.830876772774445,-1.1137899446590387e-05,False,1570,56.94145,496.74709,0.0,3.56,1.95,1.35,1573.3008714,56.94145,496.74709,0.0,1.16,1.05,-2.5,-0.01646289990461083,2.621396021187836e-05,0.0004303777156267354,-0.00013619377924565198,-0.00025193423122872024,-0.016517578252155163,1.376467440028506e-09
58,S01,L01,M12,3.6877064,-2.0020375872683722e-08,47.46272390309764,-1.0664484430896606e-05,False,1570,56.94145,496.74709,0.0,3.56,1.95,1.35,1573.6877064,56.94145,496.74709,0.0,3.39,0.8,1.04,-0.01646289662596229,2.6215410275885238e-05,0.00043037264216832366,-0.00013618780304164277,-0.00025193317623267236,-0.015815500665177028,-5.428950622388129e-09
59,S01,L01,M13,3.1489424,4.996614227263984e-09,37.59989136749559,-1.106562487023865e-05,False,1570,56.94145,496.74709,0.0,3.56,1.95,1.35,1573.1489424,56.94145,496.74709,0.0,0.01,0.25,2.32,-0.016462901192290425,2.621339070083399e-05,0.0004303797082224636,-0.00013619612645020756,-0.0002519346457110187,-0.016410394579304117,1.5867595015706115e-09
60,S01,L01,M11,3.2982547,-4.6815629798640605e-09,40.77823215556759,-1.113682120161487e-05,False,1600,59.9243,496.39609,0.0,1.97,2.57,1.05,1603.2982547,59.9243,496.39609,0.0,1.1,0.13,1.15,-0.016462391264763693,2.6438863610441562e-05,0.00042959083806637084,-0.0001352680010890638,-0.0002517732465062847,-0.016515979207753342,-1.4194061481731524e-09
61,S01,L01,M12,3.6881971,-1.0519249207666892e-08,47.46971380398924,-1.0664909419928067e-05,False,1600,59.9243,496.39609,0.0,1.97,2.57,1.05,1603.6881971,59.9243,496.39609,0.0,-4.19,1.38,-0.74,-0.016462387957811908,2.644032534045917e-05,0.00042958572395126673,-0.00013526199368972227,-0.0002517722227507236,-0.015816130926710373,-2.8521385808666366e-09
62,S01,L01,M13,3.1511725,-1.298921270854653e-09,37.6525437950682,-1.1066158737243805e-05,False,1600,59.9243,496.39609,0.0,1.97,2.57,1.05,1603.1511725,59.9243,496.39609,0.0,0.92,0.04,0.54,-0.016462392512103526,2.643831226143437e-05,0.00042959276705674827,-0.0001352702670751363,-0.0002517736327950882,-0.016411186307589705,-4.122025221153791e-10
63,S01,L01,M11,3.2956219,1.9770282952166844e-08,40.725080673055885,-1.1135750408062609e-05,False,1630,62.90499,496.02718,0.0,0.68,-3.6,2.42,1633.2956219,62.90499,496.02718,0.0,-2.63,2.16,0.98,-0.016461882293606435,2.6663769801420998e-05,0.0004288039772431619,-0.00013434489065204403,-0.00025161858362075107,-0.0165143912138613,5.9989535561300045e-09
64,S01,L01,M12,3.6886072,1.2255476136368477e-08,47.475540387336935,-1.0665331049124388e-05,False,1630,62.90499,496.02718,0.0,0.68,-3.6,2.42,1633.6886072,62.90499,496.02718,0.0,0.85,1.57,1.59,-0.016461878958425852,2.6665242957865262e-05,0.00042879882334121485,-0.00013433885454270132,-0.0002516175951496252,-0.015816756205586074,3.3225213136311993e-09
65,S01,L01,M13,3.1534351,4.277919535399311e-08,37.70574571497076,-1.106669964221777e-05,False,1630,62.90499,496.02718,0.0,0.68,-3.6,2.42,1633.1534351,62.90499,496.02718,0.0,1.81,1.88,-3.45,-0.016461883500306595,2.6663236795644777e-05,0.0004288058419877384,-0.0001343470746501908,-0.0002516189414068481,-0.0164119884732294,1.3565903206336216e-08
66,S01,L01,M11,3.2929279,4.74493715027081e-08,40.6705404521519,-1.1134687266052144e-05,False,1660,65.88341,495.64037,0.0,0.32,-0.04,-3.26,1663.2929279,65.88341,495.64037,0.0,-2.19,4.07,-2.82,-0.016461372921689088,2.688867897874891e-05,0.00042801713722142947,-0.00013342464023454777,-0.00025147076211771556,-0.016512814567256145,1.4409477888666089e-08
67,S01,L01,M12,3.6891055,2.0010100264959924e-08,47.4826343268532,-1.0665748670007096e-05,False,1660,65.88341,495.64037,0.0,0.32,-0.04,-3.26,1663.6891055,65.88341,495.64037,0.0,1.01,1.12,-3.56,-0.016461369556501647,2.6890164124609047e-05,0.00042801194159866965,-0.00013341857469365638,-0.0002514698127761979,-0.01581737554010628,5.424106330753631e-09
68,S01,L01,M13,3.1557064,2.4317962723133392e-08,37.7591057334939,-1.1067247801755443e-05,False,1660,65.88341,495.64037,0.0,0.32,-0.04,-3.26,1663.1557064,65.88341,495.64037,0.0,0.94,-1.83,-3.34,-0.016461374087257723,2.6888164578403298e-05,0.00042801893679635106,-0.0001334267411792545,-0.0002514710910856483,-0.016412801397434867,7.706028259946152e-09
