time,iso_string,NDP1-1,NDP1-2,NDP1-3
741009607.0,2023-06-26T00:00:07.000,-2.1466750944165724,-2.422450551053945,-2.319475010459371
741009627.0,2023-06-26T00:00:27.000,-1.5720384485828909,-3.9386141985842116,-2.9741234192748323
741009647.0,2023-06-26T00:00:47.000,-0.37930992700108135,-2.1888244485568364,-2.8211111479214956
741009667.0,2023-06-26T00:01:07.000,-1.4823998146673567,-3.251377697444102,-2.616710607028505
741009687.0,2023-06-26T00:01:27.000,-0.9336935744230779,-2.581120875533305,-3.7008601377452877
741009707.0,2023-06-26T00:01:47.000,-1.893434996225185,-2.387705591777589,-1.5760997890135187
741009727.0,2023-06-26T00:02:07.000,-0.7940281939622373,-2.5139052677869422,-2.943217210515936
741009747.0,2023-06-26T00:02:27.000,-1.514274505853841,-3.3588208463553038,-3.0992854240352585
741009767.0,2023-06-26T00:02:47.000,-1.5633906953360643,-2.340582873350261,-3.2469090718412197
741009787.0,2023-06-26T00:03:07.000,-1.358930282202575,-1.1630065849699278,-2.3715288276826563
741009807.0,2023-06-26T00:03:27.000,-2.5729987391698295,-2.5582425185577407,-2.9443126096539984
741009827.0,2023-06-26T00:03:47.000,-0.7638936363796311,-2.6104540946203514,-1.690963275402524
741009847.0,2023-06-26T00:04:07.000,-1.2147256941319462,-1.67097359585755,-2.9640280898357574
741009867.0,2023-06-26T00:04:27.000,-0.7163232817575249,-2.24657789438254,-3.009427764821826
741009887.0,2023-06-26T00:04:47.000,-0.4741397735097408,-4.128486361609784,-1.6246504195627232
741009907.0,2023-06-26T00:05:07.000,-1.2226461271414024,-1.0143641353876909,-2.8263860617272485
741009927.0,2023-06-26T00:05:27.000,-1.3870500996104873,-1.529374880337997,-2.3391909181325055
741009947.0,2023-06-26T00:05:47.000,-2.214897268526528,-1.6634670340187618,-1.9822624050536142
741009967.0,2023-06-26T00:06:07.000,-0.6381100291830144,-2.7508693808520057,-1.8330518988030065
741009987.0,2023-06-26T00:06:27.000,-1.0433019432376511,-3.2987414341434373,-1.5643554877153854
741010007.0,2023-06-26T00:06:47.000,-1.325824449327495,-1.9123434612855483,-2.3143153080273926
741010027.0,2023-06-26T00:07:07.000,-1.421376025578791,-1.652844048527502,-3.1168814727200456
741010047.0,2023-06-26T00:07:27.000,0.11069733513169311,-0.7928331243189923,-2.2140300874662344
741010067.0,2023-06-26T00:07:47.000,-0.7748965100251581,-1.0086520864538429,-3.635340093921524
741010087.0,2023-06-26T00:08:07.000,0.5408352654390214,-0.7946873023634282,-2.3389801592221815
741010107.0,2023-06-26T00:08:27.000,-0.40146075896974054,-2.4207021610545,-2.0816082436092564
741010127.0,2023-06-26T00:08:47.000,-0.03235337304730024,-3.7765996748539976,-1.3874191578278072
741010147.0,2023-06-26T00:09:07.000,-0.6677660162490717,-1.3192842082787593,-2.2747255179478287
741010167.0,2023-06-26T00:09:27.000,-1.0909433316053097,-2.953372642178209,-1.7077428097977965
741010187.0,2023-06-26T00:09:47.000,0.5345201861128857,-1.275536021638768,-2.0990335151682693
741010207.0,2023-06-26T00:10:07.000,1.0969022355089564,-1.4342918069232269,-0.4008745618122589
741010227.0,2023-06-26T00:10:27.000,-0.23074577492065984,-2.27731582791435,-1.9002507209431307
741010247.0,2023-06-26T00:10:47.000,-0.6344915321143674,-0.7354880499299554,-3.7192417530418354
741010267.0,2023-06-26T00:11:07.000,-1.0630746138384772,-2.1454893131434005,-1.616266933324173
741010287.0,2023-06-26T00:11:27.000,-0.8913169652680075,-2.6571432056643474,-1.5928119675878705
741010307.0,2023-06-26T00:11:47.000,0.8030660560542913,-1.9085969877874476,-1.3628419272437853
