time,iso_string,NDP1-1,NDP1-2,NDP1-3
741009607.0,2023-06-26T00:00:07.000,-0.8418406279409041,-0.519126273834658,-0.8952901174752448
741009627.0,2023-06-26T00:00:27.000,0.5142788173317925,-1.0805870553354247,0.9240264553511679
741009647.0,2023-06-26T00:00:47.000,-0.5804173612067309,-0.4926872463006937,-0.05592941623167036
741009667.0,2023-06-26T00:01:07.000,0.19996248120657256,0.3594467220202624,0.08267435306352766
741009687.0,2023-06-26T00:01:27.000,-1.2042205222329017,0.8695320498630643,-1.0370223979871973
741009707.0,2023-06-26T00:01:47.000,0.44422575651292817,0.660504366867265,-0.7557824039605698
741009727.0,2023-06-26T00:02:07.000,0.8298392256356202,1.7463251078875253,-1.036917399344084
741009747.0,2023-06-26T00:02:27.000,-1.1456155620481745,1.3409828558907932,-0.12564484542787469
741009767.0,2023-06-26T00:02:47.000,0.7469419250116793,-1.5713152335616876,0.3844495723437369
741009787.0,2023-06-26T00:03:07.000,0.6712938123043521,-0.21187583401083288,-1.3278535673677538
741009807.0,2023-06-26T00:03:27.000,1.3656228185943142,1.1878058960079763,0.8182439631188032
741009827.0,2023-06-26T00:03:47.000,0.8579365740168932,0.6282732807338931,0.14345084710098988
741009847.0,2023-06-26T00:04:07.000,0.7620737618951878,-0.8098699541325693,-0.9815275131330736
741009867.0,2023-06-26T00:04:27.000,0.7866501238407153,1.7211499687141973,0.3537108155371449
741009887.0,2023-06-26T00:04:47.000,0.4924376377002382,-0.9066798502987972,-0.008034337628526345
741009907.0,2023-06-26T00:05:07.000,0.8911703278990935,-1.338721496657591,-0.08961923100292424
741009927.0,2023-06-26T00:05:27.000,0.8817617281997592,0.39305350367779823,1.3145582647422493
741009947.0,2023-06-26T00:05:47.000,0.002832082168779948,-0.10851207216111547,-1.9564482000133943
741009967.0,2023-06-26T00:06:07.000,-0.8274209780001485,-1.0550973006284714,-0.9663825300321172
741009987.0,2023-06-26T00:06:27.000,-1.6216160107385136,-0.7385800739001525,-0.0024140337728795203
741010007.0,2023-06-26T00:06:47.000,0.8944923585829656,-0.5582659827085834,-0.39676619852935247
741010027.0,2023-06-26T00:07:07.000,-0.09053515257484435,0.574347630688532,0.13711010566908044
741010047.0,2023-06-26T00:07:27.000,0.020088588759126225,-1.0654553132094513,-0.4303467793786986
741010067.0,2023-06-26T00:07:47.000,-1.4843665048114296,0.2940693001107775,0.14873517018010318
741010087.0,2023-06-26T00:08:07.000,2.0141526347439154,0.029320923022879697,2.2158511455705465
741010107.0,2023-06-26T00:08:27.000,-0.6307046373832392,-0.9787096705071718,-0.7669409180399711
741010127.0,2023-06-26T00:08:47.000,-0.07455844478476692,-0.45481723454088296,0.5944224225840067
741010147.0,2023-06-26T00:09:07.000,0.030568160569455216,-0.1267212228484027,-0.5916765303703997
741010167.0,2023-06-26T00:09:27.000,-1.6116599926618846,-0.3129815878466502,0.03828085218815502
741010187.0,2023-06-26T00:09:47.000,0.6347395652750443,1.4171860730938235,-0.28097907847079995
741010207.0,2023-06-26T00:10:07.000,-1.0350607871800754,0.24714843381845597,-1.3057757115908508
741010227.0,2023-06-26T00:10:27.000,0.1223080716039604,-2.120743212608023,0.2330656812876697
741010247.0,2023-06-26T00:10:47.000,0.1442987656030681,0.4408800164945603,-0.24016691342332308
741010267.0,2023-06-26T00:11:07.000,-0.4783911949579611,0.5280961449805055,0.5301130998169867
741010287.0,2023-06-26T00:11:27.000,-0.43791583579366744,-0.3251051880037714,0.077774254636509
741010307.0,2023-06-26T00:11:47.000,-0.4280612099449854,0.5301128925494503,-0.23059330661601152
741010327.0,2023-06-26T00:12:07.000,0.030357093172561633,-0.0904332641438188,-0.31026042391912867
741010347.0,2023-06-26T00:12:27.000,0.21576303923520612,0.09742737523410483,-1.3134254130298118
741010367.0,2023-06-26T00:12:47.000,-0.40752348569039754,0.4112389269783634,-0.933350121090637
741010387.0,2023-06-26T00:13:07.000,1.8819795302160713,-0.7340599746052945,-0.7665804829914968
741010407.0,2023-06-26T00:13:27.000,0.6452559072056552,-1.3705752988202313,-0.4402181706164576
741010427.0,2023-06-26T00:13:47.000,0.8931824276858791,0.14325411503701702,-0.04845132931530216
741010447.0,2023-06-26T00:14:07.000,-0.6173518220298213,0.1876004082079774,-0.6198294996262455
741010467.0,2023-06-26T00:14:27.000,0.6607149674375812,-0.17119918179764326,-0.35587407913872937
741010487.0,2023-06-26T00:14:47.000,-0.7157711593763771,-0.657087760769226,0.14515989590346834
741010507.0,2023-06-26T00:15:07.000,-0.46575448557906185,0.40207035560957394,0.15873657924769802
741010527.0,2023-06-26T00:15:27.000,-0.30774287881341067,0.6711379507140514,0.20882257569798668
741010547.0,2023-06-26T00:15:47.000,0.6406336171882465,-0.04502570926101512,0.34230176583216476
741010567.0,2023-06-26T00:16:07.000,-0.3593292544179505,1.3169162204063056,0.31654572203443365
741010587.0,2023-06-26T00:16:27.000,-0.009489694330344633,0.16680815941860772,-0.76908938760889
741010607.0,2023-06-26T00:16:47.000,0.341890261068567,0.34704566593823927,-1.0221877500771193
741010627.0,2023-06-26T00:17:07.000,0.2831164394256902,0.3355615191047434,-0.21993186591906522
741010647.0,2023-06-26T00:17:27.000,-1.0250062644323599,0.36708598311063767,0.521914877082974
741010667.0,2023-06-26T00:17:47.000,0.4236785633993101,-0.6783394786213925,0.34643664010847175
741010687.0,2023-06-26T00:18:07.000,-1.1580022743706841,0.6588778870164624,0.6937771134918336
741010707.0,2023-06-26T00:18:27.000,-0.2928618286879292,-0.2128748740615194,-1.0143655005956376
741010727.0,2023-06-26T00:18:47.000,-0.5590578815217739,-0.29298097454777405,-0.40888013128626
741010747.0,2023-06-26T00:19:07.000,0.196054460332995,1.109111442287869,-0.0690335053787905
741010767.0,2023-06-26T00:19:27.000,0.4160359476590436,0.25957531903930686,0.07360775992060198
741010787.0,2023-06-26T00:19:47.000,-0.1574854515462576,0.30149567948889455,1.2275569007291764
741010807.0,2023-06-26T00:20:07.000,-0.6344270853331224,-1.5040206171823556,-0.8562930478017705
741010827.0,2023-06-26T00:20:27.000,-0.5093146502210821,0.12009885502761719,0.5929322357101086
741010847.0,2023-06-26T00:20:47.000,-0.49658893763737666,-0.2852253394136639,-0.5897508414620667
741010867.0,2023-06-26T00:21:07.000,1.3369790726192043,-0.6079877308273751,0.3650140413258285
741010887.0,2023-06-26T00:21:27.000,-0.09414974330157477,0.7083814381414477,-1.0322068216161995
741010907.0,2023-06-26T00:21:47.000,1.2301796225022699,-0.07999722364537831,0.38174711598504274
741010927.0,2023-06-26T00:22:07.000,0.38188358855162363,-0.8829343447036564,-0.10446922257267843
741010947.0,2023-06-26T00:22:27.000,0.6478329106829328,0.5010297627783267,0.7576589804214606
741010967.0,2023-06-26T00:22:47.000,0.9108814519320774,0.10455392075447989,-0.5776591425199484
741010987.0,2023-06-26T00:23:07.000,0.5845333918896856,0.4699958623288758,-0.4977151348062314
741011007.0,2023-06-26T00:23:27.000,1.1290397217811332,0.20373199847156798,-0.0917471446815199
741011027.0,2023-06-26T00:23:47.000,0.589488539315397,0.2551197720745968,0.5431151922530297
741011047.0,2023-06-26T00:24:07.000,-0.41642577323086627,0.15099111677630006,-0.09603421667891965
741011067.0,2023-06-26T00:24:27.000,1.1561054416797667,-1.0813311839608097,-1.6346746417150726
741011087.0,2023-06-26T00:24:47.000,0.25192279978769605,-1.3375976795848565,-0.6707835537689277
741011107.0,2023-06-26T00:25:07.000,1.0022392906594568,1.1189807597511425,-0.4782202925324164
741011127.0,2023-06-26T00:25:27.000,0.07747459820350855,1.446924791714821,0.18124729077584334
741011147.0,2023-06-26T00:25:47.000,0.03556501926293976,1.5595499033183025,0.46016805742565836
741011167.0,2023-06-26T00:26:07.000,-0.20761821362125232,0.618394503604236,0.09795420431446544
741011187.0,2023-06-26T00:26:27.000,1.290611587434487,0.7099863475468204,0.5853560774760069
741011207.0,2023-06-26T00:26:47.000,-0.8192909523807579,-0.8392362435327705,-0.25239291763234917
741011227.0,2023-06-26T00:27:07.000,-1.184332769821328,-1.5264112876001157,-0.7730966844365916
741011247.0,2023-06-26T00:27:27.000,-2.14801913273055,-0.4982517680773846,0.9258561633029849
741011267.0,2023-06-26T00:27:47.000,0.2394237018310541,-0.9094124182373875,0.5050691567975996
741011287.0,2023-06-26T00:28:07.000,1.3631810628300656,-0.7434458110133768,-0.15388251209946802
741011307.0,2023-06-26T00:28:27.000,0.3846616204228326,1.3700347886169695,0.35815088348378765
741011327.0,2023-06-26T00:28:47.000,0.7643302805004915,0.9326413369925568,-0.4390835844914065
741011347.0,2023-06-26T00:29:07.000,-0.0737105586567921,-0.3399639986523262,0.2630572179418422
741011367.0,2023-06-26T00:29:27.000,0.2226931231752438,0.821362621916677,0.5543164225629837
741011387.0,2023-06-26T00:29:47.000,-1.0058683474145624,1.222897158303926,0.5963849311729774
741011407.0,2023-06-26T00:30:07.000,-0.2414497494607204,0.36141709145454115,0.8797742034216682
741011427.0,2023-06-26T00:30:27.000,0.8653984482021038,-0.15327231260853225,-0.3088764590764015
741011447.0,2023-06-26T00:30:47.000,0.2506236040700216,0.1491668649267197,0.8371417404617887
741011467.0,2023-06-26T00:31:07.000,-1.0241461683713204,1.3630410272136295,1.6190488413614368
741011487.0,2023-06-26T00:31:27.000,-1.2899320661285962,-0.6564207573500624,0.7975766690426767
741011507.0,2023-06-26T00:31:47.000,0.5570922419040336,-0.8593338464479849,0.04490000165002783
741011527.0,2023-06-26T00:32:07.000,-0.01701860219416318,0.44804603813730637,0.06199699187359187
741011547.0,2023-06-26T00:32:27.000,0.4539651857093929,0.7521119376630025,-0.8201253412054577
741011567.0,2023-06-26T00:32:47.000,-0.19620237151629638,-1.2151201894683439,-0.8873425800137724
741011587.0,2023-06-26T00:33:07.000,-0.14248706557973279,-0.8095500794391697,-0.36736191328934353
741011607.0,2023-06-26T00:33:27.000,0.6147865744821068,-0.11605863007302375,0.3731460502254258
741011627.0,2023-06-26T00:33:47.000,1.4371050968908783,-1.2892231627592565,0.517433885804941
741011647.0,2023-06-26T00:34:07.000,-0.5835685764288279,0.038962206627690676,0.8200373721733989
741011667.0,2023-06-26T00:34:27.000,0.500022952043544,1.9399721256085911,0.8675049862461037
741011687.0,2023-06-26T00:34:47.000,0.08115769726257938,-0.3136195273811815,1.003347983596914
741011707.0,2023-06-26T00:35:07.000,-0.6765198878766476,0.949799219740477,-0.1076081018624997
741011727.0,2023-06-26T00:35:27.000,-0.15630632601570937,1.3455385007521414,0.11471071655888565
741011747.0,2023-06-26T00:35:47.000,-0.664450279364015,0.8211893377629842,-0.3160475564256693
741011767.0,2023-06-26T00:36:07.000,0.42566321574177834,-0.6140542155752549,0.2284943027786035
741011787.0,2023-06-26T00:36:27.000,0.11332991988188823,-0.4962034556577066,1.7594922541941393
741011807.0,2023-06-26T00:36:47.000,0.40405238814766875,0.2875590232265246,-0.8242558386495347
741011827.0,2023-06-26T00:37:07.000,0.5125802248651112,1.6960956457312548,0.753382368323674
741011847.0,2023-06-26T00:37:27.000,-0.5195470936469881,-0.11023635121398812,-0.35800334706737047
741011867.0,2023-06-26T00:37:47.000,0.13704348139631506,-0.38490148924763545,-0.17086749422023928
741011887.0,2023-06-26T00:38:07.000,0.7179375538401978,0.07379523205841565,-0.6093614326796448
741011907.0,2023-06-26T00:38:27.000,0.37134693756657455,0.4908996519947806,0.22570646651676185
741011927.0,2023-06-26T00:38:47.000,0.4710270675833961,0.8773941837736388,-1.1964645997619705
741011947.0,2023-06-26T00:39:07.000,-0.021871478828039415,1.0623558040268044,0.7672915279144377
741011967.0,2023-06-26T00:39:27.000,0.9330478596747405,-0.31270153123541533,0.07440187782536967
741011987.0,2023-06-26T00:39:47.000,0.28282969349868736,0.15451557157097895,-0.02625375553622078
741012007.0,2023-06-26T00:40:07.000,0.8242490426191296,-1.3172332418154298,0.38250523861638186
741012027.0,2023-06-26T00:40:27.000,0.2921871467442827,0.9530157841219911,-0.4112815566115202
741012047.0,2023-06-26T00:40:47.000,-1.1059614895558845,0.3118022530168574,0.6776395480745379
741012067.0,2023-06-26T00:41:07.000,-0.11027959262444043,0.4838702026055408,-0.13522789468201069
741012087.0,2023-06-26T00:41:27.000,0.7219547029202467,-1.534524168000928,-0.6094123713662469
741012107.0,2023-06-26T00:41:47.000,-0.05858130510683068,-1.2031034656190265,-0.4125939709553883
741012127.0,2023-06-26T00:42:07.000,-1.0888240719375553,-0.034509764013090916,0.11069045646738829
741012147.0,2023-06-26T00:42:27.000,-0.32763611500508105,-0.3212076373215744,0.8032372271982169
741012167.0,2023-06-26T00:42:47.000,0.5045884359677899,-1.5170041773426846,0.3186188730852635
741012187.0,2023-06-26T00:43:07.000,0.6696913651960124,0.4638121781308513,0.47222915917632946
741012207.0,2023-06-26T00:43:27.000,0.28543740784314764,0.676378182362658,-0.7252254497602806
741012227.0,2023-06-26T00:43:47.000,-0.48932100568110926,-1.655168231440296,0.9719028575605471
741012247.0,2023-06-26T00:44:07.000,-0.26990084840416984,-0.02255982687326963,-0.22250053339778475
741012267.0,2023-06-26T00:44:27.000,0.5687750708749384,0.6138616208017922,0.48150267476509967
741012287.0,2023-06-26T00:44:47.000,0.6432046783855228,0.15689810247687674,-0.3102982893965489
741012307.0,2023-06-26T00:45:07.000,-0.10779206174316158,0.49928748682148694,1.0192072827042153
741012327.0,2023-06-26T00:45:27.000,-0.6909064742655069,0.8016109238062619,0.8708516452959891
741012347.0,2023-06-26T00:45:47.000,0.4907034943379962,-1.1467504984596921,0.6863342530638583
741012367.0,2023-06-26T00:46:07.000,0.383066536790988,-0.2553823451711956,-0.207604980206888
741012387.0,2023-06-26T00:46:27.000,1.3966883578686584,-0.8629525256376169,-0.48874698388434723
741012407.0,2023-06-26T00:46:47.000,0.2581165647219663,0.16409611699463866,-0.06153102577455272
741012427.0,2023-06-26T00:47:07.000,-0.3195604970973598,0.9102347662937049,-0.06896577362525136
741012447.0,2023-06-26T00:47:27.000,-0.6217034731026416,0.16253958559087067,-1.3652645902140215
741012467.0,2023-06-26T00:47:47.000,0.19966207364108257,-0.18515583649625356,1.517792802041562
741012487.0,2023-06-26T00:48:07.000,0.5422181182046515,-0.9783712439204173,0.6160250391129551
741012507.0,2023-06-26T00:48:27.000,0.422868413352262,-1.3264103677745887,1.1620121627586855
741012527.0,2023-06-26T00:48:47.000,0.4416526674044796,0.12733822239985315,-0.2528532313528231
741012547.0,2023-06-26T00:49:07.000,0.17248060290020462,-0.32240199120403545,0.7587521780538786
741012567.0,2023-06-26T00:49:27.000,0.13073968091470434,-1.2524922417211926,0.058703909966428824
741012587.0,2023-06-26T00:49:47.000,0.8531311569193178,-0.5002891409144894,-0.3833266972508298
741012607.0,2023-06-26T00:50:07.000,0.14944685685636117,1.7604273545579474,-0.5483821691409929
741012627.0,2023-06-26T00:50:27.000,-0.5462501829867072,-0.18302749725807033,-0.7777845503320613
741012647.0,2023-06-26T00:50:47.000,1.146008852581648,0.8170985338673553,0.6974569754403248
741012667.0,2023-06-26T00:51:07.000,-0.0002554082279004888,-1.5409310707759083,1.016734807579578
741012687.0,2023-06-26T00:51:27.000,-0.02105884470138264,-0.12522154886340786,-0.9343172996945093
741012707.0,2023-06-26T00:51:47.000,2.0104255756825395,-0.5158953427120139,0.67369053472488
741012727.0,2023-06-26T00:52:07.000,1.014429383860982,-1.486794557170601,0.2316747794939289
741012747.0,2023-06-26T00:52:27.000,0.2965188777848127,0.09181860655127494,-0.14068927126631436
741012767.0,2023-06-26T00:52:47.000,-0.08253610961350688,0.015975494827014103,0.41895797541213753
741012787.0,2023-06-26T00:53:07.000,-0.6768364828269036,0.05066802337694298,0.5787094451648045
741012807.0,2023-06-26T00:53:27.000,-0.035147382304590025,-0.38589408658529223,-1.2650058816787713
741012827.0,2023-06-26T00:53:47.000,-0.7097011207046755,0.10587889032187547,-1.2756009106329458
741012847.0,2023-06-26T00:54:07.000,0.15092922714954327,0.6771282785811295,0.42402493896087634
741012867.0,2023-06-26T00:54:27.000,0.640271367891021,0.26373478990704413,-0.26862477379152594
741012887.0,2023-06-26T00:54:47.000,0.07553662165760144,-0.21247561187154318,-1.1342999698515932
741012907.0,2023-06-26T00:55:07.000,0.7796497720091722,-0.17496980571074516,-0.589653466220863
741012927.0,2023-06-26T00:55:27.000,1.0090115512451092,-0.7447361172752132,0.09464481565135685
741012947.0,2023-06-26T00:55:47.000,-0.5569646418401852,1.8554158461303594,0.15545054846688444
741012967.0,2023-06-26T00:56:07.000,1.0168514628317027,0.8614669586348711,-1.1382774182222555
741012987.0,2023-06-26T00:56:27.000,0.6702154734861132,-0.39498672006477165,-0.03236292993591405
741013007.0,2023-06-26T00:56:47.000,-0.8349382302208497,-0.6296095948932212,-0.781465878640919
741013027.0,2023-06-26T00:57:07.000,1.223459039678687,0.35520206459471737,-0.489676288317753
741013047.0,2023-06-26T00:57:27.000,-0.11043138983257705,-0.2120005042849371,0.12337962621566945
741013067.0,2023-06-26T00:57:47.000,-0.7420902476851232,-0.7156274917652361,0.823762974599962
741013087.0,2023-06-26T00:58:07.000,-0.0777034827481593,0.3169422192028648,1.355473008102237
741013107.0,2023-06-26T00:58:27.000,0.23840163876354126,1.486541470419045,-0.38995545352804584
741013127.0,2023-06-26T00:58:47.000,0.7736507093958345,0.5508720844482617,1.1006293336390804
741013147.0,2023-06-26T00:59:07.000,-0.8252389324558962,0.06591467851535526,0.6997361957528092
741013167.0,2023-06-26T00:59:27.000,-1.4471866970788838,0.16257473220981922,-0.5519637070738881
741013187.0,2023-06-26T00:59:47.000,0.08378368219208454,-0.1336013843555861,-0.21752148725573406
741013207.0,2023-06-26T01:00:07.000,-0.018506385290883998,0.3672825559020154,-1.6618373061327851
741013227.0,2023-06-26T01:00:27.000,1.0568943214606108,-0.5643325626469853,-1.5445953796988654
741013247.0,2023-06-26T01:00:47.000,0.25836503186882354,-0.229558115716344,0.46208451168761044
741013267.0,2023-06-26T01:01:07.000,-0.8041058568997173,0.4234008631365249,0.10804081252979714
741013287.0,2023-06-26T01:01:27.000,-1.1586655485396058,-0.10571102520007258,0.672992709593867
741013307.0,2023-06-26T01:01:47.000,0.40399279558345214,-0.26587408368250465,0.8847139327472497
