lat,long
44.84144365265864,-125.13381521123475
44.8414437736676,-125.1327419943532
44.84144388459248,-125.13166877746734
44.84144398543329,-125.13059556057756
44.84144407619001,-125.12952234368419
44.84144415686266,-125.12844912678767
44.84144422745121,-125.12737590988834
44.84144428795569,-125.12630269298654
44.84144433837611,-125.12522947608271
44.84144437871243,-125.12415625917718
44.841444408964676,-125.12308304227037
44.84144442913283,-125.1220098253626
44.841444439216914,-125.12093660845427
44.841444439216914,-125.11986339154575
44.84144442913283,-125.11879017463743
44.841444408964676,-125.11771695772966
44.84144437871243,-125.11664374082282
44.84144433837611,-125.1155705239173
44.841444287955696,-125.11449730701347
44.84144422745121,-125.11342409011169
44.84144415686266,-125.11235087321234
44.84144407619002,-125.11127765631582
44.84144398543329,-125.11020443942246
44.84144388459248,-125.10913122253267
44.8414437736676,-125.10805800564681
44.84144365265863,-125.10698478876526
44.84068009802373,-125.10698496594344
44.83991654328632,-125.10698514311542
44.83915298844638,-125.10698532028108
44.83838943350395,-125.10698549744049
44.83762587845896,-125.10698567459366
44.836862323311486,-125.10698585174055
44.83609876806147,-125.10698602888118
44.83533521270894,-125.10698620601556
44.8345716572539,-125.10698638314366
44.833808101696334,-125.10698656026551
44.83304454603626,-125.1069867373811
44.83228099027365,-125.10698691449042
44.83151743440853,-125.10698709159351
44.83075387844089,-125.1069872686903
44.82999032237073,-125.10698744578085
44.82922676619807,-125.10698762286515
44.828463209922866,-125.10698779994317
44.82769965354516,-125.10698797701492
44.82693609706492,-125.10698815408043
44.82617254048217,-125.10698833113968
44.82540898379691,-125.10698850819267
44.82464542700912,-125.10698868523941
44.82388187011881,-125.1069888622799
44.82311831312599,-125.10698903931413
44.82235475603065,-125.1069892163421
44.82235487698657,-125.10806207901751
44.82235498786284,-125.10913494169726
44.822355088659435,-125.1102078043809
44.82235517937637,-125.11128066706814
44.82235526001366,-125.11235352975852
44.82235533057127,-125.1134263924517
44.822355391049236,-125.11449925514734
44.82235544144754,-125.11557211784503
44.822355481766174,-125.1166449805444
44.82235551200516,-125.11771784324506
44.82235553216447,-125.11879070594667
44.822355542244146,-125.11986356864882
44.822355542244146,-125.12093643135118
44.82235553216447,-125.12200929405336
44.82235551200516,-125.12308215675496
44.822355481766174,-125.12415501945561
44.82235544144754,-125.125227882155
44.822355391049236,-125.12630074485267
44.82235533057128,-125.12737360754831
44.82235526001366,-125.12844647024149
44.82235517937637,-125.12951933293186
44.822355088659435,-125.1305921956191
44.82235498786282,-125.13166505830274
44.82235487698657,-125.13273792098249
44.82235475603064,-125.1338107836579
44.82311831312599,-125.13381096068588
44.82388187011881,-125.1338111377201
44.82464542700912,-125.13381131476059
44.82540898379691,-125.13381149180734
44.82617254048217,-125.13381166886033
44.82693609706492,-125.1338118459196
44.82769965354516,-125.1338120229851
44.82846320992287,-125.13381220005684
44.82922676619807,-125.13381237713487
44.82999032237073,-125.13381255421916
44.830753878440895,-125.1338127313097
44.83151743440853,-125.1338129084065
44.83228099027365,-125.13381308550959
44.83304454603624,-125.1338132626189
44.833808101696334,-125.1338134397345
44.834571657253896,-125.13381361685636
44.83533521270895,-125.13381379398444
44.83609876806147,-125.13381397111883
44.83686232331147,-125.13381414825946
44.83762587845896,-125.13381432540636
44.83838943350394,-125.13381450255952
44.83915298844638,-125.13381467971894
44.83991654328632,-125.13381485688461
44.84068009802373,-125.13381503405657
44.84144365265864,-125.13381521123475
