lat,long
44.84617923062221,-125.0997949
44.84617624979014,-125.09939621969433
44.84616730861109,-125.09899771555794
44.84615241103599,-125.09859956368214
44.84613156364772,-125.09820194000226
44.846104775658276,-125.09780502021965
44.84607205890465,-125.09740897972411
44.84603342784359,-125.09701399351597
44.8459888995452,-125.09662023612881
44.84593849368539,-125.096227881552
44.84588223253716,-125.09583710315387
44.84582014096074,-125.09544807360473
44.845752246392564,-125.0950609648006
44.845678578833166,-125.09467594778701
44.84559917083382,-125.09429319268332
44.84551405748225,-125.0939128686074
44.84542327638693,-125.09353514360076
44.84532686766062,-125.09316018455415
44.84522487390241,-125.0927881571338
44.84511734017906,-125.0924192257079
44.84500431400488,-125.09205355327411
44.8448858453208,-125.09169130138717
44.84476198647222,-125.09133263008763
44.844632792185834,-125.0909776978309
44.8444983195454,-125.0906266614172
44.84435862796652,-125.0902796759222
44.844213779170296,-125.08993689462841
44.844063837156,-125.08959846895739
44.84390886817278,-125.0892645484027
44.8437489406903,-125.08893528046401
44.8435841253685,-125.0886108105816
44.843414495026245,-125.08829128207226
44.84324012460914,-125.08797683606592
44.843061091156336,-125.08766761144308
44.84287747376653,-125.08736374477373
44.842689353562804,-125.08706537025671
44.842496813656865,-125.08677261966066
44.84229993911219,-125.0864856222656
44.84209881690643,-125.08620450480599
44.8418935358929,-125.08592939141467
44.84168418676129,-125.08566040356806
44.84147086199753,-125.08539766003256
44.84125365584285,-125.0851412768121
44.84103266425214,-125.08489136709693
44.84080798485149,-125.08464804121377
44.84057971689496,-125.08441140657699
44.840347961220736,-125.08418156764132
44.84011282020649,-125.08395862585586
44.83987439772417,-125.08374267961914
44.839632799093884,-125.08353382423604
44.83938813103759,-125.08333215187558
44.83914050163168,-125.08313775153036
44.8388900202593,-125.0829507089774
44.838636797561904,-125.08277110674048
44.83838094539047,-125.08259902405355
44.83812257675589,-125.08243453682616
44.83786180577911,-125.08227771760991
44.83759874764067,-125.08212863556658
44.8373335185297,-125.08198735643784
44.837066235592715,-125.08185394251622
44.83679701688169,-125.08172845261785
44.83652598130196,-125.08161094205677
44.836253248559665,-125.08150146262042
44.83597893910882,-125.08140006254712
44.83570317409811,-125.08130678650505
44.835426075317336,-125.08122167557242
44.83514776514363,-125.08114476721985
44.83486836648736,-125.08107609529381
44.834588002737824,-125.08101569000193
