ST,east,north,up,azimuth,distance
741009607.0,-0.00023597588341101898,5.231072908718615e-05,0.0002905523263995534,-77.50089442521892,0.00024170442678867884
741009627.0,23.039905852444733,14.931734246428654,-2.862017534965844e-05,57.053478354009506,27.455308217091414
741009647.0,26.681155434915212,28.207577589696015,5.6192517796205266e-05,43.40704990970281,38.82720037320263
741009667.0,25.855067243942432,39.910149794334835,-0.0002422784771098918,32.93645285968283,47.55317611679613
741009687.0,22.429040198511487,50.12049854880348,-0.00018259143600474204,24.108627427505244,54.91016498797883
741009707.0,17.261511370244307,58.914011938906576,-0.0004223038054149697,16.33032106894398,61.39072061413435
741009727.0,10.866348645968042,66.3672986347529,-9.97405062719281e-06,9.298559509117576,67.25099152406756
741009747.0,3.5904656414267464,72.55094677380731,-0.0004484869948129244,2.8331929225935992,72.63973651726779
741009767.0,-4.315150339684472,77.53436938500448,-0.0006403194018957947,-3.185491895242318,77.65435569486363
741009787.0,-12.654729003179092,81.38647188300845,-0.0003957290148548509,-8.838110425519679,82.36443390024378
741009807.0,-21.27435994848738,84.1730996428556,-0.0007020678881488607,-14.184192042822474,86.81998096465986
741009827.0,-30.050271438389917,85.95651109268415,-0.0003570116668853984,-19.26955231775227,91.05789703670762
741009847.0,-38.87786446955005,86.7976732101823,-0.0011143317369857186,-24.128259987774808,95.10691047665411
741009867.0,-47.671865417519726,86.75557473885706,-0.0013195393153608848,-28.788630762880917,98.99058793974065
741009887.0,-56.358631888371036,85.88648093020981,-0.0008337681620744775,-33.27284966107909,102.72673943479471
741009907.0,-64.87787860432297,84.24708192140751,-0.001363923431206615,-37.599526739349756,106.33301436745606
741009927.0,-73.17553120058855,81.88855491731746,-0.0004899099248376615,-41.78394206749344,109.8198242255688
741009947.0,-81.20899389095523,78.86287713060908,-0.0008514935163077553,-45.839703837807384,113.20006218239789
741009967.0,-88.93942796645669,75.21843881890234,-0.0014803768329016975,-49.77791072981184,116.48191012064274
741009987.0,-96.33462827735023,71.00221748221989,-0.0014055706713946847,-53.60839923202246,119.67320290160075
741010007.0,-103.36796263878153,66.26116573908129,-0.0010494378543626226,-57.33922429696317,122.78223725439497
741010027.0,-110.01607064660163,61.039195447933494,-0.0006124498950370594,-60.977578997898014,125.81462228790843
741010047.0,-116.26083221404986,55.377216277798006,-0.0015303632734386952,-64.5306633953256,128.7758408622575
741010067.0,-122.08518784793897,49.31687755661132,-0.0017278038191719247,-68.00352630253964,131.6698428031276
741010087.0,-127.47789366881183,42.89669391997296,-0.0016497795852856711,-71.4017591160166,134.5018205211392
741010107.0,-132.42934168712662,36.15365962419398,-0.0016303530618984041,-74.73015706588612,137.27569939325682
741010127.0,-136.93074185955493,29.12436332281151,-0.0015955996023890862,-77.99245952277577,139.9937734514189
741010147.0,-140.97854445825197,21.843809839063866,-0.0012968206096992674,-81.19238832257773,142.6607935834247
741010167.0,-144.56804916409996,14.343723109561058,-0.0014402690582038247,-84.33378358523642,145.27788280312106
741010187.0,-147.7003712713721,6.656238272101579,-0.0017274351413036904,-87.41966462238994,147.85027961297925
741010207.0,-150.37244635109184,-1.1877319384771925,-0.002048596073366049,-90.45254708401912,150.377136988206
741010227.0,-152.58808618002067,-9.160378998957967,-0.0020083088316571462,-93.43553619516081,152.86280315199627
741010247.0,-154.35028459156985,-17.233488784083278,-0.0016191194341015347,-96.37079193900124,155.30937991367338
741010267.0,-155.66203541834693,-25.38026552692307,-0.00230363229871422,-99.2604315817663,157.71755497977964
741010287.0,-156.52845368029037,-33.575980035647774,-0.001987333503681299,-102.10671452357474,160.08904786679514
741010307.0,-156.9563802860254,-41.795591447359534,-0.0017459730005953134,-104.91115654815151,162.42591165490197
741010327.0,-156.95314144186065,-50.01744180974751,-0.002089246655184951,-107.67591242137233,164.73018270389974
741010347.0,-156.52548805684629,-58.21974066859804,-0.0022417533828260616,-110.40271191659994,167.0022952385767
741010367.0,-155.68238222720632,-66.3816412704767,-0.0018972122395695123,-113.09298671993037,169.24398492620122
741010387.0,-154.4333613454647,-74.48242936934635,-0.002034441630883066,-115.74777828717423,171.45639498490146
741010407.0,-152.78787280362457,-82.50535029918541,-0.0024861360971542013,-118.36901696472002,173.64120163097195
741010427.0,-150.75512134632888,-90.43053958639823,-0.001957959344053961,-120.95745909885305,175.79757990948988
741010447.0,-148.34734084932245,-98.2430279519624,-0.0027418556056844068,-123.51451775352233,177.9287106631055
741010467.0,-145.57446400148825,-105.92731610529657,-0.0019893760388072224,-126.04152373314962,180.03477682545676
741010487.0,-142.4484820304911,-113.46745249221414,-0.0029805221306347107,-128.5391025763875,182.11653633831284
741010507.0,-138.97957027432363,-120.8496292758378,-0.002583816951890583,-131.00857725706317,184.17370564155755
741010527.0,-135.1810232016134,-128.0616834123069,-0.003105219857062025,-133.45082615578121,186.20876400489067
741010547.0,-131.06580263322,-135.0908832724774,-0.003167475173754042,-135.86641653649028,188.2227174472526
741010567.0,-126.64326596260113,-141.9258521317713,-0.002867211500571898,-138.2568316910901,190.21425897393587
741010587.0,-121.92834354787693,-148.55452896842866,-0.002989381761736354,-140.62205192050806,192.1847263373466
741010607.0,-116.93308926568405,-154.9691544940798,-0.0028286546464784124,-142.96335872204295,194.13599926295586
741010627.0,-111.66988964065314,-161.16041046729853,-0.0032478211803521617,-145.2814693397545,196.06846292645793
741010647.0,-106.15055589966249,-167.1181369663393,-0.0031195474684011515,-147.5769917983201,197.98083801445915
741010667.0,-100.38853516114219,-172.83582198524994,-0.003320640663417862,-149.85061936658866,199.8751594198661
741010687.0,-94.39669924603778,-178.30611183352744,-0.002737779328185752,-152.1028931347636,201.7518434754372
741010707.0,-88.18907056874035,-183.52262700860285,-0.003532868718764348,-154.33407980215188,203.61204972181048
741010727.0,-81.77515917060569,-188.47893264443155,-0.00366835690512346,-156.54547461770306,205.45433728242892
741010747.0,-75.17086600386531,-193.17044271585286,-0.00350211697681857,-158.736864074959,207.28115938215336
